PDF File Name,Job Role,Skills,Education
27710853.pdf,BUSINESS ACCOUNT LEAD,"Program Management,Service Management,Client Relationship Management,Sales and Solutioning, Transition Management,Performance
Management,Managing P&L","MBA : Finance , 2015 Mahatma Gandhi University - State , India
Gold Certification : Operations MAnagement , 2013 ISB & Accenture Joint Program - City , India
Diploma : Hotel Management , 2000 Institute of Hotel Management - City , India 
High School : 1997 Bharatiya Vidya Mandir - City , India
Interests
Avid follower of Soccer and Cricket, Love cooking and watch movies
Personal Information
Married
Skills
Program Management,Service Management,Client Relationship Management,Sales and Solutioning, Transition Management,Performance
Management,Managing P&L"
30709029.pdf,REALTOR,"Asset Management, Administrative, Client Relations, Computer Proficient, Conflict Management, Contract Negotiation, Digital Photography, File
Software: Sales Force, Social Media","2003
Escrow License : Title and Escrow DW Moore ï¼​ City , State
1999
Real Estate License : Real Estate Stringham Real Estate School ï¼​ City , State
Professional Affiliations
National Association of Realtors
Utah Association of Realtors
Skills
Asset Management, Administrative, Client Relations, Computer Proficient, Conflict Management, Contract Negotiation, Digital Photography, File
Management, Marketing, Microsoft Office, Organizational Skills, Problem Solving, Property Management, Real Estate and Tax Research, Sales
Software: Sales Force, Social Media"
31064969.pdf,DIVISION OPERATIONS & RISK OVERSIGHT MANAGER,"accruals, budget, call center, change management, Counseling, financial, financial management, forecasting, functional, HR, invoicing, leadership,
Director, Mod, network support, Network, processes, procurement, profit, Project Management, quality, quality assurance, QA, reporting, risk
management, sales, strategic planning, vendor relations","2011 Villanova University Certificate
2004 Bachelors of Arts and Applied Science (BAAS) : University of North Texas - Applied Technology and Performance Improvement City ,
State GPA: Cum Laude Cum Laude Applied Technology and Performance Improvement
2002 Certificate in Computer Network Technology Associate (CNTA) : Southern University City , State
2001 Associate of Science : Southern University - Computer Science City , State Computer Science
Associate of General Studies : Mathematics Mathematics
Skills
accruals, budget, call center, change management, Counseling, financial, financial management, forecasting, functional, HR, invoicing, leadership,
Director, Mod, network support, Network, processes, procurement, profit, Project Management, quality, quality assurance, QA, reporting, risk
management, sales, strategic planning, vendor relations"
38707449.pdf,SR. CAMPUS RECRUITER,"Microsoft Office: Word, Outlook, PP, Excel, Vurv, Taleo, Banner, Brass PeopleSoft, HireExpress, SAP & HRIS Policy, and FMP","MA : Human Resources , 2004 Webster University ï¼​ City , State
Human Resources
Technical Skills
Microsoft Office: Word, Outlook, PP, Excel, Vurv, Taleo, Banner, Brass PeopleSoft, HireExpress, SAP & HRIS Policy, and FMP"
41152404.pdf,TEST ANALYST-INTERN/CONTRACTOR,"TECHNICAL PROFILE:
Programming Languages: C, C++, C#, Java
Scripting Languages: JavaScript, Windows PowerShell.
Mark Up Language: HTML, XML
Automation tool: Selenium IDE & Web driver, GoogleUIAutomator
Bug Tracking tools: Jira, Buganizer
Office Suite: Microsoft office, Microsoft Project, Open Office
Database: My SQL and SQL server
Operating System: Windows 8,8.1, Linux and OS X
Mobile Operating system: iOS, Android
Professional Experience
August 2014 to February 2015
Company Name Test Analyst-Intern/Contractor
Responsibilities:
System testing and functional testing on E-commerce websites. This involves testing it against the functional specification and integration
testing the system in case of website is integrated.
Conducting cross browser and cross platform testing on different desktop browsers, Mobile phones and various Tablets.
Analyzing the Requirements provided by client in Functional and Technical requirements specification and Communicating with BA,
Developers and Project coordinators.
Writing functional and non-functional requirement test cases based of functional specification.
Performing integration testing in co-ordination with client for the site, which is integrated with external system.
Experience working on both Responsive and Non-responsive websites.
Testing the complicated promotions under support and also testing assess the support issues received from client.
Participating in the daily stand up meeting and also involving in the company meeting towards process improvement. List of Retail Domain
Projects:
www.maxshop.com
www.smithandcaugheys.co.nz
www.walkerandhall.co.nz
www.numberoneshoes.co.nz
www.overlandfootware.co.nz
October 2011 to February 2014
Company Name Quality Analyst
Project Description: Google Play is a digital distribution platform operated by Google. It serves as the official app store for the Android
operating system, allowing users to browse and download application developed with the Android SDK and published through Google.
Google Maps is a Google service offering powerful, user-friendly mapping technology and local business information including business
locations, contact information and so on. Responsibilities:
Responsible for testing Google Play Store and Google Maps Mobile and Desktop application.
Functional Testing and Integration Testing of various mobile apps on Google Play Store.Install and performed a wide variety of Android-
based app reviews on Play Store.
Design test plans and write test cases for new product features to be launched in Play Store and Google Maps.
Report generation after manual execution of the test cases.
Developed Automation test cases using GoogleUIAutomator testing framework.
Performed Google Maps testing on various browsers(Chrome, Firefox, IE and Safari) and Mobile (Andriod and IOS) Devices.
Reviewing the data added by internal team or by external users before going live on to the Google Maps by conducting proper research.
Performed ad-hoc testing and did sanity check on the application once the date is live.
Identified, reported and tracked bugs using Buganizer tool(Google internal tool).
Managed and mentored team of 20 people and documented all the team- member's statistics and everyday performance and provided it to
my lead; guided the team in the absence of my lead.
Participated in meetings with development teams to discuss and suggest improvements for the software testing process.
September 2010 to July 2011
Company Name Test Engineer
Responsibilities:
Understanding of the Business requirement specifications and System requirement specifications.
Clear understanding of the user requirements.
Responsible for preparation of test data and writing Test Cases and executing them.
Responsible for developing the QTP scripts in Expert View for assigned test cases.
Writing functional and non-functional requirement test cases based of functional specification.
Participating in weekly team meetings and suggest improvements in testing process.
Preparation of daily and weekly status reports. USA Environment: Windows XP 2, SQL Server 2005, C# Testing Type: Automation
Duration: Feb 2011 to Jun 2011 Description: The purpose of this project is to automate the activities of Insurance Management System i.e.,
a person or a customer without going to the insurance office manually he is able to see the policy details, policy amounts, policy premium
dates, bonus details through online. This system is developed to maintain the database about the entire Insurance Organization details. The
main advantage of this system is that customers can access it globally with an authorized User Id and Password and make the payments at
any branch and also know their details at any branch. Banking Domain: Project Name: E-Banking System Testing Type: Manual Duration:
Sep 2010- Feb 2011 Description: This Banking Software is developed for the wide range of banking spectrum, especially for savings
account type customers. As this is a web application, the customers can access the system from anywhere with an authorized User-Id and
password. Through this mode of operation the customers can save a lot of time and avoid risks. The user can perform different operations
online like applying for checkbook, transfer funds, and view the details of the account.
Education and Training
University of Auckland 
Software Engineering Master of Engineering University of Auckland Master of Engineering Studies -Software Engineering Key papers include:
High Performance Computing, System Security, Project Management and Risk Management.
Jawaharlal Nehru Technological University 
Information Technology Bachelor of Engineering Jawaharlal Nehru Technological University Bachelor of Engineering-Information Technology
Testing, Cases, Test Cases, Functional Testing, Integration, Integration Testing, Integrator, Android, Android Sdk, Ios, Mapping, Safari, Software
Testing, Statistics, Test Plans, Topo, Writing Functional, Engineer, Test Engineer, Writing Test, Writing Test Cases, Access, C#, Ms Sql Server,
Sql, Sql Server, Sql Server 2005, Windows Xp, Process Improvement, Retail, Retail Marketing, System Testing, Acceptance Testing, C++,
Documentation, Gis, Html, Java, Javascript, Linux, Microsoft Office, Microsoft Project, Ms Office, Performance Testing, Regression Testing,
Scripting, Self Motivated, Software Development, Structured Software, System Integration, User Acceptance, User Acceptance Testing,
Windows 8, Xml, Operations, Database, Insurance Management, Payments, B2b Software, High Performance Computing, Project Management,
Risk Management, Security, Software Engineering, System Security, Trading","University of Auckland 
Software Engineering Master of Engineering University of Auckland Master of Engineering Studies -Software Engineering Key papers include:
High Performance Computing, System Security, Project Management and Risk Management.
Jawaharlal Nehru Technological University 
Information Technology Bachelor of Engineering Jawaharlal Nehru Technological University Bachelor of Engineering-Information Technology
Skills
Testing, Cases, Test Cases, Functional Testing, Integration, Integration Testing, Integrator, Android, Android Sdk, Ios, Mapping, Safari, Software
Testing, Statistics, Test Plans, Topo, Writing Functional, Engineer, Test Engineer, Writing Test, Writing Test Cases, Access, C#, Ms Sql Server,
Sql, Sql Server, Sql Server 2005, Windows Xp, Process Improvement, Retail, Retail Marketing, System Testing, Acceptance Testing, C++,
Documentation, Gis, Html, Java, Javascript, Linux, Microsoft Office, Microsoft Project, Ms Office, Performance Testing, Regression Testing,
Scripting, Self Motivated, Software Development, Structured Software, System Integration, User Acceptance, User Acceptance Testing,
Windows 8, Xml, Operations, Database, Insurance Management, Payments, B2b Software, High Performance Computing, Project Management,
Risk Management, Security, Software Engineering, System Security, Trading"
45077654.pdf,CLAIMS SUBJECT MATTER EXPERT,"HCPCS Coding Guidelines
Understands anesthesia coding
Insurance and collections procedures
Understands insurance benefits
DRG and PC grouping
Ambulance coding familiarity
Composed and professional demeanor
Research and data analysis
Resourceful and reliable worker
Excellent problem solver
Close attention to detail
Medical terminology expert
Billing and collection procedures expert
Â Â Â  â€¢Office support (phones, faxing,Â  filing)
Â Â Â  â€¢Excellent verbal communication
Adept m ulti-tasker
Office support (phones, faxing, filing)
Fast Learner
Records management professional
â€¢ICD-10 (International Classification of Disease Systems)
â€¢Familiar with commercial and private insurance carrier
â€¢Insurance and collections procedures
â€¢DRG and PC grouping
â€¢Understands insurance benefits
â€¢Ambulance coding familiarity
â€¢Composed and professional demeanor
â€¢Research and data analysis
â€¢Excellent problem solver
â€¢Office management professional
â€¢Close attention to detail
â€¢Excellent verbal communication
â€‹
Work History
Claims Subject Matter Expert , 09/2016 to 12/2016 
Company Name â€“ City , State 
Â· Worked any other special projects assigned by management
Â· Responsible for meeting claims production goal of 200 claims per day
Â· Processed professional HCFA 1500 ambulance, anesthesia, labs, office visits etc. professional HCFA 1500
Â· Responsible for claims processing for the Medicaid plans for HMO 7 University Health and HMO 9 AHCSS
Â· Worked as a claims subject matter expert for Banner Health
Benefit Plan Admin./Client Service Expert , 05/2016 to 09/2016 
Company Name â€“ City , State 
Â· Responsible for duties in support o f all departmental efficiencies as assigned by management
Â· Scheduled refills per the patients' plan benefit
Â· Keyed orders and sent for fulfillment
Â· Processed RX refills for customers
Â· Assisted with outbound calling to providers, patient and pharmacies to obtain additional info need to process the RX refill,
Â· Answered incoming calls
Patient Access Rep I , 07/2015 to 03/2016 
Company Name â€“ City , State 
Â· Responsible for duties in support of departmental efficiencies which may include: but not limited to performing scheduling, registration,
patient pre-admission and admission, reception and discharge functions.
Â· Verify medical benefits and eligibility with payers and calculate patient liability collection amounts
Â· Completes the whole patient financial clearance process; including educating patients on liability and collection of patient liabilities
due.
Â· Completes all account documentation and enters the correct activity code when required.
Â· Â Secures insurance authorizations for services and updates account accordingly
Â· Performs payment reconciliation & secured payment entry in adherence to financial & cash control policies and procedures
Claims Subject Matter Expert/DST , 07/2015 to 07/2015 
Company Name â€“ City , State 
Â· Worked as a Claims Examiner for DST Solutions based out of Delaware
Â· Responsible for processing Commercial and Medicare Plans.
Â· Adjusted backlog claims using the clients claims system for adjudication
Â· Knowledgeable of Citrix platform for applications.
Â· Utilized Claims Matrix to determine authorization for Delivery, Well baby Newborn, Inpatient Claims, Nursing Home etc.
Claims Examiner , 07/2014 to 05/2015 
Company Name â€“ City , State 
Â· Worked as a Claims Examiner for client Kaiser Permanente Southern California.
Â· Responsible for data processing incoming Hospital UB's for Medicare/ KPSA Plan.
Â· Contract interpretation to validate proper payment logic for claim adjudication.
Â· Identify billing and coding errors and submit documentation to provider's if necessary for corrected claims forms to be sent in with the Medicare
compliance guidelines.
Â· Adjudicate Replacement, Late charge claims etc. accordingly per client's guidelines for processing.
Â· Proficient in Microsoft Word, Excel, Power point, Outlook, Internet Explorer, CMS Pricers, DRG Calculator, ICD-9, CPT, Basic Office Systems and
various web applications
Claims Subject Matter Expert , 05/2013 to 05/2014 
Company Name â€“ City , State 
Â· Worked as a contracted claims expert for Excellus BCBS of NY
Â· Responsible for claims processing for the HOME Commercial, Medicare and Medicaid plans
Â· Processed claims with the HOST side of the plan updating provider files and credentials to support claims adjustment.
Â· Worked any other special projects as assigned by management.
Provider Claims Service Unit Representative I , 03/2008 to 11/2012 
Company Name â€“ City , State 
Â· Responsible for immediate responses to incoming provider calls regarding claims issues.Â 
Â· Process incoming correspondence from providers on claims issues that need to be resolved for Passport Health (Medicaid) and Passport Advantage.
Â· Reprocessing claims as identified through incoming phone calls or submitted by provider relations staff.Â 
Â· Identifying systematic and procedural issues resulting in claims processing errors and initiating action to resolve those issues.
Â· Documenting calls, problems, and resolutions for future reference
Â· Proficient in Microsoft Word, Excel, Power point, Outlook, Internet Explorer, Facets, IKA Systems, CMS Pricers, DRG Calculator, ICD-9, CPT, Basic Office
Systems and web application
Â· Worked special projects as assigned by management
Benefits Plan Administration/ Eligibility & Enrollment/Client Service Expert , 05/2004 to 03/2008 
Company Name â€“ City , State 
Â· Answered incoming calls regarding eligibility, claims processing, and billing inquires.
Â· Administered employee group benefits for retirees, active, long term disability, and cobra participants
Â· Resolved Issues for billing, carrier eligibility, etc.
Â· Organized special projects such as web inquiry responses, updating accurate information in our knowledge base customer service tool as assigned by
management
Â· Team lead/ Initiated training for full-time and temporary associates of ongoing call center and open enrollment.
Customer Service Claims Specialist-Chicago Medicare/ Commercial/ Medicaid , 04/2001 to 02/2003 
Company Name â€“ City , State 
Â· Supported Chicago Medicare , Medicaid and Commercial Markets
Â· Received inbound and outbound calls from insured members, clients, brokers, agents and providers
Â· Mailed any related correspondence such as enrollment material, forms and brochures to members.
Â· Processed medical claims that needed adjustment
Â· Knowledgeable of DRG, ICD-9, CPT coding
Managed customer calls effectively and efficiently in a complex, fast-paced and challenging call center environment.
Accurately documented, researched and resolved customer service issues.
Managed high call volume with tact and professionalism.
Acted professionally and patiently when addressing negative customer feedback.
Resolved service, pricing and technical problems for customers by asking clear and specific questions.
Effectively managed a high-volume of inbound and outbound customer calls.
Claims Examiner , 07/2014 to 05/2015 
Company Name â€“ City , State 
Â·Â  Worked as a Claims Examiner for client Kaiser Permanente Southern California.
Â·Â Â Â Responsible for dataÂ processing incomingÂ Hospital UB's for Medicare/ KPSA Plan.
Â Â·Â Â Â Contract interpretation to validate proper payment logicÂ for claim adjudication.
Â·Â  Identify billing and coding errors and submit documentation to provider's if necessary for corrected claims forms to be sent in with the
Medicare compliance guidelines. 
Â·Â  Adjudicate Replacement Bill Type , Late charge claims etc. accordingly per client's guidelines for processing. Proficient in Microsoft
Word , Excel, Power point, Outlook, Internet Explorer, CMS Pricers, DRG Calculator, ICD-9, CPT, Basic Office Systems and
variousweb applicationsÂ Â  
Precisely completed appropriate claims paperwork, documentation and system entry. Thoroughly researched newly identified diagnoses
and/or medical procedures to expand skills and knowledge. Resourcefully used various coding books, procedure manuals and on-line
encoders.
Actively maintained current working knowledge of CPT and ICD-9 coding principles, government regulation, protocols and third party
requirements regarding billing.
Education
Bachelor of Science : Psychology , Current 
Liberty University - City , State 
Psychology/ Christian Counseling
Administration
Â Advocacy 
Case Management 
Community Relations
Â Counseling
Â Mental Health Services Programming
Certification in Medical Coding May 2017 : Ashworth College - 
AS400, balance, Basic, benefits, billing, brochures, Calculator, call center, CMS, CPT coding, CPT, credit, client, clients, customer service,
forms, ICD-9, Internet Explorer, Team lead, team leader, Microsoft Access, Excel, Office, Outlook, PowerPoint, Power point, Word, Microsoft
Word, Police, Coding, sales, phone","Bachelor of Science : Psychology , Current 
Liberty University - City , State 
Psychology/ Christian Counseling
Administration
Â Advocacy 
Case Management 
Community Relations
Â Counseling
Â Mental Health Services Programming
Certification in Medical Coding May 2017 : Ashworth College - 
Skills
AS400, balance, Basic, benefits, billing, brochures, Calculator, call center, CMS, CPT coding, CPT, credit, client, clients, customer service,
forms, ICD-9, Internet Explorer, Team lead, team leader, Microsoft Access, Excel, Office, Outlook, PowerPoint, Power point, Word, Microsoft
Word, Police, Coding, sales, phone"
57706851.pdf,NOC ENGINEER,"a Level 2, analyst, Arts, AS/400, bridges, C, call centre, CCNA, Cisco, closing, coach, Computer Hardware, Hardware, credit, Client,
Desktops, Documentation, Engineer, English, Event Management, filing, GUI, Hindi, ids, maintaining inventory, inventory, ITIL, ITIL v,
Knowledge Management, LAN, Laptops, LEADERSHIP, Logging, Managing, access, Microsoft exchange, mail, MS Office, Office, Windows 7,
Win, Win 7, win 2000, win 95, 98, NT, MSN, Enterprise, Network, networking, Operating System, ORACLE, printer, Punjabi, sales, San,
SLA, SQL server, SSL, tax, technical documentation, Phone, Troubleshoot, Troubleshooting, video, VPN, Vista, VC, Xerox machine
Additional Information
PERSONAL INFORMATION Father's Name : Mr. Vikram Singh Dogra Mother's Name : Mrs. Soma Devi Date of Birth : January 26,
1985 Gender : Male Marital Status : Married
Permanent address : H No. 203, Karan Vihar, Kirari Extn- II, Nangloi, New Delhi-110086. RECREATIONAL ACTIVITIES 1.
Watching Science fiction movies & Action Movies. 2. Interests in Various Sports activities - Cricket & Volley ball. I hereby declare that the
statements made in this document are true to the best of my knowledge and belief. Date: Place: (Sanjay Dogra)","Bachelors of Arts(BA) Delhi University
Arts 12th Grade PSM Public School Delhi Arts 10th Grade PSM Public School Delhi
Certifications
Diploma (ADCHNP) in Computer Hardware and networking from JETKING, New Delhi. *CCNA trained from NET-TECH Institute
(Janakpuri). *LEADERSHIP ESSENTIALS CERTIFICATE: A Certification for learning and understanding the various ways and techniques how
to manage a team and work in pressure situations at PC Solution. *ITIL v3 certified. Having good knowledge of incident management.
Personal Information
Father's Name : Mr. Vikram Singh Dogra Mother's Name : Mrs. Soma Devi Date of Birth : January 26, 1985 Gender : Male Marital Status :
Married
Professional Affiliations
Sanjay Dogra PROFESSIONAL SUMMARY OF Sanjay Dogra Name Sanjay Dogra Address H No 203, Karan Vihar, Kirari extn-II, Nangloi,
New Delhi-110086
Interests
Permanent address : H No. 203, Karan Vihar, Kirari Extn- II, Nangloi, New Delhi-110086. RECREATIONAL ACTIVITIES 1. Watching
Science fiction movies & Action Movies. 2. Interests in Various Sports activities - Cricket & Volley ball. I hereby declare that the statements
made in this document are true to the best of my knowledge and belief. Date: Place: (Sanjay Dogra)
Languages
English, Hindi and Punjabi
Skills
a Level 2, analyst, Arts, AS/400, bridges, C, call centre, CCNA, Cisco, closing, coach, Computer Hardware, Hardware, credit, Client,
Desktops, Documentation, Engineer, English, Event Management, filing, GUI, Hindi, ids, maintaining inventory, inventory, ITIL, ITIL v,
Knowledge Management, LAN, Laptops, LEADERSHIP, Logging, Managing, access, Microsoft exchange, mail, MS Office, Office, Windows 7,
Win, Win 7, win 2000, win 95, 98, NT, MSN, Enterprise, Network, networking, Operating System, ORACLE, printer, Punjabi, sales, San,
SLA, SQL server, SSL, tax, technical documentation, Phone, Troubleshoot, Troubleshooting, video, VPN, Vista, VC, Xerox machine
Additional Information
PERSONAL INFORMATION Father's Name : Mr. Vikram Singh Dogra Mother's Name : Mrs. Soma Devi Date of Birth : January 26,
1985 Gender : Male Marital Status : Married
Permanent address : H No. 203, Karan Vihar, Kirari Extn- II, Nangloi, New Delhi-110086. RECREATIONAL ACTIVITIES 1.
Watching Science fiction movies & Action Movies. 2. Interests in Various Sports activities - Cricket & Volley ball. I hereby declare that the
statements made in this document are true to the best of my knowledge and belief. Date: Place: (Sanjay Dogra)"
63158213.pdf,SR. NETWORK ENGINEER,"Routers: Cisco 17XX, 18XX, 26XX, 28XX, 37XX, 38XX, 39XX &72XXÂ series & ASR 1K & 9K SeriesÂ 
Switches: Cisco 3550, 3750, 45XX, 65XX series, Nexus Â 5K, 2K, 7K, 9K
Load Balancer: Cisco CSS, F5Â NetworksÂ 
WAN Optimization: Cisco WAAS, PPP MultilinkÂ Routing: OSPF, EIGRP, BGP, RIP-2, PBR, Route Filtering, Redistribution,Â Summarization,
Static Routing.Â 
Switching: VLAN, VTP, STP, PVST+, RPVST+, Inter VLAN routing &Multi-Â Layer Switching, Multicast operations, Layer 3 Switches, Ether
channels, Transparent BridgingÂ 
LAN: Ethernet, Fast Ethernet, Gigabit Ethernet, FDDI, CDDI, TokenÂ Ring, ATM LAN EmulationÂ 
WAN: Leased lines 64k - 155Mb (PPP / HDLC), channelized linksÂ (E1/T1/E3/T3), Fiber Optic Circuits, Frame Relay, ISDN, and Load
Balancing.Â 
Various Features & Services: IOS and Features, HSRP, GLBP, IRDP, NAT, SNMP, SYSLOG,Â NTP, DHCP, CDP, DNS, TFTP and FTP
Management.Â 
IP Telephony: IP Telephony utilizing Cisco routers, FXO/FXS/E&M/T1/ISDN/Â PRI, Call manager (publisher & subscriber)Â AAA
Architecture: TACACS+, RADIUS, Cisco ACS.Â 
Security / Firewalls: Cisco ASA Firewalls 55XX, IPSEC & SSL VPNs, IPS/IDS, DMZÂ Setup, CBAC, Cisco NAC, ACL, IOS Firewall
features, IOS Setup & Security FeaturesÂ 
Juniper: EX 2200, EX 4200, EX 4500, MX-480, M Series, SRX210,Â SRX240
VPN: Remote VPN & Site to Site VPN, DMVPN
Wireless Site assessment using AirMagnet & Ekahua Adaptors.â€‹
Installation, configuration and maintenance of Palo Alto Firewalls.Â 
â€‹
Work Experience
Sr. Network Engineer Sep 2014 to Jul 2017 
Company Name ï¼​ City , State
Implementation of VLANs with InterVLAN communicationÂ 
Implementation of HSRP, VRRP and GLBP redundant routing protocols
Configuration of MPLS, BGP and EIGRP
Installation and configuration of Layer 3 Switching infrastructure
Installation and configuration of MPLS WAN routers
Cisco Call Manager and Unity Connection versions 7.1 and 8.6 administration.
Cisco Call Manager and Unity Connection operating system upgrades and installationÂ 
TACACS+ configuration and administration of all network devices using for authentication, authorization and accounting
Manage incidents, Change Management and projects with System Center Service Manager
Monitor Active Directory servers and all Cisco network devices with System Center Operations Manager
Implementation and management of Cisco Prime Network Control System for wireless network
Implementation and management of Cisco Mobility Service Engine for wireless network
Sr. Network Engineer Nov 2011 to Aug 2014 
Company Name ï¼​ City , State
Responsible for maintaining network with over 5000 users.Â 
Experienced with troubleshooting of network issues in layers 1, 2, and 3.Â 
Experienced with Vlan assignment, on both Cisco and Brocade devices. 802.1x and Mab configurations.Â 
Experienced with troubleshooting issues with both Cisco and Brocade switches/routers.Â 
Experienced with trouble shooting Spanning Tree issues that may occur during and after hours.Â 
Responsible for setup and install of switches and routers. Includes Configuration and Hardening for both Cisco and Brocade.Â 
Responsible for activating user, printer, VTC ports and troubleshooting link inactivity on a daily basis, as well as issues with 802.1x, MAB
issues, port-channeling, link-aggregation, VTP issues, RSA Key issues.Â 
Used Knowledge base to find solutions for issues that arose with customers networks using Pro-series network program running on
Windows Server 2000 and Windows Server 2003 R2.Â 
Communicated with team members to successfully keep customer downtime to a minimum.Â 
Experienced with troubleshooting of network issues in layers 1, 2, and 3.Â 
Experienced with Vlan assignment, on both Cisco and Brocade devices. 802.1x and Mab configurations.Â 
Responsible for setup and install of switches and routers. Includes Configuration and Hardening for Cisco.
Network Engineer Feb 2003 to Aug 2009 
Company Name ï¼​ City , State
Connected switches using trunk links and Ether Channel
Responsible for maintenance and utilization of VLANs, Spanning-tree, HSRP, VTP of the switched multilayer backbone with catalyst
switches
Implemented redundant Load balancing technique with Internet applications for switches and routers.
Support Network Technicians as they require training & support for problem resolution including performing diagnostics, & configuring
network devices
Used Network Monitoring tool to manage, monitor and troubleshoot the network
Configured Cisco IOS Feature Set, NAT and Simple Network Management Protocol (SNMP) for Network Security implementation
Received inbound calls of technical nature, independently resolved customer complaints, concerns and inquiries regarding their Internet
connection
Troubleshoot a wide range of technical support issues and connectivity problems such as authentication, connection speed, e-mail
configuration, and loss of synchronization
Experience in new employee mentoring, training and coachingÂ 
Education
MBA , IT 2011 London School of Accountancy & Management ï¼​ City , United Kingdom
PGDMS , Management 2010 London School of Accountancy & Management ï¼​ City , UK
Associate of Science , Science 2001 Rizvi College of Arts, Science & Commerce ï¼​ City , State , India
Personal Information
Authorized to work in the US for any employer
Place of Birth: Hyderabad, India
Date of Birth: 1st of November, 1982
Present Resident in Birmingham, AL
Sex: Male
Status: Married
Hobbies: International Travel, Driving, Cooking, Movies, Music, Dinning Out.","MBA , IT 2011 London School of Accountancy & Management ï¼​ City , United Kingdom
PGDMS , Management 2010 London School of Accountancy & Management ï¼​ City , UK
Associate of Science , Science 2001 Rizvi College of Arts, Science & Commerce ï¼​ City , State , India
Personal Information
Authorized to work in the US for any employer
Place of Birth: Hyderabad, India
Date of Birth: 1st of November, 1982
Present Resident in Birmingham, AL
Sex: Male
Status: Married
Hobbies: International Travel, Driving, Cooking, Movies, Music, Dinning Out."
69097572.pdf,TRANSACTION PROCESSING ANALYST,"Adobe, advertisements, art, coaching, interpersonal communication, Excellent communication, Creative design, client satisfaction, customer
service, Dependable, adaptable learner, Staff training, First Aid, Government security clearance, graphic design, computer graphics, Leadership
ability, marketing, organized individual, messaging, Microsoft office, PowerPoint, Weapons training, page-layout, critical thinker, photography,
policies, very fast learner, sales, scheduling, tear gas training, Troubleshooting, Honesty, loyalty, integrity, proficient in SAP, EVMS","Art Institute of San Antonio Bachelor of Arts : Media Arts and Animation City , State Media Arts and Animation
Sandra Day O'Connor High School High School Diploma City , State
Skills
Adobe, advertisements, art, coaching, interpersonal communication, Excellent communication, Creative design, client satisfaction, customer
service, Dependable, adaptable learner, Staff training, First Aid, Government security clearance, graphic design, computer graphics, Leadership
ability, marketing, organized individual, messaging, Microsoft office, PowerPoint, Weapons training, page-layout, critical thinker, photography,
policies, very fast learner, sales, scheduling, tear gas training, Troubleshooting, Honesty, loyalty, integrity, proficient in SAP, EVMS"
79261033.pdf,"DIRECTOR OF OPERATIONS, BPO","Business Management, conversion, Client, Customer Satisfaction, Customer Services, customer service experience, Direct Sales, direction,
Executive Management, focus, forms, hiring, languages, Director, marketing, meetings, works, Enterprise, Network, performance management,
Quality, , real time, recruiting, Sales, Sales Analysis, Spanish, Strategy","Business Management 2001 Bergen Community College City , State , USA
Skills
Business Management, conversion, Client, Customer Satisfaction, Customer Services, customer service experience, Direct Sales, direction,
Executive Management, focus, forms, hiring, languages, Director, marketing, meetings, works, Enterprise, Network, performance management,
Quality, , real time, recruiting, Sales, Sales Analysis, Spanish, Strategy"
