PDF File Name,Job Role,Skills,Education
17432318.pdf,DIGITAL STRATEGY CONSULTANT,"Starter
Accomplishments
2005-2010 As a campus student leader I was involved in many extracurricular activities on campus while also excelling scholastically.
Some of these extracurricular activities include: Student Government Association (Executive Five Council), Royal Court, Campus Mentoring
Program, Campus Tours Operator, Athletic Promotions Intern, Student Welcome Days Leader, Activities & Events Board, and Omega Psi
Phi.
Charter Property & Casualty Insurance Underwriter Courses 2011-2013 CPCU 500 - Foundations of Risk Management & Insurance
CPCU 520 - Insurance Operations, Regulation, and Statutory Accounting Achievements & Volunteering Honors Delaware State University
- Mr.
Sophomore, Mr.
Omega Psi Phi, Deans List Honda Financial Services - Northeast Region's #1 collector ACE Group Insurance - $580,448 in bound
premium with $187,191 of that being ACE's Advantage new product rollout CRS Volunteering Warren T Jackson Elementary School -
Marketing / Digital Design Instructor Big Brothers Big Sisters Hugs Foundation.
Experience
Digital Strategy Consultant 
January 2015 to Current Company Name
Help to define & implement a metric, ROI-driven organic growth marketing strategy through use of real-time business intelligence and
content marketing strategies Direct targeted marketing efforts that introduced new products and promoted product visibility Execute e-mail
marketing programs Research emerging trends in digital media, marketing, advertising, and social media Website design, development &
optimization.
Director of Marketing 
January 2013 to January 2015 Company Name
Was responsible for the overall management of internal and external marketing efforts through various mediums as required for all of InSpire
Enterprise, LLC InSpire Magazine, InSpire Us Foundation, ILEAD Institute, InSpire Attire, Be-EnCouraged Talk TV, InSpire Film.
Supervised 10-15 staff members, including offering feedback and enforcing deadlines.
Traveled nationally to meet with potential employees & interns and deliver clear company messages.
Created high-quality marketing strategy documentation, including product marketing briefs, FAQs and overall marketing plan.
Foreign Casualty Production Underwriter 
January 2011 to January 2013 Company Name
Served in a dual functional role while participating in ACE's Early Career Development / Trainee program by processing multinational
service requests, and assisting experienced underwriters.
Analyze hundreds of risks by underwriting comprehensive international new business and renewal package policies including general liability,
property, cargo, foreign voluntary worker's comp, auto, kidnap and ransom, and accidental death & dismemberment.
Conducted a offsite broker meetings each month to market ACE's insurance products while also making sales calls to brokers, participating
in monthly production meetings, conducting market research and cross selling activities.
Heavily contributed to our regional premium goal with $580,448 in bound premium.
Education
BS : Business Management, Marketing Delaware State University Business Management, Marketing
Adobe Creative Suite, After Effects, Dreamweaver, Photoshop, advertising, business intelligence, Excellent Communication, content, Creative
Thinking, documentation, E-mail, Special Events, Film, functional, Illustrator, InDesign, insurance, marketing plan, Marketing Plan Development,
market research, marketing strategies, marketing strategy, marketing, market, meetings, Excel, Microsoft Office, Outlook, PowerPoint, Word,
Natural, Enterprise, optimization, policies, product marketing, Public Speaking, quality, real-time, Research, selling, sales, Self-Starter, TV,
Underwriting, Website design","BS : Business Management, Marketing Delaware State University Business Management, Marketing
Skills
Adobe Creative Suite, After Effects, Dreamweaver, Photoshop, advertising, business intelligence, Excellent Communication, content, Creative
Thinking, documentation, E-mail, Special Events, Film, functional, Illustrator, InDesign, insurance, marketing plan, Marketing Plan Development,
market research, marketing strategies, marketing strategy, marketing, market, meetings, Excel, Microsoft Office, Outlook, PowerPoint, Word,
Natural, Enterprise, optimization, policies, product marketing, Public Speaking, quality, real-time, Research, selling, sales, Self-Starter, TV,
Underwriting, Website design"
17562754.pdf,DIRECTOR OF DIGITAL TRANSFORMATION,"Consultant
Digital Analytics
Staff Development
Blogging
Media Relations
Core Accomplishments
Journalist, columnist, executive editor, media business executive and consultant specialized in digital and new media with almost 30 years of
experience working in more than one hundred media companies in Spain, Argentina, Brazil, Chile, Mexico and other Latin American and
European countries.
Focused in business development and revenue strategies.
Specialized in new media (digital, social, audiovisual), business development, newsroom organization and media management.
With extensive experience in the transformation of legacy media (especially newspapers and television) in digital and multimedia brands, and
in the launching of new digital media.
Winner of several prizes and distinctions: Society for News Design (SND) for works in print and web and 14 gold JosÃ© MartÃ​ Awards
of the National Association of Hispanic Publications (NAHP), between them best newspaper (El Diario, NY and La Opinion, LA) and best
weekly newspaper (La Raza, Chicago).
Chosen as one of the most influencial Spanish journalists on Internet, according to El Mundo newspaper.
Journalism professor in several universities, Master in Journalism and frequent speaker in professional media events, conferences and
workshops (WAN-IFRA, INMA and others).
Co-author of several books about journalism and digital media.
Professional Experience
January 1999
to
January 2006
Company Name Director of Digital Transformation
ImpreMedia Vicepresident of Content, in charge of digital and print operations of the company.
ImpreMedia is the leading Hispanic news and information company in the U.S.
in online and print.
Twenty-three percent (23%) of U.S.
Hispanic adults use an impreMedia network product in a given month, drawing 9.5 million unique visitors per month.
ImpreMedia publishes products in 15 U.S.
Hispanic markets that reach 3.6 million print product readers monthly.
Its leading publications include La OpiniÃ³n in Los Angeles and El Diario La Prensa in New York.
Its online properties include: www.impremedia.com; www.laopinion.com; www.eldiariony.com; www.laraza.com; www.laprensa.com;
www.laopiniondelabahia.com; www.rumbotx.com; quieromasfutbol.com; and paratimujer.us.
Currently managing as Senior Consultant the digital transition of La NaciÃ³n (Buenos Aires, Argentina), one of the main news media in
Argentina and the Impremedia's shareholder to a new business and organization based more on digital and video than in print.
CEO and owner of Mediathink Consultores (2007-2013), an international media consultancy and research company specialized in news
media: new digital and business projects and how to change the legacy companies to a digital environment.
With experience in projects and works in more than one hundred media organizations and twenty countries in Europe and Latin America.
Main clients: Vocento, Agencia Efe, Grupo Planeta, Ministerio de Sanidad e Igualdad, La Voz de Galicia, The Cocktail and others (Spain);
Grupo ClarÃ​n, La NaciÃ³n, La Voz del Interior (Argentina); El Mercurio (Chile); El Comercio (PerÃº); O Globo, Correio Braziliense
(Brazil); GFR Media (Puerto Rico); La Prensa GrÃ¡fica (El Salvador) and others.
Associated Director and board trustee of FundaciÃ³n Instituto para la InnovaciÃ³n PeriodÃ​stica 2IP, a professional and academic
organization of innovation and entrepreneurship in journalism and media.
Chairman of the Experts Committee in New Business Models for Journalism.
Founder and Executive Editor of ADN.es (2007), one of the first innovative news social media websites in Spain (Madrid, Grupo Planeta).
Newsroom Reorganization, Contents and Digital Media of 12 newspapers, local television and radio for the main regional and local media
group in Spain.
January 1996
to
January 1999
Company Name CEO and General Manager
consultants in news media, content, product, business development, newsroom organization and design.
Managing Editor of Diario 16 (Madrid, 1995-97), a national newspaper and digital news media.
January 1992
to
January 1995
Managing Editor and Art Director of El PeriÃ³dico de Catalunya Executive Editor
of the El PeriÃ³dico de CatalunyaÂ´s special edition during Olympic Games in Barcelona, 1992.
Founder, Art Director and Managing Editor in El Sol, a Spanish national newspaper (Madrid, 1990-92).
Reporter in the business newspaper Cinco DÃ​as (Madrid, 1989) and the local newspaper El Ideal Gallego (A CoruÃ±a, Spain).
Career in Tech Companies Business and Technology consultant in Classora http://en.classora.com/ an innovative company working in
semantic intelligence, web 3.0 and artificial intelligence applied to digital media.
Founding partner and shareholder of the digital marketing company Incuentra.com, now nlocal.es (Spain) and nlocal.mx (Mexico) after the
sale of company to Plenum Media Group.
Education
1989
Newspaper El PaÃ​s-Universidad AutÃ³noma de Madrid Spain Master in Journalism (MA)
1987
Navarra University Spain Bachelor's Degree (BA) : Journalism Journalism
academic, Art Director, artificial intelligence, business development, com, Consultant, content, clients, Editor, drawing 9.5, http, innovation,
Journalism, Latin, Director, Managing, marketing, 97, works, network, newspaper, newspapers, publications, radio, Reporter, research, Spanish,
television, unique, video, websites","1989
Newspaper El PaÃ​s-Universidad AutÃ³noma de Madrid Spain Master in Journalism (MA)
1987
Navarra University Spain Bachelor's Degree (BA) : Journalism Journalism
Skills
academic, Art Director, artificial intelligence, business development, com, Consultant, content, clients, Editor, drawing 9.5, http, innovation,
Journalism, Latin, Director, Managing, marketing, 97, works, network, newspaper, newspapers, publications, radio, Reporter, research, Spanish,
television, unique, video, websites"
17584743.pdf,OWNER/PRESIDENT,"advertising, analyst, agency, Brand development, Branding, budgets, budget, content, content creation, equity, focus, Freelance, Graphic Design,
graphic, innovation, logistics, managing, marketing, market, marketing communications, materials, Meetings, positioning, presentations, PR,
research, sales, shipping, specification, strategy, Strategic development, Strategic marketing, TV, vendor management, video, Video production,
web site, website
Additional Information
Awards Chicago BMA ""Tower Award"" / Websites over $50,000 / MaxxForce.com 2007 Chicago chapter Business Marketing
Association ""Tower Award"" / Logo Design / MaxxForce Diesel Power logo 2007 PCC ""Silver Trumpet"" / Marketing Communications /
Ford Power Stroke Diesel CREW Club program 2004 (The PCC Golden/Silver Trumpet award recognizes distinguished achievement for
excellence in planning, creativity, and execution in public relations and related communications.) Publicity Club of Chicago ""Golden
Trumpet"" / Marketing Communications / Navistar ""The Dieselization of America"" public relations campaign 2002","BA : Communications , 2005 Benedictine University ï¼​ City , State Communications Magna Cum Laude
Accredited Certificate, Computer Graphic Design, International Academy of Design and Technology, Chicago, IL : 1996
Affiliations
Member, American Marketing Association
Skills
advertising, analyst, agency, Brand development, Branding, budgets, budget, content, content creation, equity, focus, Freelance, Graphic Design,
graphic, innovation, logistics, managing, marketing, market, marketing communications, materials, Meetings, positioning, presentations, PR,
research, sales, shipping, specification, strategy, Strategic development, Strategic marketing, TV, vendor management, video, Video production,
web site, website
Additional Information
Awards Chicago BMA ""Tower Award"" / Websites over $50,000 / MaxxForce.com 2007 Chicago chapter Business Marketing
Association ""Tower Award"" / Logo Design / MaxxForce Diesel Power logo 2007 PCC ""Silver Trumpet"" / Marketing Communications /
Ford Power Stroke Diesel CREW Club program 2004 (The PCC Golden/Silver Trumpet award recognizes distinguished achievement for
excellence in planning, creativity, and execution in public relations and related communications.) Publicity Club of Chicago ""Golden
Trumpet"" / Marketing Communications / Navistar ""The Dieselization of America"" public relations campaign 2002"
18354623.pdf,DIGITAL MARKETING MANAGER,"Web Graphic Design, Web User Interface Design, Multimedia Content Development, Coordination, Project
SEO Optimization, SEM, Social Media, Analytics, Link Building Strategy, Keyword Research
MS Office, Adobe Photoshop, Dreamweaver, Illustrator, Flash and Acrobat
Google Analytics, Siteimprove, WebTrends, Websidestory, Netsight
HTML, XML, CSS and extensive experience with several CMS systems.
Knowledge of JavaScript, Jquery, PHP and Ajax.
MS Project and Visio (basic)
Global marketing
Media
relations
Professional Experience
DIGITAL MARKETING MANAGER 12/2008 to Current Company Name City , State
Coordinate and congruently oversee diverse projects and responsibilities, which involve: Research and industry knowledge and
prioritization, content, design, informative architecture, user requirements, user experiences and site flow.
Conceptualized, designed and instituted a website uplift.
Directs and disperses a $1M budget, entailing: Scope, define, estimate and manage budgets for digital projects, including websites, search
engine marketing and social media campaigns.
Function as Art Director of visual and digital content surrounding external websites.
Support the company objectives and promote branding, as well as consult stakeholders on the development of web content.
Lay out clearly defined expectations for the development team, along with receiving them also.
Communicate technical concepts to non-technical staff in a clear and concise manner.
Innovatively promote unique opportunities between the web and other venues.
Manage and allocate workflow through layoffs, train and lead virtual website team overseas, and additionally supervise staff work
performance, including: Recruiting, hiring and training, and oversee career development activities.
Utilize Search Engine Optimization (SEO) and social media to develop new business.
Perform evaluations of websites, research, deck preparation, in-person pitches and education to staff on SEM best practices.
ONLINE MARKETING COORDINATOR 09/2006 to 12/2008 Company Name City , State
Designed a real-time application to retrieve lawyer bios across 38 different offices.
This process eliminated duplicate repositories and saved duplicated efforts.
Managed Internet profiles for over 2K lawyers, which were domestic and internationally located.
Gathered and posted web articles, press releases, events, graphics and video content.
Organized, oversaw and implemented strategic plans for a successful online alumni website, including: Tracking timelines, deliverables and
presentation of project results.
Created graphics and online pages that were user friendly to support web and e-mail campaigns.
Successfully evaluated on behalf of client alerts: email metrics, including delivery, open, and, clicks, and conversion rates.
Determined performance optimization and made recommendations for web data and user behaviors.
ELECTRONIC MARKETING SPECIALIST 05/2004 to 09/2006 Company Name City , State
Supervised daily website maintenance.
Ensured aesthetic consistency while servicing 250K key industrial decision makers.
Incorporated cost-saving technologies and saved the company $20K.
Managed and enhanced automating processes and tapped into in house technical expertise.
Responsible for and maintained a strict adherence to a $200K budget.
Recruited, evaluated, hired and supervised outside vendors.
Planned projects and uphold expected outcomes according to schedule, as well as kept up on issues and brought about swift and efficient
resolutions.
Co-created graphical elements and PDF's, along with other traditional and Internet avenues.
Redesigned and implemented highly effective email marketing campaigns to assist in driving traffic and increase online sales revenue to
ensure corporate goals were met.
Fostered positive open relationships with the sales force and upper management to mitigate concerns and promote successful online
advertising programs, such as: Banner and text ads, video advertising and online surveys.
Created and maintained marketing collateral; media timelines, stat sheets, sales guides and Web reports.
Education
BACHELORS OF SCIENCE : Web and Graphic Design Liberty University New York University, CLE Mac Learning Center City , State
MANAGEMENT SKILLS FOR NEW SUPERVISORS: American Management Association, CLE Web and Graphic Design
Acrobat, Adobe Photoshop, ads, advertising, Art Director, basic, branding, budgets, budget, CMS, concise, content, Content Development,
conversion, CSS, client, delivery, Dreamweaver, driving, e-mail, email, Flash, graphics, hiring, HTML, Illustrator, JavaScript, Layout,
MANAGEMENT SKILLS, marketing, marketing collateral, MS Office, MS Project, 2K, Multimedia, Optimization, PDF, PHP, press releases,
processes, Project Management, real-time, receiving, Recruiting, Research, sales, Search Engine Optimization, Strategy, strategic plans, swift,
unique, User Interface Design, video, Visio, Web Graphic Design, website, web content, websites, WebTrends, workflow, articles, XML","Mail Marketing Business Needs Analysis Technical Proficiency Competitive Analysis Search Engine Optimization (SEO) External Agency
Management Performance Management Search Engine Marketing (SEM) Cross-Functional Team Collaboration Resource Allocation Social
Media Web Marketing Best Practices Content Management System Analysis
Summary of Skills
Web Graphic Design, Web User Interface Design, Multimedia Content Development, Coordination, Project
Management, Web Savvy, Layout Skills and Internet Presence
SEO Optimization, SEM, Social Media, Analytics, Link Building Strategy, Keyword Research
MS Office, Adobe Photoshop, Dreamweaver, Illustrator, Flash and Acrobat
Google Analytics, Siteimprove, WebTrends, Websidestory, Netsight
HTML, XML, CSS and extensive experience with several CMS systems.
Knowledge of JavaScript, Jquery, PHP and Ajax.
MS Project and Visio (basic)
Global marketing
Media
relations
Professional Experience
DIGITAL MARKETING MANAGER 12/2008 to Current Company Name City , State
Coordinate and congruently oversee diverse projects and responsibilities, which involve: Research and industry knowledge and
prioritization, content, design, informative architecture, user requirements, user experiences and site flow.
Conceptualized, designed and instituted a website uplift.
Directs and disperses a $1M budget, entailing: Scope, define, estimate and manage budgets for digital projects, including websites, search
engine marketing and social media campaigns.
Function as Art Director of visual and digital content surrounding external websites.
Support the company objectives and promote branding, as well as consult stakeholders on the development of web content.
Lay out clearly defined expectations for the development team, along with receiving them also.
Communicate technical concepts to non-technical staff in a clear and concise manner.
Innovatively promote unique opportunities between the web and other venues.
Manage and allocate workflow through layoffs, train and lead virtual website team overseas, and additionally supervise staff work
performance, including: Recruiting, hiring and training, and oversee career development activities.
Utilize Search Engine Optimization (SEO) and social media to develop new business.
Perform evaluations of websites, research, deck preparation, in-person pitches and education to staff on SEM best practices.
ONLINE MARKETING COORDINATOR 09/2006 to 12/2008 Company Name City , State
Designed a real-time application to retrieve lawyer bios across 38 different offices.
This process eliminated duplicate repositories and saved duplicated efforts.
Managed Internet profiles for over 2K lawyers, which were domestic and internationally located.
Gathered and posted web articles, press releases, events, graphics and video content.
Organized, oversaw and implemented strategic plans for a successful online alumni website, including: Tracking timelines, deliverables and
presentation of project results.
Created graphics and online pages that were user friendly to support web and e-mail campaigns.
Successfully evaluated on behalf of client alerts: email metrics, including delivery, open, and, clicks, and conversion rates.
Determined performance optimization and made recommendations for web data and user behaviors.
ELECTRONIC MARKETING SPECIALIST 05/2004 to 09/2006 Company Name City , State
Supervised daily website maintenance.
Ensured aesthetic consistency while servicing 250K key industrial decision makers.
Incorporated cost-saving technologies and saved the company $20K.
Managed and enhanced automating processes and tapped into in house technical expertise.
Responsible for and maintained a strict adherence to a $200K budget.
Recruited, evaluated, hired and supervised outside vendors.
Planned projects and uphold expected outcomes according to schedule, as well as kept up on issues and brought about swift and efficient
resolutions.
Co-created graphical elements and PDF's, along with other traditional and Internet avenues.
Redesigned and implemented highly effective email marketing campaigns to assist in driving traffic and increase online sales revenue to
ensure corporate goals were met.
Fostered positive open relationships with the sales force and upper management to mitigate concerns and promote successful online
advertising programs, such as: Banner and text ads, video advertising and online surveys.
Created and maintained marketing collateral; media timelines, stat sheets, sales guides and Web reports.
BACHELORS OF SCIENCE : Web and Graphic Design Liberty University New York University, CLE Mac Learning Center City , State
MANAGEMENT SKILLS FOR NEW SUPERVISORS: American Management Association, CLE Web and Graphic Design
Skills
Acrobat, Adobe Photoshop, ads, advertising, Art Director, basic, branding, budgets, budget, CMS, concise, content, Content Development,
conversion, CSS, client, delivery, Dreamweaver, driving, e-mail, email, Flash, graphics, hiring, HTML, Illustrator, JavaScript, Layout,
MANAGEMENT SKILLS, marketing, marketing collateral, MS Office, MS Project, 2K, Multimedia, Optimization, PDF, PHP, press releases,
processes, Project Management, real-time, receiving, Recruiting, Research, sales, Search Engine Optimization, Strategy, strategic plans, swift,
unique, User Interface Design, video, Visio, Web Graphic Design, website, web content, websites, WebTrends, workflow, articles, XML"
18442517.pdf,SOFTWARE ENGINEER,"Architecture, Automotive, Best Practices, Lean Manufacturing, Maintenance, Operations, Premier, Project Manager, Provisioning, Service Level
Agreement, Software Development, Structured Software, Engineer, Testing, Training, Databases, Excel, Mysql, Solutions, Associate, Data
Visualization, Integration, Integrator, Visualization, Budget, Corporate Communications, Streaming, Crm, Customer Relationship Management,
Deployment, Javascript, Sales, Trouble Tickets, Xml, Xsl, Marketing, Image Processing, Optimization, Photoshop, Leads, Market Research, Real
Estate, Sorting, Title Insurance, Visual Basic, Visual Basic For Applications, Data Warehouse, Html, Information Technology Infrastructure
Library, It Procurement, Itil, Metrics, Oracle, Perl, Php, Procurement, Project Management, Technology Infrastructure, Vbscript, Web Based,
Web Services, Web-based, Xslt","B.A. : Economics, American Literature , 2000 University of California ï¼​ City , State , US B.A., Economics, Minor: American Literature, 2000
University of California, Los Angeles (UCLA) GPA: 3.5
Skills
Architecture, Automotive, Best Practices, Lean Manufacturing, Maintenance, Operations, Premier, Project Manager, Provisioning, Service Level
Agreement, Software Development, Structured Software, Engineer, Testing, Training, Databases, Excel, Mysql, Solutions, Associate, Data
Visualization, Integration, Integrator, Visualization, Budget, Corporate Communications, Streaming, Crm, Customer Relationship Management,
Deployment, Javascript, Sales, Trouble Tickets, Xml, Xsl, Marketing, Image Processing, Optimization, Photoshop, Leads, Market Research, Real
Estate, Sorting, Title Insurance, Visual Basic, Visual Basic For Applications, Data Warehouse, Html, Information Technology Infrastructure
Library, It Procurement, Itil, Metrics, Oracle, Perl, Php, Procurement, Project Management, Technology Infrastructure, Vbscript, Web Based,
Web Services, Web-based, Xslt"
18488289.pdf,SENIOR DIGITAL MARKETING SPECIALIST,"Independent self-starter with analytical and statistical skills; Passion for data-driven decision making
Strong organization and time management skills; Handles multiple projects and details simultaneously
Excellent oral and written communication skills; Communicates and collaborates cross-functionally
Possesses an unquenchable thirst for learning and an insatiable hunger for self-improvement","2002
Bachelor of Science : Mass Communications St. Cloud State University ï¼​ City , State
Certifications
Google Adwords Certified Professional - Valid through February 2017
Google Analytics Individual Qualification - Valid through September 2016
â€‹
Skills
Independent self-starter with analytical and statistical skills; Passion for data-driven decision making
Strong organization and time management skills; Handles multiple projects and details simultaneously
Excellent oral and written communication skills; Communicates and collaborates cross-functionally
Possesses an unquenchable thirst for learning and an insatiable hunger for self-improvement"
18501746.pdf,PROGRAMMATIC MEDIA SUPERVISOR,"account management, agency, automate, budget, CPA, client, clients, data analysis, inventory, media plans, media plan, media planning, meetings,
proposals, Research, RFP, strategy, Video","May 2010
BA : Broadcasting & Mass Media TEMPLE UNIVERSITY : SCHOOL OF COMMUNICATIONS AND THEATRE ï¼​ City , State
Broadcasting & Mass Media
Skills
account management, agency, automate, budget, CPA, client, clients, data analysis, inventory, media plans, media plan, media planning, meetings,
proposals, Research, RFP, strategy, Video"
18525641.pdf,"DIRECTOR, MEDIA STRATEGY","of Digital Marketing Â (on-going weekly education series)
Supervisor, Media Strategy 06/2012 to 01/2013 Company Name City , State
- Improved management and delegation skills while overseeing growth of multiple junior level employees
- Elevated presentation and client communication skills serving as the single point lead for the Premium Light brands during a time of transition to a
new agency for MillerCoors
- Completed strategic business focused media POVs to drive sales including a local radio ""piggyback"" execution targeting on-premise under
performance as well as a NFL ""always on"" strategy
Media Supervisor 09/2011 to 05/2012 Company Name City , State
- Took a larger role in cross platform planning contributing to digital media recommendation and completed agency digital media training
programÂ 
- Led training of planners and associates across key planning tools and processes to generate efficiency as well as team growth
Field Media Planner 01/2011 to 08/2011 Company Name City , State
- Broadened media professional skill set serving as the planning and execution lead for all local media (TV, radio, OOH, digital & print) for all
MillerCoors brands across 40+ markets inthe Southeast region Â 
- Leveraged strong interpersonal skills and conducted all day to day communication across 6 field marketing manager clients
- Led development of 2012 media trends presentation which was subsequently presented to 20+ clients
Media Planner 12/2008 to 12/2010 Company Name City , State
- Led intricate portfolio management and allocation strategy of MillerCoors $80MM NFL TV budget as well as in depth competitive tracking
- Influential member of Emerging Media Team which provided turn-key and customized media solutions to MillerCoors in the growing digital
space
Assistant Media Planner 06/2007 to 11/2008 Company Name City , State
- Served as core support staff that helped to expand DFCB media business to acquire Coors local planning followed by MillerCoors business
- Developed econometric modeling strategy to inform dollar and TRP allocation versus the competition Â 
- Mastered planning, research and budget tracking tools
Education
Bachelor of Arts : Journalism - Strategic Communications Marketing May 2007 University of Missouri City , State , United States Business Minor
- emphasis in Marketing
Media Toolbox
Nielsen Clear Decisions (MRI & Scarborough)
Competitive Spending Tools - Ad*Views, Kantar, Comscore
Media reach & frequency tools - proprietary & Comscore
Proprietary audience measurement platform
Media Tools planning software
Econometric Modeling Analysis
?","Bachelor of Arts : Journalism - Strategic Communications Marketing May 2007 University of Missouri City , State , United States Business Minor
- emphasis in Marketing
Media Toolbox
Nielsen Clear Decisions (MRI & Scarborough)
Competitive Spending Tools - Ad*Views, Kantar, Comscore
Media reach & frequency tools - proprietary & Comscore
Proprietary audience measurement platform
Media Tools planning software
Econometric Modeling Analysis
?"
18900722.pdf,DIRECTOR OF NEW BUSINESS DEVELOPMENT,"Adobe Creative Suite, InDesign, Photoshop, Illustrator, Word, Excel, PowerPoint, Salesforce, Visio","Bachelor of Fine Arts PARSONS/THE NEW SCHOOL ï¼​ City , State
Associate of Arts : Business UNION COUNTY COLLEGE ï¼​ City , State
Technical Skills
Adobe Creative Suite, InDesign, Photoshop, Illustrator, Word, Excel, PowerPoint, Salesforce, Visio"
18905648.pdf,SOCIAL MEDIA COORDINATOR,"Microsoft Word
Excel
Powerpoint
Photoshop
Illustrator
Facebook
Instagram
Twitter
Qualitative and Quantitative Analysis
Public Speaking
Experience
Company Name City , State Social Media Coordinator 06/2017 to 12/2017
Created content and strategized social media posts/ advertisements for Facebook, Instagram, and Yelp accounts.
Promoted new products with weekly posts of both local and and world class wines/ beers.
curated content based on insights such as audiences reached, and peak times of day/ week.
Company Name City , State Bartender 10/2017
Organized and Inducted wine tastings for both private and corporate events held in store Communicated with concierge services from
surrounding hotels on a weekly basis Exhibited a vast knowledge of wine and beer varietals to better assist customers with their purchases.
Smart Car Brand Ambassador Informed the SF community about the 2018 all electric Smart Car Worked with coordinators to set up a
pop up for Smart Car promotion with an eco friendly theme Prompted interested individuals in the market for a Smart Car to test drive the
vehicle with me Curated a social media campaign to advertise the pop up event.
Company Name City , State Shift Lead 09/2016 to 09/2017
Brought employee training attainment from 44% to 100% in three months, surpassing the district stores.
Wrote weekly schedules bases off of projected sales.
Assisted in developing promotional plans to reach sales goals.
Certified as a.
Company Name City , State Office Assistant 01/2018 to 01/2018
Entered data using Excel.
Organized files.
Answered phone calls.
Photoshop, employee training, Public Speaking, Quantitative Analysis, sales",
18927233.pdf,DIGITAL MARKETING COORDINATOR,"PROFESSIONAL SUMMARY
Digital Marketing Coordinator skilled in leveraging the power of blogs, online communities and social media platforms to increase brand
awareness and boost brand loyalty. SEO optimization expert adept at creating highly-targeted web content that drives inbound traffic.
CORE QUALIFICATIONS
Strategic media placement
Creative content
Media relations
Special events planning
5+ years customer service & sales experience.
WordPress
Google Analytics & AdWords Certified
Adobe Photoshop
Budget planning
Reports generation and analysis
SEO & SEM
Experience
Digital Marketing Coordinator 12/2016 to Current City , State
Identified, developed and evaluated marketing strategies based on knowledge of company objectives and market trends.
Managed all social media programs, including online reputation, blogs, and social networking.
Planned and managed monthly budgets.
Developed marketing strategies and campaigns each month.
Maintained and updated websites.
Increased following by over 400%.
Sales & Customer Service Representative 02/2015 to 02/2016 Company Name City , State
Described use and operation of merchandise to customers.
Received and processed cash and credit payments for in-store purchases.
Exceeded targeted sales goals by 30%.
Placed special merchandise orders for customers.
Shared product knowledge with customers while making personal recommendations.
Worked as a team member to provide the highest level of service to customers.
03/2011 to 01/2013 Company Name City , State
Achieved high sales percentage with consultative, value-focused customer service approach.
Earned ""Top Seller"" for four consecutive times.
Worked as a team member performing cashier duties, product assistance and cleaning.
Expressed appreciation and invited customers to return to the store.
Education and Training
Bachelor of Arts : Communications Cinema Arts. Communications, English and Journalism 2016 Vanguard University City , State , USA
Communications Cinema Arts. Communications, English and Journalism
Advanced coursework in Public Relations. Wrote and proofread many articles, press-releases, and scripts. Produced several student-films. Best
film 2015 Academic Achievement Award.
Adobe Photoshop, approach, Budget planning, budgets, cashier, content, credit, customer service, Special events, Google Analytics, marketing
strategies, market trends, Marketing, media placement, Media relations, networking, optimization, press-releases, Public Relations, sales
experience, sales, scripts, social media platforms, Strategic, web content, websites, articles","Bachelor of Arts : Communications Cinema Arts. Communications, English and Journalism 2016 Vanguard University City , State , USA
Communications Cinema Arts. Communications, English and Journalism
Advanced coursework in Public Relations. Wrote and proofread many articles, press-releases, and scripts. Produced several student-films. Best
film 2015 Academic Achievement Award.
Skills
Adobe Photoshop, approach, Budget planning, budgets, cashier, content, credit, customer service, Special events, Google Analytics, marketing
strategies, market trends, Marketing, media placement, Media relations, networking, optimization, press-releases, Public Relations, sales
experience, sales, scripts, social media platforms, Strategic, web content, websites, articles"
19053815.pdf,MEDIA / ADVERTISING COORDINATOR,"accounting, accounts receivable, administrative, Adobe, advertising, Ad copy, AS400, budget, BI, Business Objects, Call Center, content,
Copywriter, client, clients, customer service, delivery, Detail Oriented, financial, hiring, Human Resources, HR, inventory management, inventory,
team building, logistics, Lotus Notes, Managing, materials, meetings, Microsoft Excel, Microsoft Office Suite, office, Outlook, networking,
newsletter, Oracle, payroll, performance management, policies, Presentations, pricing, problem resolution, processes, progress, quality,
QuickBooks, recruitment, Retail, Retek, sales, SAP, scheduling, spreadsheet, staffing, supervision, trade shows, employee training, troubleshoot,
Vantive, workshops","May, 2009
Collin County Community College State Associates of Arts
March, 2017
Southern New Hampshire University State Bachelors of Arts : Communications / Public Relations
Skills
accounting, accounts receivable, administrative, Adobe, advertising, Ad copy, AS400, budget, BI, Business Objects, Call Center, content,
Copywriter, client, clients, customer service, delivery, Detail Oriented, financial, hiring, Human Resources, HR, inventory management, inventory,
team building, logistics, Lotus Notes, Managing, materials, meetings, Microsoft Excel, Microsoft Office Suite, office, Outlook, networking,
newsletter, Oracle, payroll, performance management, policies, Presentations, pricing, problem resolution, processes, progress, quality,
QuickBooks, recruitment, Retail, Retek, sales, SAP, scheduling, spreadsheet, staffing, supervision, trade shows, employee training, troubleshoot,
Vantive, workshops"
