PDF File Name,Job Role,Skills,Education
18316239.pdf,HR GENERALIST,"ABC, ADP, ADR, benefits, Benefits Administration, budget, coaching, US Army databases, driving, Employee Relations, training employees,
special events, senior management, hiring, home healthcare, HRIS, Human Resources, HR, insurance, legal, managing, meetings, Access, Excel,
MS Office, office, Outlook, PowerPoint, Word, Enterprise, Organizational Development, PeopleSoft, Performance Management, personnel,
policies, processes, Project Management, Recruitment, recruiting, sales, sound, Structured, supervisor, teamwork, Video, voice and data,
workshops","Associate of Applied Science : Business Administration 2016 Ecotect Institute City , State , United States Worked concurrently during college as
a sales rep and team supervisor for ABC Video Store.
Affiliations
Complete ongoing training in the areas of compensation and benefits, employee and labor relations, leaves of absence, workers' compensation and
workplace safety/security.
Skills
ABC, ADP, ADR, benefits, Benefits Administration, budget, coaching, US Army databases, driving, Employee Relations, training employees,
special events, senior management, hiring, home healthcare, HRIS, Human Resources, HR, insurance, legal, managing, meetings, Access, Excel,
MS Office, office, Outlook, PowerPoint, Word, Enterprise, Organizational Development, PeopleSoft, Performance Management, personnel,
policies, processes, Project Management, Recruitment, recruiting, sales, sound, Structured, supervisor, teamwork, Video, voice and data,
workshops"
18334783.pdf,HR DIRECTOR/ADMINISTRATOR,"administrative, budget, contracts, customer service, documentation, expense reports, financial, government, hiring, HR, Office, office
administration, office management, payroll, personnel, processes, proposals, quality, quality assurance, Roscoe, sales, supervising, transmission","University of New Mexico BA : Business/Finance Business/Finance Volunteer- Food Bank and member of Chamber of Commence
Skills
administrative, budget, contracts, customer service, documentation, expense reports, financial, government, hiring, HR, Office, office
administration, office management, payroll, personnel, processes, proposals, quality, quality assurance, Roscoe, sales, supervising, transmission"
18422164.pdf,HR SPECIALIST,"articulate, benefits, case management, employee communications, Human Resources, payroll, processing payroll, personnel, policies, processes,
quality, recruiting, research, Staffing, phone, workflow","Masters , Public Administration May 2006 Northern Kentucky University ï¼​ City , State Public Administration
Bachelor of Arts , English Writing May 2002 Northern Kentucky University ï¼​ City , State English Writing
Affiliations
doldldld
Skills
articulate, benefits, case management, employee communications, Human Resources, payroll, processing payroll, personnel, policies, processes,
quality, recruiting, research, Staffing, phone, workflow"
18557164.pdf,HR BUSINESS PARTNER II,"Administrative Assistant, attention to detail, banking, benchmarking, Clerical, excellent communication, competitive, Consultant, Customer Service,
delivery, Driving, fast, focus, Human Resources, HR, Leadership, listening, Director, Market, Marketing, Microsoft Access, Microsoft Excel,
Excel, Microsoft Office, Microsoft PowerPoint, SharePoint, Microsoft Word, nursing, organizational design, organizational skills, organizational,
Perioperative, profit, Project Lead, Recording, Recruiting, Retail, sales, Scheduling, Supervisor, swift, employee development
Additional Information
Corporate Citizenship/Certifications Awards Horizon Award Recipient, ROCKS Award Recipient Six Sigma Yellow Belt Trained 2010
Project SEARCH Project SEARCH 5/3 Bank Donations Committee Chair 2010, 2011, Auction to Benefit Project SEARCH planning
committee Teach a Child to Save Classroom Initiative United Way Donations Captain, Day of Caring Volunteer, Contributor. Kids Food
Basket Volunteer Habitat for Humanity Volunteer 5/3 River Bank Run Runner Safety Volunteer 2002 - Present Additional Information
Employee Engagement I am very passionate about employee engagement and working with teams to utilize the skill sets and assets that each
team member has to offer.","1995
Kalamazoo & GRCC Community College
University of Phoenix BSBM : Business Management Business Management
Interests
Project SEARCH 5/3 Bank Donations Committee Chair 2010, 2011, Auction to Benefit Project SEARCH planning committee Teach a Child to
Save Classroom Initiative United Way Donations Captain, Day of Caring Volunteer, Contributor. Kids Food Basket Volunteer Habitat for
Humanity Volunteer 5/3 River Bank Run Runner Safety Volunteer 2002 - Present Additional Information Employee Engagement I am very
passionate about employee engagement and working with teams to utilize the skill sets and assets that each team member has to offer.
Skills
Administrative Assistant, attention to detail, banking, benchmarking, Clerical, excellent communication, competitive, Consultant, Customer Service,
delivery, Driving, fast, focus, Human Resources, HR, Leadership, listening, Director, Market, Marketing, Microsoft Access, Microsoft Excel,
Excel, Microsoft Office, Microsoft PowerPoint, SharePoint, Microsoft Word, nursing, organizational design, organizational skills, organizational,
Perioperative, profit, Project Lead, Recording, Recruiting, Retail, sales, Scheduling, Supervisor, swift, employee development
Additional Information
Corporate Citizenship/Certifications Awards Horizon Award Recipient, ROCKS Award Recipient Six Sigma Yellow Belt Trained 2010
Project SEARCH Project SEARCH 5/3 Bank Donations Committee Chair 2010, 2011, Auction to Benefit Project SEARCH planning
committee Teach a Child to Save Classroom Initiative United Way Donations Captain, Day of Caring Volunteer, Contributor. Kids Food
Basket Volunteer Habitat for Humanity Volunteer 5/3 River Bank Run Runner Safety Volunteer 2002 - Present Additional Information
Employee Engagement I am very passionate about employee engagement and working with teams to utilize the skill sets and assets that each
team member has to offer."
18731098.pdf,SENIOR HR MANAGER,"Work History
Senior HR Manager , 12/2006 to Current 
Company Name â€“ City , State 
Aegis Treatment Centers, LLC operates one of the largest networks of Narcotic Treatment Programs (NTPs), also known as Opiate
Treatment Programs (OTPs), in the nation.
Manage all aspects of the daily operations Human Resources for multi location organization. Â Supervisory scope: staff of 6.
Employee Relations/Employee Retention: Oversight of all aspects of staff performance; performance evaluations, progressive discipline,
mediation of staff disputes and grievance procedures in accordance with state and federal laws as well as company policiesÂ 
Ensure proper staffing ratios contingent on patient census company-wideÂ 
Management Coaching Staff training and development Policy developmentÂ 
Full cycle recruitingÂ 
New hire orientationÂ 
Unemployment, workers' compensation and disability claims administrationÂ 
Track and analyze annual workforce turnover ratesÂ 
Prepare reports and recommend procedures to reduce employee absenteeism and turnoverÂ 
Developed and implemented personnel and payroll filing system that complies with current employment practices
Salary administration Process all promotions, transfers, and terminations companywideÂ 
Knowledge of Federal and State Employment Laws and ensures strict compliance with federal and state employment regulationsÂ 
Benefits/Open Enrollment administrationÂ 
Prepares financial statements, reconciled bank statements, manage cash flow, establishes monthly/yearly budgets, and file all state/federal
taxes; coordinated with CPA for year-end tax completionÂ 
Payroll oversight: time and attendance, bi-weekly payroll, quarterly goals/bonusesÂ 
Accurately process payroll for all departments via ADP software and distributed checks to each branch; processed wage assignments
including child support orders, and state/federal tax levies and garnishmentsÂ 
System implementation/conversionÂ 
Maintains HRIS systemÂ 
Coordinated all employee relation activities and special events; meetings, company luncheons, holiday parties, etc.
Researched, updated, implemented and maintained company health benefits program including 401(k) administration
Completed disability insurance claim forms, unemployment verification forms, home loan verification of wages and employment forms,
workers compensation wage statement forms, verification of employment history, medical insurance information for courts, levy officer,
district attorneys office, etc.
Participated in corporate safety activities and serve on the Safety CommitteeÂ 
Initiated and participated in hazard assessments to increase safety awareness among staffÂ 
Completed and tracked all compliance activities including: FMLA, EEO, EDD, DOL, LOA, OSHA, COBRA reportingÂ 
Excellent written, oral communication and interpersonal skills, including excellent ability to determine project objectives, implement job
accountability and efficiently utilize resources to accomplish identified goals
Executive Assistant III , 02/2005 to 12/2006 
Company Name â€“ City , State 
America's oldest running movie studio founded in 1912.
Provided administrative support to two Senior Executives Customer Master Database maintenance Organized and oversaw the logistics for
conference calls, in-house/off-site meetings, and luncheons.
Researched and booked travel arrangements; hotels, airline tickets, and transportation.
Managed and maintained calendars, itineraries, and agendas Performed various office finance functions; invoicing, account
receivables/payables, billings, bookkeeping, journal entries, account analysis and reconciliation Facilitating inventory control and the
purchasing of supplies and materials Calendar coordinator Created and managed expense reports Maintenance of purchase order log
Archive and track files Verify invoice and credit memo distribution General office manager duties.
Human Resources Coordinator , 06/2004 to 02/2005 
Company Name â€“ City , State 
operated one of the largest networks of Narcotic Treatment Programs (NTPs), also known as Opiate Treatment Programs (OTPs), in the
nation.
40 hours per week) Provided human resources support to management for multiple facilities regarding office procedures and polices.
Recruiting Personnel file maintenance Employment verifications Payroll processing Reduction in payroll errors to less than 3% Benefits
administration Maintain LVN and physician license renewals Maintain I-9 paperwork Processed FMLA, COBRA, LOA claims Special
projects.
Financial Operations Assistant , 02/2002 to 06/2004 
Company Name â€“ City , State 
Department of Justice entity responsible for federal criminal prosecutions and civil cases involving the United States Government.
20 hours per week) Data entry Filing and retrieving documents Paying and obligating invoices Creating and managing entire filing system for
multiple fiscal years Monitoring stock levels Preparing travel authorizations Customer service involving vendor payments Greeting and
directing visitors, copying Maintain and balance contract files Accounting/payment reposting Authorized invoices for payment.
Education
Master of Science : Health Administration , 5 2011 
California State University Northridge - City , State 
GPA: GPA: 3.85/4.00
Health Administration GPA: 3.85/4.00
Bachelors of Arts Degree : 5 2008 
UCLA - 
Certificate in Human Resources Management to be completed 6/2015 :
Affiliations
Society of Human Resources Management (SHRM)
10 - Key Touch, Accounting, administrative support, ADP, balance, Benefits, Benefits administration, billings, bookkeeping, budgets, bi, cash
flow, Coaching, oral communication, interpersonal skills, conversion, copying, CPA, credit, Customer service, Data entry, Database, directing,
Employee Relations, special events, Filing, finance, financial statements, forms, General office, Government, HRIS, Human Resources, Human
Resources Management, insurance, inventory control, invoicing, Kronos, logistics, Lotus Notes, managing, materials, mediation, meetings, Access,
Excel, Microsoft Office, office, Outlook, PowerPoint, Windows, Word, networks, Operating Systems, payables, Payroll, Payroll processing,
Personnel, policies, purchasing, Recruiting, reporting, Safety, SAP, Staff training, staffing, Supervisory, tax, taxes, transportation, travel
arrangements, Typing, Excellent written, year-end","Master of Science : Health Administration , 5 2011 
California State University Northridge - City , State 
GPA: GPA: 3.85/4.00
Health Administration GPA: 3.85/4.00
Bachelors of Arts Degree : 5 2008 
UCLA - 
Certificate in Human Resources Management to be completed 6/2015 :
Affiliations
Society of Human Resources Management (SHRM)
Skills
10 - Key Touch, Accounting, administrative support, ADP, balance, Benefits, Benefits administration, billings, bookkeeping, budgets, bi, cash
flow, Coaching, oral communication, interpersonal skills, conversion, copying, CPA, credit, Customer service, Data entry, Database, directing,
Employee Relations, special events, Filing, finance, financial statements, forms, General office, Government, HRIS, Human Resources, Human
Resources Management, insurance, inventory control, invoicing, Kronos, logistics, Lotus Notes, managing, materials, mediation, meetings, Access,
Excel, Microsoft Office, office, Outlook, PowerPoint, Windows, Word, networks, Operating Systems, payables, Payroll, Payroll processing,
Personnel, policies, purchasing, Recruiting, reporting, Safety, SAP, Staff training, staffing, Supervisory, tax, taxes, transportation, travel
arrangements, Typing, Excellent written, year-end"
18827609.pdf,HR ASSOCIATE,"Recruiting
Onboarding
Project Management
Event Planning
Employee Relations
Teamwork/Collaboration
Training and Development
Public Speaking
Social Media Marketing
ADP
Workday
Microsoft Office Suite
ADP
Benefits
Branding
Budget
Oral communication
Competitive
Email
Employee Relations
Event Planning
Focus
Hiring
HRIS
HR
Leadership
Marketing
MS Excel
Microsoft Office Suite
Product manager
Project Management
Public Speaking
Recruiting
Recruitment
Researching
Strategy
Teamwork
Workshops
Written
Work History
HR Associate , 07/2018 to 12/2019 
Company Name â€“ City , State 
Conducted full lifecycle university recruitment (sourcing, screening, selecting, hiring, and onboarding) Learned multiple HRIS systems and
recruiting platforms including Workday, Taleo and Handshake Led company internship program and facilitated training for interns across
different functions and locations Served as student liaison for company hackathon and grew participation from 20 to 100+ attendees
Proactively communicated with business partners, hiring managers, and external candidates to quickly resolve issues and ensure overall
positive recruitment experience Gained proficiency in variety of other HR tasks to include strong understanding of compensation and
benefits, training and development, employee relations, and regulatory compliance.
HR Intern , 09/2016 to 12/2017 
Company Name â€“ City , State 
Co-developed university recruitment strategy for Raleigh-based hires by researching universities and local events, attending career fairs,
executing social media strategy to support branding, serving as the campus liaison for the annual company hackathon and actively tracking a
funnel of 500+ intern applicants to assist in candidate selection process Learning & Development: Partnered with VP Talent Development to
create and present leadership sustainment webinar for Zenger Folkman 360 feedback participants Workforce Planning: Used MS Excel to
create enhanced data structure during the product manager career framework deployment Employee Relations: Implemented, tested, and
conducted surveys for a newly introduced scavenger hunt app as part of the employee onboarding 2.0 development plan.
Orientation Leader , 06/2016 to 08/2016 
Company Name â€“ City , State 
Served as first-hand liaison for 250+ students to facilitate smooth transition to NC State University Facilitated parent panels, conducted
student small groups and led guided tours for incoming first years Trained in diversity and inclusion workshops to foster inclusive and
welcoming community for all students Enhanced written and oral communication skills throughdaily public speaking and email
communication.
CurrentUniversity Programs Lead , 12/2019 
Company Name â€“ City , State 
Develop university recruitment strategy for LexisNexis North America to proactively build talent pipeline for key skillsets and increase brand
awareness in target markets Played key role in launching the company's first program for new graduate FTE hires Expanded company intern
program from less than 10 to 50+ interns Communicate with internal stakeholders to determine people strategy and campus hiring targets
per function/location Develop relationships with key university partners to build campus brand and position the company as an employer of
choice Create targeted outreach and engagement strategies for schools that offer competitive talent, focus on D&I, and align with business
priorities Attend on-campus and virtual career fairs, events, and hack-a-thons Manage budget for all university recruitment related expenses
Measure and evaluate ROI each cycle to determine go-forward investment.
Education
Bachelor of Science : Business Administration â€“ Human Resource Management, Psychology , 05/2018 
North Carolina State University - City , State 
Graduated Summa Cum Laude, GPA: 3.9
Work History
CurrentUniversity Programs Lead , 12/2019 
Company Name â€“ City , State 
Develop university recruitment strategy for LexisNexis North America to proactively build talent pipeline for key skillsets and increase brand
awareness in target markets Played key role in launching the company's first program for new graduate FTE hires Expanded company intern
program from less than 10 to 50+ interns Communicate with internal stakeholders to determine people strategy and campus hiring targets
per function/location Develop relationships with key university partners to build campus brand and position the company as an employer of
choice Create targeted outreach and engagement strategies for schools that offer competitive talent, focus on D&I, and align with business
priorities Attend on-campus and virtual career fairs, events, and hack-a-thons Manage budget for all university recruitment related expenses
Measure and evaluate ROI each cycle to determine go-forward investment.
HR Associate , 07/2018 to 12/2019 
Company Name â€“ City , State 
Conducted full lifecycle university recruitment (sourcing, screening, selecting, hiring, and onboarding) Learned multiple HRIS systems and
recruiting platforms including Workday, Taleo and Handshake Led company internship program and facilitated training for interns across
different functions and locations Served as student liaison for company hackathon and grew participation from 20 to 100+ attendees
Proactively communicated with business partners, hiring managers, and external candidates to quickly resolve issues and ensure overall
positive recruitment experience Gained proficiency in variety of other HR tasks to include strong understanding of compensation and
benefits, training and development, employee relations, and regulatory compliance.
HR Intern , 09/2016 to 12/2017 
Company Name â€“ City , State 
Co-developed university recruitment strategy for Raleigh-based hires by researching universities and local events, attending career fairs,
executing social media strategy to support branding, serving as the campus liaison for the annual company hackathon and actively tracking a
funnel of 500+ intern applicants to assist in candidate selection process Learning & Development: Partnered with VP Talent Development to
create and present leadership sustainment webinar for Zenger Folkman 360 feedback participants Workforce Planning: Used MS Excel to
create enhanced data structure during the product manager career framework deployment Employee Relations: Implemented, tested, and
conducted surveys for a newly introduced scavenger hunt app as part of the employee onboarding 2.0 development plan.
Orientation Leader , 06/2016 to 08/2016 
Company Name â€“ City , State 
Served as first-hand liaison for 250+ students to facilitate smooth transition to NC State University Facilitated parent panels, conducted
student small groups and led guided tours for incoming first years Trained in diversity and inclusion workshops to foster inclusive and
welcoming community for all students Enhanced written and oral communication skills through daily public speaking and email
communication.
Affiliations
Active Member of SHRM Volunteer for Prevent Blindness NC Director of New Members for Delta Gamma Sorority
Recruiting
Onboarding
Project Management
Event Planning
Employee Relations
Teamwork/Collaboration
Training and Development
Public Speaking
Social Media Marketing
ADP
Workday
Microsoft Office Suite,
ADP, benefits, branding, budget, oral communication, competitive, email, Employee Relations, Event Planning, focus, hiring, HRIS, HR,
leadership, Marketing, MS Excel, Microsoft Office Suite, product manager, Project Management, Public Speaking, Recruiting, recruitment,
researching, strategy, Teamwork, workshops, written","Bachelor of Science : Business Administration â€“ Human Resource Management, Psychology , 05/2018 
North Carolina State University - City , State 
Graduated Summa Cum Laude, GPA: 3.9
Work History
CurrentUniversity Programs Lead , 12/2019 
Company Name â€“ City , State 
Develop university recruitment strategy for LexisNexis North America to proactively build talent pipeline for key skillsets and increase brand
awareness in target markets Played key role in launching the company's first program for new graduate FTE hires Expanded company intern
program from less than 10 to 50+ interns Communicate with internal stakeholders to determine people strategy and campus hiring targets
per function/location Develop relationships with key university partners to build campus brand and position the company as an employer of
choice Create targeted outreach and engagement strategies for schools that offer competitive talent, focus on D&I, and align with business
priorities Attend on-campus and virtual career fairs, events, and hack-a-thons Manage budget for all university recruitment related expenses
Measure and evaluate ROI each cycle to determine go-forward investment.
HR Associate , 07/2018 to 12/2019 
Company Name â€“ City , State 
Conducted full lifecycle university recruitment (sourcing, screening, selecting, hiring, and onboarding) Learned multiple HRIS systems and
recruiting platforms including Workday, Taleo and Handshake Led company internship program and facilitated training for interns across
different functions and locations Served as student liaison for company hackathon and grew participation from 20 to 100+ attendees
Proactively communicated with business partners, hiring managers, and external candidates to quickly resolve issues and ensure overall
positive recruitment experience Gained proficiency in variety of other HR tasks to include strong understanding of compensation and
benefits, training and development, employee relations, and regulatory compliance.
HR Intern , 09/2016 to 12/2017 
Company Name â€“ City , State 
Co-developed university recruitment strategy for Raleigh-based hires by researching universities and local events, attending career fairs,
executing social media strategy to support branding, serving as the campus liaison for the annual company hackathon and actively tracking a
funnel of 500+ intern applicants to assist in candidate selection process Learning & Development: Partnered with VP Talent Development to
create and present leadership sustainment webinar for Zenger Folkman 360 feedback participants Workforce Planning: Used MS Excel to
create enhanced data structure during the product manager career framework deployment Employee Relations: Implemented, tested, and
conducted surveys for a newly introduced scavenger hunt app as part of the employee onboarding 2.0 development plan.
Orientation Leader , 06/2016 to 08/2016 
Company Name â€“ City , State 
Served as first-hand liaison for 250+ students to facilitate smooth transition to NC State University Facilitated parent panels, conducted
student small groups and led guided tours for incoming first years Trained in diversity and inclusion workshops to foster inclusive and
welcoming community for all students Enhanced written and oral communication skills through daily public speaking and email
communication.
Affiliations
Active Member of SHRM Volunteer for Prevent Blindness NC Director of New Members for Delta Gamma Sorority
Skills
Recruiting
Onboarding
Project Management
Event Planning
Employee Relations
Teamwork/Collaboration
Training and Development
Public Speaking
Social Media Marketing
ADP
Workday
Microsoft Office Suite,
ADP, benefits, branding, budget, oral communication, competitive, email, Employee Relations, Event Planning, focus, hiring, HRIS, HR,
leadership, Marketing, MS Excel, Microsoft Office Suite, product manager, Project Management, Public Speaking, Recruiting, recruitment,
researching, strategy, Teamwork, workshops, written"
19179079.pdf,RECRUITING AND HR MANAGER,"Recruiting, Staffing, Training, College Recruiting, Sourcing, Phone screens, Interviewing, Negotiation, Recruiting Events, New Hires, On-boarding,
HRIS/ATS, HR Administration, Employee Issues, Terminations, Recruiting Best Practices, Performance Evaluations, EEO, Human Resources
Management, Ms Office Suite","Bachelor of Science : Management of Human Resources 1997 Colorado Christian University City , State , US
License : Colorado Real Estate Brokers Armbrust Real Estate Institute City , State , US
Skills
Recruiting, Staffing, Training, College Recruiting, Sourcing, Phone screens, Interviewing, Negotiation, Recruiting Events, New Hires, On-boarding,
HRIS/ATS, HR Administration, Employee Issues, Terminations, Recruiting Best Practices, Performance Evaluations, EEO, Human Resources
Management, Ms Office Suite"
19336728.pdf,HR ASSISTANT INTERN,"High energy
Sound judgment
Compassionate
Conflict resolution training
Exceptional problem solver
Excellent communication skills
Â Excellent writing skills
Customer service skills
Proficiency in Microsoft Excel, Word, PowerPoint and the Internet
Experience
HR Assistant Intern , Company Name , February 2016 - March 2016 City , State
Provide administrative support to the Human Resources Director.
Verify I-9 documentation for new hires.
Submit the online investigation requests and assists with new employee background checks.
Update HR spreadsheet with employee change requests and process paperwork.
Owner, Operator , Company Name , August 2012 - Current City , State
Managed fashion retail store independently.
Provided professional support to staff.
Assisted retail store in exhibiting innovative products.
Preservation Technician I , Company Name , October 2004 - May 2013 City , State
Responsible for the assembly of fabricated phase boxes, portfolios and custom enclosures for protecting historic and fragile library materials.
Performed archival sound repairs for books and pamphlets which included: rebinding books in the original covers (recasing).
Prepared and submitted books for additional processing at the bindery.
Designed complex enclosures for special projects.
Education and Training
Bachelors of Art Organizational Leadership , , Cleveland State University , April 2018 Organizational Leadership
Associate Degree Bryant & Stratton College , , City State April, 2016
EMT Certification Cuyahoga Community College , , City State 2003
administrative support, repairs, spreadsheet","Bachelors of Art Organizational Leadership , , Cleveland State University , April 2018 Organizational Leadership
Associate Degree Bryant & Stratton College , , City State April, 2016
EMT Certification Cuyahoga Community College , , City State 2003
Skills
administrative support, repairs, spreadsheet"
19616406.pdf,HR DIRECTOR,"processing accounts payable, Administrative, administrative support, Ads, audit reporting, reconciling bank statements, benefits, bonds,
bookkeeping, brochures, hardware, conversion, client, database, Database management, delivery, designing, Documentation, e-mail, Event
Planning, fashion, faxing, filing, forms, General Ledger, government, Hiring, HRIS, Human Resource, HR, imaging, information technology,
Insurance, Law, letters, Director, mailing, marketing and sales, Meetings, money, office, MIS, monitors, next, Payroll, Performance Appraisals,
Personnel, policies, radio, recording, reporting, Safety, scheduling, software installation, spreadsheets, staffing, phone, video, vision, website, year-
end","Psychology Indiana University ï¼​ City , State
1 Year of study
Certificate : Human Resources Indiana University ï¼​ City , State
HR Certificate
HR Certificate
Professional Affiliations
National SHRM Member
Notary
â€‹
Skills
processing accounts payable, Administrative, administrative support, Ads, audit reporting, reconciling bank statements, benefits, bonds,
bookkeeping, brochures, hardware, conversion, client, database, Database management, delivery, designing, Documentation, e-mail, Event
Planning, fashion, faxing, filing, forms, General Ledger, government, Hiring, HRIS, Human Resource, HR, imaging, information technology,
Insurance, Law, letters, Director, mailing, marketing and sales, Meetings, money, office, MIS, monitors, next, Payroll, Performance Appraisals,
Personnel, policies, radio, recording, reporting, Safety, scheduling, software installation, spreadsheets, staffing, phone, video, vision, website, year-
end"
19717385.pdf,HR INTERN,"Microsoft Excel, Outlook, PowerPoint, Word.Â 
SPSS
Data Entry
Researches
Autosuggestion as a mediator in weight management in female college students. Master's Thesis. (M.Sc, 2014-15)Â 
Sample: 82 female college students, convenient sampling method. The selection of the 82 participants were based on the Inclusion and
Exclusion Criteria.
The participants selected were assessed for their anthropometric data and they also completed WHO (Five) Well- Being Index. Group A
(Exercise Diet Autosuggestion) and Group B ( Exercise Diet ).
Results: A marginal but not a statistically significant difference in the body weight of the participants in both Group A and Group B. There
was a statistically significant difference in the well-being of the participants in both Group A and Group B.Â 
Mindfulness and Burnout of Teachers in StateBoard and Matriculation schools (Demographic factors). Master's Project. (M.Sc,
2014)
Sample: 150 (51 Female and 24 Male in State board)(58 Female and 17 Male in matriculation)
Scales : Mindfulness Attention Awareness scale and Burnout Inventory.
The data were analysed by standard statistical tools such as karl pearson co- efficient of correlation, analysis of variance and t-test.
Result: There were no statistically significant relationship between Mindfulness and Burnout in both Matriculation and State board schools.Â 
Relation between Indian Zodiac and Personality types(MBTI). Master's Project. (M.Sc, 2015)
Sample: 100 samples (Female 52 & Male 48) , were randomly selected.
The Myers Briggs Type Indicator (MBTI) was administered and scored.
The results showed that there was no significant relation between the two variables.
The sample size cannot determine the relationship, further studies can be done to conclude or disprove the findings of the current study.Â 
Publications
Snega Prabha S. A writer in the Mind. SPEAR (Sawyerpuram Pope's Emerging Aspirants In Research). Volume: II, No : 2. ISSN:2319-
1902. July-December 2013.
Dr. Preetha Menon, Snega Prabha S. Autosuggestion as a Mediator in Weight Management in Female College Students.
International Journal of Scientific Research, Vol: 4, Issue: 7 July 2015.Â 
Certifications
Foundation Course on Education of Children with Learning Disabilities, Certified by Rehabilitation Council of India. (2014)
TA-101. Introduction to Transactional Analysis. (2015)
Hypnotism and it's Application in practice. (2015)
Bio Ethics in Research. (2014)Â 
Affiliations
APA - American Psychological Association (2016)
AffiliateÂ 
Volunteer Activities
San Diego Humane Society - San Diego, CA (June 2016 - Present)
Humane Animal Society - India Â (Aug 2014 - Nov 2015)
Puppy Palace - India (Aug 2014 - Nov 2015)
â€‹","Master of Arts , Organisational Psychology 2018 Alliant International University ï¼​ City , State , United States California School of
Professional Psychology
India GPA - 3.63Â 
Bachelor of Arts , Mass Communication 2013 Amrita Viswa Vidhyapeetham ï¼​ City , State , India
Amrita School of Communication
GPA - 3.07Â 
Experience
HR Intern Jul 2016 to Current 
Company Name ï¼​ City , State
I get candidates moved through the hiring process, making sure that they are properly credentialed and meet all of the company's and the clients
requirements. Â  Â 
Basic background checks Â  Â  Â  Â  Â  Â  Â  Â  Â  Â 
Contact candidate's references & collect necessary information
License and employment verification -Reviewing/uploading credentialsÂ 
Pre-screen applicants from job boards (Indeed & Zip Recruiter)
Make and send badges
Attend/transfer calls, take messages
Work independently and as part of a team to achieve the company's goals.
Bookstore Volunteer Feb 2016 to Jul 2016 
Company Name ï¼​ City , State
Opening the store
Account and check the closing and opening balance
Maintain complete and accurate records of the store's transactions
Rearrange books to maintain a neat and tidy reading area
Assessed customer needs and responded to questions
Assistant to the General Manager Apr 2015 to Nov 2015 
Company Name ï¼​ City , State
Managed the day-to-day tactical and long-term strategic activities within the business.
Reviewed and approved billing invoices and expense reports.
Counselled and mentored 53 staff members by offering constructive feedback, stress management techniques and guidance.
Traveled with the manager to take notes and prepare minutes at meetings.
Screened telephone calls and inquiries and directed them as appropriate.
Maintained and recorded financial accounts of daily sales, purchases and other expenses.Â 
Student Intern Jan 2015 to Feb 2015 
Company Name ï¼​ City , State
Administrative Assistance.
Conducted & scored tests (16PF, Stress Inventories) to new clients and as follow-ups.
Established rapport, collected & organised new client data.
Administered ""Positive Therapy"" to patients.
Assisted with rehabilitation activities.
prevention.Â 
Intern Dec 2014 to Jan 2015 
Company Name ï¼​ City , State
Assistance and guidance to families below poverty line.
Counselling individuals with issues relating to family, marital, legal issues.
Provided sex education, awareness about good/ bad touch to young school students.
Observed the counselling sessions provided to sex workers.Â 
Summer Intern May 2014 to Jun 2014 
Company Name ï¼​ City , State
The internship program was systematically split to accommodate sufficient training in De-addiction centre, Special school for mentally
challenged children, Psychiatric clinic for adults and counselling centre.
Witnessed and assisted with an ECT session administered by the Chief Doctors.
Collected information about clients, using techniques such as testing, interviewing, discussion, and observation.
Gathered feedback from patients on medications, diagnosis and effectiveness of therapies.
Gained knowledge and experience observing doctors provide counselling to patients and families.Â 
Skills
Microsoft Excel, Outlook, PowerPoint, Word.Â 
Excellent communication Skills
Organisational Skills
SPSS
Data Entry
Researches
Autosuggestion as a mediator in weight management in female college students. Master's Thesis. (M.Sc, 2014-15)Â 
Sample: 82 female college students, convenient sampling method. The selection of the 82 participants were based on the Inclusion and
Exclusion Criteria.
The participants selected were assessed for their anthropometric data and they also completed WHO (Five) Well- Being Index. Group A
(Exercise Diet Autosuggestion) and Group B ( Exercise Diet ).
Results: A marginal but not a statistically significant difference in the body weight of the participants in both Group A and Group B. There
was a statistically significant difference in the well-being of the participants in both Group A and Group B.Â 
Mindfulness and Burnout of Teachers in StateBoard and Matriculation schools (Demographic factors). Master's Project. (M.Sc,
2014)
Sample: 150 (51 Female and 24 Male in State board)(58 Female and 17 Male in matriculation)
Scales : Mindfulness Attention Awareness scale and Burnout Inventory.
The data were analysed by standard statistical tools such as karl pearson co- efficient of correlation, analysis of variance and t-test.
Result: There were no statistically significant relationship between Mindfulness and Burnout in both Matriculation and State board schools.Â 
Relation between Indian Zodiac and Personality types(MBTI). Master's Project. (M.Sc, 2015)
Sample: 100 samples (Female 52 & Male 48) , were randomly selected.
The Myers Briggs Type Indicator (MBTI) was administered and scored.
The results showed that there was no significant relation between the two variables.
The sample size cannot determine the relationship, further studies can be done to conclude or disprove the findings of the current study.Â 
Publications
Snega Prabha S. A writer in the Mind. SPEAR (Sawyerpuram Pope's Emerging Aspirants In Research). Volume: II, No : 2. ISSN:2319-
1902. July-December 2013.
Dr. Preetha Menon, Snega Prabha S. Autosuggestion as a Mediator in Weight Management in Female College Students.
International Journal of Scientific Research, Vol: 4, Issue: 7 July 2015.Â 
Certifications
TA-101. Introduction to Transactional Analysis. (2015)
Hypnotism and it's Application in practice. (2015)
Bio Ethics in Research. (2014)Â 
Affiliations
APA - American Psychological Association (2016)
AffiliateÂ 
Volunteer Activities
San Diego Humane Society - San Diego, CA (June 2016 - Present)
Humane Animal Society - India Â (Aug 2014 - Nov 2015)
Puppy Palace - India (Aug 2014 - Nov 2015)
â€‹"
