PDF File Name,Job Role,Skills,Education
19599699.pdf,INTERN,"client interaction, forklift, health and safety standards, Excel, office, PowerPoint, Microsoft Word, recruiting, safety, website","May 2016
BALDWIN WALLACE UNIVERSITY City , State Bachelor of Arts : Exercise Science Orthopedic Assessment and Treatment Health
2014 and 2015
RELATED BALDWIN WALLACE UNIVERSITY City , State
Professional Affiliations
Pre- Physical Therapy and Exercise Science Club ACTIVITIES Executive Member: CRU - Christian Organization Member: Phi Mu, Delta Iota
Fraternity
Skills
client interaction, forklift, health and safety standards, Excel, office, PowerPoint, Microsoft Word, recruiting, safety, website"
19774173.pdf,SALES ASSOCIATE,"Cash handling
Professional and friendly
Positive attitude and energy
Quality customer service
?","Proctored C.R.C ( Â Career Readiness Career ) TestingÂ 
Helped with unemployment filing and weekly certification
02/2014 to 02/2015
Sales Associate Company Name - City , State
Team player mentality Fitness programming specialist Verbal/written communication Zumba instructor Time Management Nutrition
supplement familiarity Opened and closed the store, including counting cash, opening and closing cash registers and creating staff
assignments as well as shared product knowledge with customers while making personal recommendations to meet that specific need.
2012
High School Diploma : General Studies Corinth High School - City , State , United States Teach Dance Fitness, Circuit Training, and Spin General
Studies
2017
Associate of Arts : Business Administration Accounting Northeast MS Community College - City , State Business Administration Accounting
Skills
Cash handling
Professional and friendly
Positive attitude and energy
Quality customer service
?"
19938081.pdf,CUSTOMER CARE REPRESENTATIVE,"Account reconciliation
Exceptional organization
Billing and collections expert
Invoice and payment transactions
Work History
Customer Care Representative , 06/2013 to 08/2014 
Company Name â€“ City , State 
Managed customer calls effectively and efficiently in a complex, fast-paced and challenging call center environment Addressed and resolved
customer product complaints empathetically and professionally Defused volatile customer situations calmly and courteously Gathered and
verified all required customer information for tracking purposes Referred unresolved customer grievances to designated departments for
further investigation Met or exceeded service and quality standards every review period Maintained detailed administrative and procedural
processes to improve accuracy and efficiency while managing a wide variety of customer service and administrative tasks Mastery of
customer service management systems and databases Excelled in meeting objectives through use of independent action, prioritization,
persistence, and leadership skills Addressed customer service inquiries in a timely and accurate fashion, providing appropriate information
while maintaining precise records and a high standard of customer service Managed quality communication, customer support and product
representation for each customer Ran reports and supplied data to fulfill customer report requirements Built customer loyalty by resolving
complaints, expediting orders, and locating out-of-stock or discontinued items Recommended, selected and helped locate merchandise
based on customer needs and desires Communicated all merchandise needs or issues to appropriate departments and supervisors
Maintained up-to-date knowledge of company policies regarding service requests, product issues, returns and exchanges, and replacement
policies Promptly responded to inquiries from members, staff, and customers via phone, e-mail and fax Maintained detailed administrative
and procedural processes to improve accuracy and efficiency while managing wide variety of customer service and administrative tasks to
resolve customer issues quickly and efficiently Developed effective relationships with other departments, including sales, quality assurance,
and service, through clear communication Used humor, a positive attitude, and high standards to encourage and assist customers
Participated in extensive classroom and online training seminars Promoted a positive work atmosphere by behaving and communicating in a
manner that supported both staff and customers Excelled in meeting objectives through use of independent action, prioritization, persistence,
and leadership skills.
Club Manager , 06/2011 to 03/2013 
Company Name â€“ City , State 
Contributed to the overall success of the franchise through facility tours for potential new members, explaining promotions, and handling
customer concerns and issues Recruited, trained, and supervised staff of 12-15 Coordinated daily operations, addressed and resolved
customer complaints Overall accountability for sales and cash management through completion of balance sheets and daily deposit reports
Performed daily balancing of transactions: cash and credit deposits; balanced ledger accounts to determine customer growth Surpassed
revenue goals in four consecutive quarters Verified new memberships, cancellations, and electronic fund transactions Explained membership
contracts while signing new members up and working towards upgrading membership agreements Performed weekly inventory
responsibilities in order to process supply orders of merchandise, cleaning, and office supplies Maintained facility and equipment for member
base of over 8,000 people Maintained a high level of customer service in a professional manner.
Customer Service Team Lead , 10/2007 to 06/2010 
Company Name â€“ City , State 
Assisted customers with account inquiries including questions, concerns, or other issues Collected past due debts on delinquent accounts
Set up new customer accounts, including explaining, selling, and bundling services, while entering customer information and scheduling
product installation Relayed specific account information to each customer in a courteous and professional manner while maintaining account
security and confidentiality Worked to retain customers looking to disconnect or downgrade services Identified staff vacancies and
recruited, interviewed and selected qualified applicants to increase employee base to meet ever-changing staffing needs Managed and
monitored the daily activities of an average of 18 customer service representatives Routinely prepared evaluations to identify problems and
areas for improvement Developed and implemented policies, procedures and process improvement initiatives to improve retention rates and
increase employee and customer satisfaction Recommended changes to existing methods to increase the accuracy, efficiency and
responsiveness of the customer service department Generated employee tracking reports each week with regard to hours and benefits
Formulated and enforced company policies, procedures and quality assurance measures while training staff on how to improve customer
interactions Addressed inquiries from management regarding new-hire activity and ongoing employee relation issues Facilitated information
flow between customer service, account management operations, quality assurance, training and payroll departments to guarantee call center
objectives were met Defused volatile customer situations calmly and courteously Mastery of customer service management systems and
databases Managed customer calls effectively and efficiently in a complex, fast-paced and challenging call center environment Resolved
service, pricing and technical problems for customers by asking clear and specific questions Prepared reports and communication for senior
management and clients Managed high call volume with tact and professionalism Initiated operations improvements to improve overall call
center productivity Provided incentive to increase productivity by offering employees awards for best customer service Oversaw call center
employees to ensure customer satisfaction goals were consistently met Conducted performance reviews for all Customer Service
Representatives to reduce resolution time and improve customer satisfaction rates Acted professionally and patiently when addressing
negative customer feedback Improved call center functionality and service capacity by resolving customer complaints efficiently and quickly
Developed all process controls and metrics for daily management of the Call Center Answered an average of [number] calls per day by
addressing customer inquiries, solving problems and providing new product information Greeted customers entering the store to ascertain
what each customer wanted or needed Described product to customers and accurately explained details and care of merchandise Earned
management trust by serving as key holder, responsibly opening and closing store Politely assisted customers in person and via telephone
Communicated with vendors regarding back order availability, future inventory and special orders Successfully acquired an average of
[number ] new customers per month, generating a [number]% growth in revenue Provided an elevated customer experience to generate a
loyal clientele Implemented marketing strategies which resulted in [number]% growth of customer base Recommended, selected and helped
locate and obtain out-of-stock product based on customer requests Answered product questions with up-to-date knowledge of sales and
store promotions Effectively communicated with and supported sales, marketing and administrative teams on a daily basis Conducted
weekly walk-throughs with the manager to discuss interior visual displays, including store window presentation Handled daily heavy flow of
paperwork and cooperated with Ensured superior customer experience by addressing customer concerns, demonstrating empathy and
resolving problems on the spot Managed wide variety of customer service and administrative tasks to resolve customer issues quickly and
efficiently Recipient of multiple positive reviews acknowledging dedication to excellent customer service Monitored cash drawers in multiple
checkout stations to ensure adequate cash supply.
Education
Associate of Applied Business Administration : Human Resources, Management Studies, Payroll Records, Accounting, and Business Law , 6
2007 
Trumbull Business College - City , State 
Human Resources, Management Studies, Payroll Records, Accounting, and Business Law
account management, administrative, balance sheets, benefits, Call Center, cash management, closing, contracts, credit, clientele, clients, customer
satisfaction, excellent customer service, Customer Service, customer support, databases, e-mail, senior management, fashion, fast, fax, inventory,
leadership skills, ledger, managing, marketing strategies, marketing, office, window, payroll, performance reviews, policies, pricing, process
improvement, processes, quality, quality assurance, selling, sales, scheduling, seminars, staffing, telephone, phone, upgrading","Associate of Applied Business Administration : Human Resources, Management Studies, Payroll Records, Accounting, and Business Law , 6
2007 
Trumbull Business College - City , State 
Human Resources, Management Studies, Payroll Records, Accounting, and Business Law
Skills
account management, administrative, balance sheets, benefits, Call Center, cash management, closing, contracts, credit, clientele, clients, customer
satisfaction, excellent customer service, Customer Service, customer support, databases, e-mail, senior management, fashion, fast, fax, inventory,
leadership skills, ledger, managing, marketing strategies, marketing, office, window, payroll, performance reviews, policies, pricing, process
improvement, processes, quality, quality assurance, selling, sales, scheduling, seminars, staffing, telephone, phone, upgrading"
19975121.pdf,SOCIAL MEDIA PRODUCER,"Extremely productive in a high volume, high stress, environments
Proficient in the use of PC and Mac desktops (Own a 2015 MacBook Pro)
Skilled in both Windows and IOS
Adobe- Premiere, After Effects, Photoshop
Avid Media Composer- Avid Media Composer User Certified
Can easily navigate, upload and post to Social Media Sites
Self-starter with a can do attitude possessing excellent time management skills
Efficient using DSLR's (Can operate other cameras as well)
Excellent written and verbal communication skills with an eye for detail Efficient troubleshooter
Productive problem solver
Can type 72 wpm
Competent in the use of Microsoft Word, PowerPoint, Excel, and Outlook.","Bachelor of Arts , Television, Film and Media Studies June 2016 California State University of Los Angeles ï¼​ City , State
Associates of Arts Degree 2009 Riverside Community College ï¼​ City , State
Certifications
Avide Media Composer Certified
Skills
Extremely productive in a high volume, high stress, environments
Proficient in the use of PC and Mac desktops (Own a 2015 MacBook Pro)
Skilled in both Windows and IOS
Adobe- Premiere, After Effects, Photoshop
Avid Media Composer- Avid Media Composer User Certified
Can easily navigate, upload and post to Social Media Sites
Self-starter with a can do attitude possessing excellent time management skills
Efficient using DSLR's (Can operate other cameras as well)
Excellent written and verbal communication skills with an eye for detail Efficient troubleshooter
Productive problem solver
Can type 72 wpm
Competent in the use of Microsoft Word, PowerPoint, Excel, and Outlook."
20255404.pdf,OWNER/OPERATOR,"Account Management, Accounts Payable/Receivable, Budgeting, Business Development, Client Relations, Cold Calling, Computer Proficient,
Creative Problem Solving, Customer Needs Assessment, Customer Satisfaction, Customer Service, Expense Control, Internal Auditing, Lead
Development, Marketing, Multi-Task Management, Product Development, Project Management, Reporting, Sales, Territory Sales Experience,
Payroll","Bachelors Degree : Biology University of Texas ï¼​ City , State
Minor in Sports Medicine.
Associate of Applied Science : Surgical Technology / Emergency Medicine Academy of Health Sciences ï¼​ City , State
Surgical Technician Certificate
EMT Certificate
Medical Specialist Certificate
Coursework in Health Science and Nursing
Health Management coursework
Certifications
Apex Fitness Systems, California
dotFIT Systems, California
National Academy of Sports Medicine, California
International Physical Fitness Association, Florida
Surgical Technologist
Medical Technologist
National Registry of Emergency Medical Technicians (EMT-B), Texas
Skills
Account Management, Accounts Payable/Receivable, Budgeting, Business Development, Client Relations, Cold Calling, Computer Proficient,
Creative Problem Solving, Customer Needs Assessment, Customer Satisfaction, Customer Service, Expense Control, Internal Auditing, Lead
Development, Marketing, Multi-Task Management, Product Development, Project Management, Reporting, Sales, Territory Sales Experience,
Payroll"
20279756.pdf,ADVOCARE DISTRIBUTOR,"Business Development
Problem Resolution
Project Management
Sales
Customer Relations
Departmental Operations Management
Staff Development
Team Building
Team Leadership
Team Player
Training and Development
Multi-Tasked
Computer Proficient","Bachelor of Science : Criminal Justice , 1999 South Carolina State University ï¼​ City , State
Coursework in Communications, Criminal Law and Public Administration, Coursework in Sociology and Psychology, Coursework in Juvenile
Justice and Deviance in Society
Affiliations
Collegiate Football 4year-Letterman, Men's Collegiate Basketball Team 2year -Letterman, Aerobics and Fitness Association of America(AFAA)
Certificate, American Aerobic Association International(AAAI) Certificate, International Sports Medicine Association(ISMA) Certificate, Partner-
Assisted Stretching Certificate, CPR & First Aid Certificate
Skills
Organizational Skills
Communication Skills
Business Development
Problem Resolution
Project Management
Sales
Customer Relations
Departmental Operations Management
Staff Development
Team Building
Team Leadership
Team Player
Training and Development
Administrative Skills
Multi-Tasked
Computer Proficient"
20457611.pdf,GROUP FITNESS INSTRUCTOR,"accounting, accounts payable, accounts receivable, administrative functions, auditing, billing, Bookkeeping, book, budgeting, business
development, contracts, cost accounting, CPR Certified, client, clients, client relations, customer relations, customer service, data entry, databases,
direct marketing, economics, editing, filing, finance, financial, Financial analysis, financial reports, human resources, Instructor, inventory, IT
support, team building, ledger, letters, Director, managing, market research, marketing, meetings, mentoring, office, newsletter, organizational,
payroll, personnel, Physical Therapy, project management, Property Management, purchasing, Quickbooks, Rehabilitation, Research, safety,
Sales, scheduling, tax, Teacher, teaching, technical support, answering phones, training programs, website, written","2012
Western New Mexico University City , State Masters of Business Administration (MBA)
2003
Western Washington University City , State Bachelor of Arts : English English
May 2016
Additional Trainings, Certifications, Research Work National Federation of Professional Trainers (NFPT) Personal Training Workshop and
Certification
February 2016
Keiser M3 Indoor Cycling Instructor Program Indoor Cycling Certification
December 2015
CorePower Yoga 200 Hour Yoga Teacher Training Chicago Yoga Center 100 Hour Yoga Teacher Training
May 2008
CPR Certified *Non Violent Communication Research
Experience
January 2014
to
Current
Company Name City , State Group Fitness Instructor
Responsible for teaching several group fitness classes including Yoga, Cycle, and Aqua Promote knowledge of proper group fitness
components, (i.e.
warm up, aerobic exercise, cool down) Ensure proper alignment and safety of all participants Maintain the group fitness equipment and
January 2013
Company Name City , State Manager
Property Management tasks include: updating expiring leases, tenant relations, dealing with maintenance issues, and project management.
Bookkeeping and accounting tasks include: entering in all financial transactions into Quickbooks, maintaining highly organized filing system,
depositing checks, creating and sending invoices, paying all bills, and preparing all monthly, quarterly, and annual tax reports.
January 2012
to
January 2013
Company Name City , State Property Manager
Manage and oversee cleaning staff, respond to all rental inquiries, calculate and issue quotes in order to book guests.
Organize and assist in creating all marketing projects, direct marketing, and market research.
Update and manage website and calendars.
January 2012
to
June 2012
Company Name City , State Graduate Assistant
Responsible for all administrative functions to assist personnel in business department Taught classes including: accounting, economics,
finance, and marketing classes Proctored exams and quizzes Assisted professors in business related research Provided guidance and
mentoring to undergraduate and graduate students.
June 2010
to
March 2012
Company Name City , State Office Manager/Executive Assistant to President and CEO
Provided all administrative functions including: payroll, accounts payable, accounts receivable, scheduling, preparing, writing, and editing all
written documents, (including letters, contracts, etc.) and managing customer/client relations.
Coordinated wide variety of project management tasks requiring high degree of organizational skill.
Developed human resources program including: writing employee manual, utilizing online payroll system, creating safety program, and
training all employees.
Organized and managed all financial reports including cost accounting, budgeting, auditing, and managing finance to increase company
profitability.
March 2010
to
July 2010
Company Name City , State Office Manager/Human Resources Administrator
Assisted in the creation and development of the Career Resource Center to assist recently and soon to be laid off employees of GE Aviation
with career search.
Responsible for managing all administrative functions inside Career Resource Center including: answering phones, scheduling, customer
service, setting appointments, data entry, preparing, writing, and editing all written documents and correspondence.
Counseled and trained all GE Aviation employees on resume writing and interviewing skills.
March 2009
to
March 2010
Company Name City , State Independent Contractor
Designed, developed, and marketed yoga fitness program.
Interfaced with Sports Driven Rehabilitation and Training Physical Therapy to create a healthy and safe program for SWSI.
Attended sales production and management meetings to discuss goals and encourage business development and growth.
May 2008
to
March 2009
Company Name City , State Office Manager/Executive Assistant
to Director of Operations Responsible for all accounting and IT support; managed client billing, accounts payable, accounts receivable,
payroll, ledger, journal entries, etc.
Interfaced with vendors and associates Financial analysis tasks including weekly meetings and reports to assess profitability and manage
collections Researched, wrote, edited, and distributed company's monthly newsletter to over 1,000 clients in the Chicago-land area Served
as primary liaison between Director of Operations and associates Supported office maintenance functions including all computer and
technical support Coordinated human resources tasks including training, interviewing, and team building.
January 2007
to
April 2008
Company Name City , State General Manager
Managed customer relations and all aspects of customer service Coordinated and developed training programs for over 50 employees
Determined and executed all necessary personnel actions Initiated human resources programs including safety training Regulated cost and
inventory; responsible for all purchasing and marketing; developed vendor relationships Facilitated weekly meetings to analyze product mix,
sales, profitability, and manage company goals.
February 2004
to
February 2006
Company Name City , State Account Manager
Initiated all necessary administrative functions for Account Executives and Sales Team members in order to set-up new loan submissions
and fund complete loan packages.
Created and maintained complex databases to resolve discrepancies in individual loan packages and accounts under narrow time
constraints.
Researched and performed comprehensive research and attended various training courses to ensure proper loan handling.
Skills
accounting, accounts payable, accounts receivable, administrative functions, auditing, billing, Bookkeeping, book, budgeting, business
development, contracts, cost accounting, CPR Certified, client, clients, client relations, customer relations, customer service, data entry, databases,
direct marketing, economics, editing, filing, finance, financial, Financial analysis, financial reports, human resources, Instructor, inventory, IT
support, team building, ledger, letters, Director, managing, market research, marketing, meetings, mentoring, office, newsletter, organizational,
payroll, personnel, Physical Therapy, project management, Property Management, purchasing, Quickbooks, Rehabilitation, Research, safety,
Sales, scheduling, tax, Teacher, teaching, technical support, answering phones, training programs, website, written"
20565486.pdf,INTERN,"Exercise Science: Online coaching, good teaching and instructional abilities, CPR and First Aid, macro counting, Corporate Wellness assessments,
ability to motivate others, and desire to promote all aspects of health and wellness.
Other skills: Microsoft Word, Excel, PowerPoint, Oracle, sales, customer service, investments, organizational skills, process improvement,
enthusiasm and energy, and excellent interpersonal skills.","2017
Missouri Baptist University 
City , State Exercise Science 
Bachelor of Science
2017
Missouri Baptist University 
City , State Exercise Science 
Master of Science Master Certificate in Exercise Science
2005
St. Louis Community College 
City , State Business Administration 
Associate of Arts
Affiliations
Member,Â United Way of St. Louis - Edward Jones DivisionÂ (2010 - 2017)
Certifications
Certified AFAA Group Fitness Instructor, Certified AFAA Mat Pilates Instructor, Â Â Â Â Â Â  Certified Spin 360 Instructor, CPR and First
Aid Certification
Skills
Exercise Science: Online coaching, good teaching and instructional abilities, CPR and First Aid, macro counting, Corporate Wellness assessments,
ability to motivate others, and desire to promote all aspects of health and wellness.
Other skills: Microsoft Word, Excel, PowerPoint, Oracle, sales, customer service, investments, organizational skills, process improvement,
enthusiasm and energy, and excellent interpersonal skills."
21122155.pdf,CLINICAL STUDY COORDINATOR II,"CITI GCP Certified
IATA Certified
Academic, administrative support, agency, back-up, benefits, billing, Cancer, clerical, clinical research, Coach, Oral, community health, client,
clients, data collection, Diabetes, documentation, educational materials, functional, GCP, HR, Immunology, instruction, instructor, insurance,
managing, Market, materials, Microsoft Office applications, Page, patient safety, Phlebotomy, Physiologist, prescribe, processes, promotion,
protocols, Recruitment, rehabilitation, Safety, scheduling, specimen collection, Surgery, telemetry, Therapy, Trainer, training programs, Vaccine,
composition","Master of Science : Clinical Exercise Physiology , June 2012 Ohio University ï¼​ City , State
Clinical Exercise Physiology Graduate Recruitment Scholarship Recipient
Student Exercise Physiologist for O'Bleness Memorial Hospital Heartworks Cardiac Rehab
Student Fitness Specialist for Ohio University WellWorks Fitness Center WellWorks Risk Reduction Program Health Coach/Personal Trainer
Bachelor of Science : Kinesiology , May 2011 Michigan State University ï¼​ City , State
Specializations in Health Promotion and Bioethics and Humanities
Member of Phi Epsilon Kappa, Academic Fraternity of Kinesiology Students
Student Teaching Assistant for Cadaver Anatomy Lab 2011-2012
Certifications
BLS for the Healthcare Provider
Completion of Phlebotomy Skills for the Healthcare Professional Course
CITI GCP Certified
IATA Certified
Skills
Academic, administrative support, agency, back-up, benefits, billing, Cancer, clerical, clinical research, Coach, Oral, community health, client,
clients, data collection, Diabetes, documentation, educational materials, functional, GCP, HR, Immunology, instruction, instructor, insurance,
managing, Market, materials, Microsoft Office applications, Page, patient safety, Phlebotomy, Physiologist, prescribe, processes, promotion,
protocols, Recruitment, rehabilitation, Safety, scheduling, specimen collection, Surgery, telemetry, Therapy, Trainer, training programs, Vaccine,
composition"
21178545.pdf,EMERGENCY DEPARTMENT PHYSICIAN,,"Endocrinology Clinical and Research Fellowship 2016 Duke University Medical Center ï¼​ City , State , US
Endocrinology Clinical and Research Fellowship at Duke University Medical Center.
Anticipated completion June 2016.
Master of Science , Clinical Research 2016 Duke University ï¼​ City , State , US
Anticipated graduation May 2016.
Internal Medicine Residency 2013 Virginia Commonwealth University ï¼​ City , State , US
Medical Doctorate 2010 Medical College of Georgia ï¼​ City , State , US
Bachelor of Science , Biology 2006 University of Georgia ï¼​ City , State , US
Magna Cum Laude with High Honors
Bachelor of Science , Family and Consumer Sciences, Nutrition Science 2006 University of Georgia ï¼​ City , State , US
Magna Cum Laude with High Honors
Professional Experience
Emergency Department Physician Jan 2014 to Current 
Company Name ï¼​ City , State
Employer Contact: William Knaack, MD
Fitness Instructor Jan 2007 to Dec 2010 
Company Name ï¼​ City , State
Medical Clinic Assistant Jan 2007 to Dec 2007 
Company Name ï¼​ City , State
Employer Contact: Richard Field, MD and Naveeda T. Ahmed, MD
Research Lab Assistant Sep 2005 to May 2006 
Company Name ï¼​ City , State
Licenses
ABIM Board Certified in Internal Medicine, 2014
North Carolina State Medical License, active, July 2013 to present
Pending: Endocrinology Board Certification (exam November, 2015) and ECNU Certification
Honors and Awards
Endocrine Society Early Career Travel Award, 2015
Alpha Epsilon Delta Premedical Honor Society, 2006
UGA President's or Dean's Lists each semester, 2002 - 2006
Phi Beta Kappa Honor Society, 2005
Georgia Governor's Scholarship, 2002
Affiliations
American Medical Association
American College of Physicians
American Thyroid Association
Endocrine Society
Obesity Society
Research Experience and Publications
Clinical Obesity Research with Dr. William Yancy at the Durham Veterans Affairs Medical Center (Ongoing). Supported by the NIH T32
Fellowship Training Grant.
Health Services Research with Dr. Matthew Crowley (Ongoing). Supported by the NIH T32 Fellowship Training Grant.
Quality Improvement Diabetes Research with Dr. Susan Spratt (Ongoing). Supported by the NIH T32 Fellowship Training Grant.
Barton AB, Yancy W. Determining the culprit: Stress, Fat, or Carbohydrates. Biological Psychiatry. 2014 Dec 9. [Epub ahead of print] PMID:
25582267.
Mabrey M, Barton AB, Corsino L, Freeman S, Davis E, Bell E, Setji T. Managing hyperglycemia and diabetes in patients receiving enteral
feedings: A health system approach. Hosp Pract, 2015; Early Online: 1â€“5.
Barton AB, Evans KJ, Lien LF. Inpatient insulin management for complex enteral feedings. Diabetes Case Studies: Real problems, practical
solutions. Editors: Draznin B, Rubin D, Low Wang C. Anticipated Publication Release Date: June 2015.
Ad Hoc Reviewer: Journal of Diabetes Science and Technology, Annals of Internal Medicine, JAMA
Student Research Assistant, Nutrition Science, Animal and Dairy Science, University of Georgia, Principle Investigator: Clifton A. Baile, PhD
Student Research Assistant, Department of Endocrinology and Nutrition, Medical College of Georgia, Principal Investigator: Carlos M. Isales,
MD
Endocrine Surgery Masters Course, Duke University, 2014
Supervisor of residents and medical students in clinic and inpatient consultations, 2013 - 2015 Â 
Coordination of Endocrinology Grand Rounds 2014-2015
Endocrine Society National Meeting, San Diego, 2015
Endocrinology Fellows' Lecture Series Presentation, 2014 - 2015
Duke Internal Medicine Morning Report Subspecialty Guest Speaker, 2014
Endocrinology Case Conference Presentations, weekly hour-long patient case discussion, presented to Endocrine Division fellows and faculty,
2013 - 2014
Social Chair, Internal Medicine Residency, 2011-2012
Vice-President, Medical College of Georgia Triathlon Club, 2007-2008
Abstracts and Presentations
Oral Presentations Â 
Barton A, Caire M, Fulco F. Visceral Varicella in a Patient with CLL. American College of Physicians Virginia Associates' Meeting. Norfolk, VA,
January 2012.
Posters Â 
Barton AB, Hyland K, Green J. Subclinical Acromegaly. Endocrine Society International Meeting. San Diego, CA, March 2015
Kelly C, Barton A, Setji T, Brown A, Abdelmalek M. Liver cirrhosis secondary to nonalcoholic fatty liver disease in a patient with hypopituitarism
after craniopharyngioma resection. Endocrine Society International Meeting. Chicago, IL, June 2014.
Barton, A. Normocalcemic Primary Hyperparathyroidism: The Challenges of Establishing a Correct Diagnosis. VCU Resident Research Day.
Richmond, VA, May 2013.
Community Service
Insulin infusion protocol for diabetic ketoacidosis in Kenya, ongoing project with Dr Peter Kussin at Duke University Medical Center
Medical mission trip, Honduras, June 2012
Medical mission trip, Cambodia, February 2010
Medical mission trip, Bulgaria, May-June 2007
Medical mission trip, Mexico, June 2008
Sophomore advisor for Freshman Medical Students, 2008
Mission trip, Jamaica, May 2007"
