PDF File Name,Job Role,Skills,Education
12669075.pdf,BRANCH ADMINISTRATOR,"Accounting/Bookkeeping â—† Front-Office Operations â—† Bi-Lingual Spanish
Microsoft
Office
proficiency
Excel
spreadsheets
Meticulous
attention to
detail
Strong
problem
solver
Self-directed
Professional
and mature
Resourceful
Dedicated
team player
Strong
interpersonal
skills
Proofreading
Accomplishments
Received a merit raise for strong attention to detail, exemplary customer service and team-player attitude.Successfully planned and executed
corporate meetings, lunches and special events for groups of employees.
Experience
Company Name October 2009 to Current Branch Administrator 
City , State
Prepare & process complex reports for managers on a daily basis ensuring to meet tight deadlines. â—† Diagnose and resolve all inquires from
customers and closely working with our sales department. â—† Invoicing on a timely matter for three branches. Processing service orders daily. â
—† â—†
Company Name August 2005 to July 2009 BILLER/CUSTOMER SERVICE REPRESENTATIVE 
City , State
Accounts payable and receivable as well as account reconciliation. Invoiced all incoming receipts on a timely basis. Process all incoming customer
phone orders.
Management of all appointments and delivery schedules on calendar.
Managed drivers schedules and dispatching assuring they are checked in and accessible.
Company Name September 2002 to July 2005 LOGISTICS & CUSTOMER SERVICE COORDINATOR 
City , State
â—†Oversee front-office operations and provide impeccable customer service. Key contact for all vendor requirement assurance.
Sales liaison to ensure shipments were executed in timely manner and while assuring quality control. Reviewed all contracts and proposals.
Management of all meeting and event logistics and planning.
Transmissions of all EDI documents and order processing.
Accounting:
Invoicing
Creation/maintenance of excel spreadsheets for budgeting and inventory purposes.
Chargeback's
Inventory Management
Shipping Management:
Assurance of delivery deadlines.Received and distributed faxes and mail in a timely manner.Properly routed agreements, contracts and invoices
through the signature process.Managed daily office operations and maintenance of equipment.Created and maintained spreadsheets using
advanced Excel functions and calculations to develop reports and lists.Verification of vendor specification compliance. Responsible for generating
style's and color codes in style master
Oversaw call center operations and staff.
Highest level of care for resolving customer inquiries/complaints.
Expense reporting and tracking for CSC as well as inventory controller for all Ralph Lauren Divisions.
Management of all meeting and event logistics and planning
Education
LINCOLN TECHNICAL SCHOOL 2007 Certification on body Mechanics : Massage Therapist City , State , US
LINCOLN TECHNICAL SCHOOL - Edison, NJ Graduated in June 2007 Certified Massage Therapist
HUDSON COUNTY COMMUNITY COLLEGE High School Diploma : Liberal Arts City , State , US
HUDSON COUNTY COMMUNITY COLLEGE - Jersey City, NJ 1993-1996
Certifications
CSC Certified Massage Therapist
Languages
â—† Bi-Lingual Spanish
Customer Service, Receptionist, Retail Sales, Account Reconciliation, Accounts Payable, Customer Service Representative, Dispatching,
Inventory, Logistics, Operations, Accounting, Budgeting, Color Codes, Csc, Customer Inquiries, Customer Service Manager, Edi, Excel,
Invoicing, Liaison, Maintenance, Order Processing, Quality Control, Sales, Service Center, Shipping, Transmissions, Accounting/bookkeeping, Bi,
Bi-lingual, Bookkeeping, Business Intelligence, Correspondence, Project Management, Retail, Retail Marketing, Scheduling","LINCOLN TECHNICAL SCHOOL 2007 Certification on body Mechanics : Massage Therapist City , State , US
LINCOLN TECHNICAL SCHOOL - Edison, NJ Graduated in June 2007 Certified Massage Therapist
HUDSON COUNTY COMMUNITY COLLEGE High School Diploma : Liberal Arts City , State , US
HUDSON COUNTY COMMUNITY COLLEGE - Jersey City, NJ 1993-1996
Certifications
CSC Certified Massage Therapist
Languages
â—† Bi-Lingual Spanish
Skills
Customer Service, Receptionist, Retail Sales, Account Reconciliation, Accounts Payable, Customer Service Representative, Dispatching,
Inventory, Logistics, Operations, Accounting, Budgeting, Color Codes, Csc, Customer Inquiries, Customer Service Manager, Edi, Excel,
Invoicing, Liaison, Maintenance, Order Processing, Quality Control, Sales, Service Center, Shipping, Transmissions, Accounting/bookkeeping, Bi,
Bi-lingual, Bookkeeping, Business Intelligence, Correspondence, Project Management, Retail, Retail Marketing, Scheduling"
12860543.pdf,FREELANCE DESIGNER,"Product Designer, Marketing, Prototype, Prototypes, Clients, New Products, Business Development, Cases, Interior Design, Collections, Credit,
Pacs, Product Development, Project Management, Testing, Transmissions, Voice, Cca, Magellan, Promotional, Adobe Photoshop, Engineer,
Excel, Illustration, Illustrator, Ms Office, Photoshop, Powerpoint, Pro Engineer, Scanning, Word, Patroller, Industrial Design","Bachelor of Fine Arts : Industrial Design College of Creative Studies Detroit ï¼​ City , State , US College of Creative Studies Detroit, MI Degree:
Bachelor of Fine Arts in Industrial Design GPA: 3.36
design Monroe Community College Rochester ï¼​ City , State , US Monroe Community College Rochester, NY Summer Courses GPA: 3.6
Volunteer Experience Mentored a senior at University of Northumbria (London, England) in design of a cordless men's hairdryer with a carry
case, providing feedback and professional guidance. Contributed to building children's playground as a volunteer with the Greece Rotary Youth
Interact Club.
Certifications
CCA
Professional Affiliations
Volunteer Experience
Presentations
Researched design concepts and designed / updated consumer-based products, working in conjunction with marketing, engineering teams and
other designers. Prepared concept sketches and 3D computer models; built model prototypes. Delivered presentations to management to present
concepts, updates, and product models
Skills
Product Designer, Marketing, Prototype, Prototypes, Clients, New Products, Business Development, Cases, Interior Design, Collections, Credit,
Pacs, Product Development, Project Management, Testing, Transmissions, Voice, Cca, Magellan, Promotional, Adobe Photoshop, Engineer,
Excel, Illustration, Illustrator, Ms Office, Photoshop, Powerpoint, Pro Engineer, Scanning, Word, Patroller, Industrial Design"
13386301.pdf,FINE APPAREL DEPARTMENT MANAGER,"Microsoft Excel, Word, Power Point
Trend analysis
Ability to quickly adapt to changing markets
Established track record of customer focused sales growth
Ability to deliver results against goals build effective, motivated teams, foster teamwork, and demonstrate sound business judgment
20+ years related management experience
Business Acumen
Building Effective Teams
Customer Focus
Developing Direct Reports and Others
Drive for Results
Interpersonal Savvy
Managing and Measuring Work
Managing Vision and Purpose
Motivating Others
Problem Solving
Ability to Asses People
Consistently striving for excellence","Bachelor of Arts : Graphic Arts/ Business Loyola University ï¼​ City , State
Minor Business/Jewelry design
Fluent in English and Spanish
Skills
Microsoft Excel, Word, Power Point
Trend analysis
Ability to quickly adapt to changing markets
Established track record of customer focused sales growth
Ability to deliver results against goals build effective, motivated teams, foster teamwork, and demonstrate sound business judgment
20+ years related management experience
Business Acumen
Building Effective Teams
Customer Focus
Developing Direct Reports and Others
Drive for Results
Interpersonal Savvy
Managing and Measuring Work
Managing Vision and Purpose
Motivating Others
Problem Solving
Ability to Asses People
Consistently striving for excellence"
13418452.pdf,IT COMPLIANCE AUDITOR,"Adobe Acrobat, AIX, ArcServe, AS/400, AS400, business process, Business Process Improvement, change management, Compaq, CA,
hardware, contracts, Client, delivery, DHCP, diagnosis, DNS, documentation, e-commerce, Email, firewall, fixed assets, functional, funds, Ghost,
HP, IBM, image, Information Security, Information Systems, Information Technology, Internet connectivity, Internet Explorer, inventory, ITIL,
KIX, leadership, Magic, managing, McAfee, Access, MCP, Office 97, Outlook 97, Windows, Windows 2000, 2000, 98, migration, modem,
network security, Network, Novell, operating system, PCI, policies, processes, Procurement, purchasing, quality, RACF, record keeping, router,
SAP, Sarbanes-Oxley, SAS, servers, scripting, SMTP, software installation, Symantec, TCP/IP, troubleshoot, UNIX system, Utilities, VPN","Certificate of Completion -MSCE Prep Course 2003 New Wave Technology
Associate Degree : Networking Technology 2003 Bucks County Community College Networking Technology
Skills
Adobe Acrobat, AIX, ArcServe, AS/400, AS400, business process, Business Process Improvement, change management, Compaq, CA,
hardware, contracts, Client, delivery, DHCP, diagnosis, DNS, documentation, e-commerce, Email, firewall, fixed assets, functional, funds, Ghost,
HP, IBM, image, Information Security, Information Systems, Information Technology, Internet connectivity, Internet Explorer, inventory, ITIL,
KIX, leadership, Magic, managing, McAfee, Access, MCP, Office 97, Outlook 97, Windows, Windows 2000, 2000, 98, migration, modem,
network security, Network, Novell, operating system, PCI, policies, processes, Procurement, purchasing, quality, RACF, record keeping, router,
SAP, Sarbanes-Oxley, SAS, servers, scripting, SMTP, software installation, Symantec, TCP/IP, troubleshoot, UNIX system, Utilities, VPN"
13764840.pdf,BRAND MANAGER,"Microsoft Excel
Microsoft PowerPoint
Microsoft Word
?","2010
Bachelor of Arts : Strategic Communications Elon University - City , State
Skills
Microsoft Excel
Microsoft PowerPoint
Microsoft Word
?"
13807808.pdf,ASSOCIATE MANAGER OF DESIGN,"Computer-Aided Design (CAD)
Product development
Sales and marketing
Project management
Motivated team player
Excellent work ethic
Education
FIDM/Fashion Institute Of Design & Merchandising City , State 2013 Bachelor's : Fashion Design
Accomplishments
Increased J.O.A's revenue in 2019 by 30-40% during the Magic/Project Show and LA Market Week in regards to cohesive team-work
with senior designer upon promotion.
Successfully created Chriselle Lim's collaborative 2019 spring collection with J.O.A from start to finish which was exclusively sold to
Nordstorm, Shopbop, and Bloomingdales.","FIDM/Fashion Institute Of Design & Merchandising City , State 2013 Bachelor's : Fashion Design
Accomplishments
Increased J.O.A's revenue in 2019 by 30-40% during the Magic/Project Show and LA Market Week in regards to cohesive team-work
with senior designer upon promotion.
Successfully created Chriselle Lim's collaborative 2019 spring collection with J.O.A from start to finish which was exclusively sold to
Nordstorm, Shopbop, and Bloomingdales."
13858219.pdf,ASSISTANT MANAGER,"Banking, Closing, customer satisfaction, customer service, direction, fashion, leadership, Loss prevention, merchandising, quality, retail","BA : Communications Siena Height University ï¼​ City , State Communications
General Associates : General Lansing Community College ï¼​ City , State General
Skills
Banking, Closing, customer satisfaction, customer service, direction, fashion, leadership, Loss prevention, merchandising, quality, retail"
14304010.pdf,"KEY HOLDER, SALES PLANNER","Film and Photography: Camera operating, film directing, art directing, creative planning, production management, budgeting skills, non-linear
editing, creative writing, product advertising, editorial.
Production Managing: Advertising, brand management, Strong interpersonal skills, client contacts, special events, market research, marketing
strategies, merchandising, modeling, selling, trend awareness.Â","2016
Bachelor of Science : Production Managment Hunter University ï¼​ City , State Communication-Journalism, Media Studies, Film Studies and
Creative Writing.
2014
Bachelor of Science : International Affairs University of Ballarat ï¼​ City , State , Australia â€‹ Social Science, Arts and Humanistic Studies, Global
Politics and International Relations, Creative Writing and Humanistic Studies (21W)
Skills
Film and Photography: Camera operating, film directing, art directing, creative planning, production management, budgeting skills, non-linear
editing, creative writing, product advertising, editorial.
Production Managing: Advertising, brand management, Strong interpersonal skills, client contacts, special events, market research, marketing
strategies, merchandising, modeling, selling, trend awareness.Â"
14413257.pdf,OWNER SENIOR GRAPHIC DESIGNER / UX DESIGNER / APP DEVELOPER,"Excellent communication skills 
Complex problem solving
Print advertising
Web site advertising
Website design expert
Complex problem solving
Superb eye for detail
Proficient in Adobe CS6
Website and electronic marketing
Print advertisements
CSS expertise
SMS deployment
Proficient in photograph restoration
Customized template design
Excellent leader
Advanced graphic design
Work History
Owner Senior Graphic Designer / UX Designer / App Developer 01/2010 to Current 
Company Name â€“ City , State 
Enhance CSS, HTML, PHP codes for the frontend and backend of e-commerce store Â· Create graphics for silkscreen and direct to
garment (DTG) printing Â· Work with programmers to design online-tool to enable users to personalize their own designs, and provide
access to quality on-demand printing services.
Translated complex concepts and data into compelling visuals for media outreach.
Designed new on-brand visual elements to effectively convey concepts and messaging.
Maintained consistent use of graphic imagery in materials and other marketing outreach.
Senior Graphic Designer 10/2006 to 06/2007 
Company Name â€“ City , State 
Designed original graphics for private label top and bottom sleepwear Â· Created licensed art for toddler and boys, including Warner Bros.,
Disney, and Hasbro Â· Researched and shopped stores for new concepts and printing treatments.
Tech packs.
Senior Graphic Designer 01/2006 to 09/2006 
Company Name â€“ City , State 
Designed girls (tweens) graphics for multiple applications including appliquÃ©s, embroideries, patches & silkscreens.
Created cads, line sheets, tech packs, lables & hangtags Â· Worked with designer to develop & illustrate new fashion styles for production
& sales Â· Shopped stores & researched a variety of trend resources to develop new graphics for girls.
Designed new on-brand visual elements to effectively convey concepts and messaging.
Maintained consistent use of graphic imagery in materials and other marketing outreach.
Graphic Designer /Graphic Artist 06/2002 to 02/2005 
Company Name â€“ City , State 
Worked with Designers to create new art concepts for screen tees, embroideries, appliquÃ©s for boys and girls jackets, knit tops,
bottoms, and jeans Â· Created Licensed art for boys/girls, including Superman and Batman Â· Worked with screen printers, researched
and develop new techniques printing each season Â· Shopped stores and provided input for graphic trends.
Designed new on-brand visual elements to effectively convey concepts and messaging.
Maintained consistent use of graphic imagery in materials and other marketing outreach.
Formatted text and graphics for blog posts, newsletters and other materials.
Graphic Designer 10/1998 to 02/2002 
Company Name â€“ City , State 
Designed graphics for boys and girls screen tees, embroideries & appliquÃ©sz Â· Conceptualized & illustrated for packaging, labels &
hangtags Â· Sourced & supervised for offset & digital printing Â· Design licensed and private label art for boys tops and allover prints for
bottoms.
Translated complex concepts and data into compelling visuals for media outreach.
Designed new on-brand visual elements to effectively convey concepts and messaging.
Maintained consistent use of graphic imagery in materials and other marketing outreach.
Education
Bachelor of Arts : 5 2012 Hebert H. Lehman College - City , State
Psychology Fine Arts
Art Design coursework
Sketching, Drawing, sculpture, painting
Advanced Illustration coursework
Industrial psychology
experimental psychologyÂ 
Social psychologyÂ 
Statistics
Certificate in Field Production : - City , State
Student government representative
Graphic Specialist Certificate : The Mac Learning Center - City , State
CNC Operator Basic Vocational Certificate
Coursework in Sheet Metal Drafting and Mathematics
Graphic and Digital Design Certificate
Certificate in Pattern Making and Fashion Design : Mayor Fashion Institute - City , State
Pattern makingÂ 
Sewing
Sketching
Certificates in Fashion and Commercial Photography Abiezer (Victor) Mota 1630 Research Ave : - City , State
Coursework in Sheet Metal Drafting and Mathematics
Quality Technology Certificate
CNC Operator Basic Vocational Certificate
Online Portfolio: http://victormotanyc.wix.com/abiezer-mota Mobile: 917-773-6397 : - City , State
Accomplishments
Awarded by [School Name] for increasing class art budget.
Employee Recognition Award Nominee in [Year] .
Honorary volunteer Graphic Designer for [Foundation Name] in [Year] .
[Show name] design challenge finalist in [Year] .
Certifications
zzxzX XZ xz ZX zx x ax asXC axc x SADCsdc  dsCdscDC  DC  DC
3D Max, ActionScript, Adobe, Photoshop, Artist, art, Book, com, Corel Draw, CSS, Dreamweaver, e-commerce, Fashion, Final Cut Pro,
Flash, Graphic Designer, graphics, Graphic, UX, HTML, http, Illustrator, InDesign, Journalist, Director, Maya, access, Excel, Microsoft Office
Suite, PowerPoint, Word, Developer, packaging, Photography, PHP, printers, quality, Quark Express, Research, sales, Technician, tops, trend,
Videographer","Bachelor of Arts : 5 2012 Hebert H. Lehman College - City , State
Psychology Fine Arts
Art Design coursework
Sketching, Drawing, sculpture, painting
Advanced Illustration coursework
Industrial psychology
experimental psychologyÂ 
Social psychologyÂ 
Statistics
Certificate in Field Production : - City , State
Student government representative
Graphic Specialist Certificate : The Mac Learning Center - City , State
CNC Operator Basic Vocational Certificate
Coursework in Sheet Metal Drafting and Mathematics
Graphic and Digital Design Certificate
Certificate in Pattern Making and Fashion Design : Mayor Fashion Institute - City , State
Pattern makingÂ 
Sewing
Sketching
Certificates in Fashion and Commercial Photography Abiezer (Victor) Mota 1630 Research Ave : - City , State
Coursework in Sheet Metal Drafting and Mathematics
Quality Technology Certificate
CNC Operator Basic Vocational Certificate
Online Portfolio: http://victormotanyc.wix.com/abiezer-mota Mobile: 917-773-6397 : - City , State
Accomplishments
Awarded by [School Name] for increasing class art budget.
Employee Recognition Award Nominee in [Year] .
Honorary volunteer Graphic Designer for [Foundation Name] in [Year] .
[Show name] design challenge finalist in [Year] .
Certifications
zzxzX XZ xz ZX zx x ax asXC axc x SADCsdc  dsCdscDC  DC  DC
Skills
3D Max, ActionScript, Adobe, Photoshop, Artist, art, Book, com, Corel Draw, CSS, Dreamweaver, e-commerce, Fashion, Final Cut Pro,
Flash, Graphic Designer, graphics, Graphic, UX, HTML, http, Illustrator, InDesign, Journalist, Director, Maya, access, Excel, Microsoft Office
Suite, PowerPoint, Word, Developer, packaging, Photography, PHP, printers, quality, Quark Express, Research, sales, Technician, tops, trend,
Videographer"
14698557.pdf,GENERAL MANAGER,"Coaching, Inventory Control, Italian, MS Windows, Oracle, Payroll, sales, Scheduling, fluent in Spanish, Staff Development, 55 WPM, Visual
Merchandising","Associate of Science : Biology Florida International University City , State Biology
Languages
fluent in Spanish and some Italian
Skills
Coaching, Inventory Control, Italian, MS Windows, Oracle, Payroll, sales, Scheduling, fluent in Spanish, Staff Development, 55 WPM, Visual
Merchandising"
