PDF File Name,Job Role,Skills,Education
15180322.pdf,CHEF,"Understands mobility assistance needs
Charting expertise
Understands medical procedures
Trained in grooming and bathing assistance
General housekeeping ability
Trained in catheter change and preparation
Calm and level-headed under duress
Quick problem solver
Valid [state] driver's license
Reliable transportation
Medical terminology knowledge
Experience
March 2007 to December 2008
Company Name City , State Chef
Extensive knowledge of all aspects of the food industry as well as the natural foods industry.
I have a degree in Culinary arts and Chef in a fine dining establishment - I have an attention to
.
January 2005 to January 2007
Company Name City , State CNA/GNA within Assisted living fascility
Observed and documented patient status and reported patient complaints to the case manager.
Read and recorded temperature, pulse and respiration.
Massaged patients and applied preparations and treatments, such as liniment, alcohol rubs and heat-lamp stimulation.
Completed and submitted clinical documentation in accordance with agency guidelines.
Prepared patient rooms prior to their arrival.
Collected urine and fecal samples.
Support duties for diagnostic and technical treatment procedures, such as setting up and operating special medical equipment and apparatus.
Assisted with adequate nutrition and fluid intake.
Directed patients in prescribed range of motion exercises and in the use of braces or artificial limbs.
Provided transportation, assistance and companionship to clients.
Cleaned and organized patients' living quarters.
Positioned residents for comfort and to prevent skin pressure problems.
Assisted with transferring residents in and out of wheelchairs and adaptive equipment.
Kept facility stocked with necessary supplies, equipment and instruments.
Provided personal nursing care in pre- and post-operative situations.
Performed routine tests such as urine dip stick, vision and hearing tests.
Tended to patients with chronic illnesses.
Assisted nurses with cleaning rectal tube, G-tube, J-tube, and regular catheter insertion.
Charted daily information on the residents such as mood changes, mobility activity, eating percentages, and daily inputs and outputs.
Recognized and reported abnormalities and/or changes in patients' health status to nursing staff.
Assisted with ADLs.
Provided patients and families with emotional support.Exhibited compassionate care and communication with regard to issues of death and dying.
Sensitive to the needs of geriatric patients.
Administered simple range of motion exercises.
Promoted continuity of care by accurately and completely communicating to other caregivers the status of patients for which care is provided.
Promoted personal and co-worker safety.
Participated in the maintenance of safe conditions within the facility and other related areas.
Maintained a clean, orderly and well-stocked environment.
February 1998 to December 2004
Company Name City , State Office Manager
Point of contact for all contacts
Sales for commercial grounds maintenance company
All office operations
Experience
Positioned residents for comfort and to prevent skin pressure problems.
Read and recorded temperature, pulse and respiration.
Massaged patients and applied preparations and treatments, such as liniment, alcohol rubs, and heat-lamp stimulation.
Completed and submitted clinical documentation in accordance with agency guidelines.
Prepared patient rooms prior to their arrival.Provided pre- and post-operative care.
Assisted patients with bathing, oral hygiene, grooming, feeding and elimination.
Helped patients move in and out of beds, baths, wheelchairs and automobiles.
Cooked appetizing and satisfying meals and snacks.
Scheduled and accompanied clients to medical appointments.
Followed safe lifting techniques and individual resident lifting instructions.
Maintained sanitary conditions in residents' and program rooms.
Transported patients to other areas of the hospital in wheelchairs and gurneys.
Assisted in cleansing enemas, catheterization and bladder irrigations.
Assisted patients with ambulation and crutch walking.
Provided pre- and post-operative nursing care.
Provided necessary supplies, support and assistance to medical staff and patients for unit specific procedures.
Tended to patients with chronic illnesses.
Tended to patients with chronic illnesses.
Assisted nurses with cleaning rectal tube, G-tube, J-tube and regular catheter insertion.
Charted information about residents such as mood changes, mobility activity, eating percentages and daily inputs and outputs.
Recognized and reported abnormalities and/or changes in the patients' health status to nursing staff.
Documented resident records on daily flow sheets.Collects patient specimens and data, including vital signs, input/output and other necessary
measurements.Provided patients and families with emotional support.Compassionate care and communication in dealing with issues of death and
dying.Displayed sensitivity to the needs of geriatric patients.Administered and guided patients through simple range of motion exercises.
Comforted patients and provided them with reassurance and encouragement.
Promoted continuity of care by communicating patients' status to family members and other caregivers.
Promoted personal and co-worker safety.
Promoted personal and co-worker safety.
Participated in the maintenance of safe conditions within the facility and other related areas.Responded appropriately to the physical, emotional and
developmental needs of patients.
Work History
June 2011 to August 2014
Company Name City , State Private Chef
Education and Coursework
Baltimore International College 
City , State , USA Culinary Arts AA degree
Culinary Arts
GPA 4.0
Coursework in GEN ED - plus CULINARY Arts
Deans list every year
Coursework in Anatomy, Physiology and Health Assessments[Name] Academic Achievement Award
Interests
Currently a nursing student at CCBC. Community Involvement Volunteered over the years for various local and international groups including
Moveable Feast, United Way, as well as a church group that involved volunteering in the Dominican Republic for 9 months.
Additional Information
Currently a nursing student at CCBC.
Community Involvement Volunteered over the years for various local and international groups including Moveable Feast, United Way, as
well as a church group that involved volunteering in the Dominican Republic for 9 months.
I took care of sick children in the Subsaharan conditions of Haiti and the DR.
arts, clients, customer service, office, natural, Sales","Baltimore International College 
City , State , USA Culinary Arts AA degree
Culinary Arts
GPA 4.0
Coursework in GEN ED - plus CULINARY Arts
Deans list every year
Coursework in Anatomy, Physiology and Health Assessments[Name] Academic Achievement Award
Interests
Currently a nursing student at CCBC. Community Involvement Volunteered over the years for various local and international groups including
Moveable Feast, United Way, as well as a church group that involved volunteering in the Dominican Republic for 9 months.
Additional Information
Currently a nursing student at CCBC.
Community Involvement Volunteered over the years for various local and international groups including Moveable Feast, United Way, as
well as a church group that involved volunteering in the Dominican Republic for 9 months.
I took care of sick children in the Subsaharan conditions of Haiti and the DR.
Skills
arts, clients, customer service, office, natural, Sales"
15261348.pdf,CHEF AND RESTAURANT MANAGER,"Account Management
Project Management
Computer Proficient","Associate of Arts : Specalized Culinary Techonolgy 2002 Pennsylvania Culinary Institute , City , State , USA
AttendanceÂ Achievement Award
Top 10 % of class
Bachelor of Science : Business 98 Salem International , City , State , USA Business
Skills
Account Management
Project Management
Computer Proficient"
15354126.pdf,OWNER/CHEF,"Enforcing strict health and hygiene standards in the cooking & food preparation area. Strong desire to instill good practice and procedures in those
working with you. Physically fit and able to lift heavy goods and stand for long periods of time.","Associate of Occupational Science 6/2008 Le Cordon Blue College of Arts City , State
Certificate ServSafe, Allergen Computer Skill Microsoft word, Power Point, and Excel
Skills
Enforcing strict health and hygiene standards in the cooking & food preparation area. Strong desire to instill good practice and procedures in those
working with you. Physically fit and able to lift heavy goods and stand for long periods of time."
16066857.pdf,SENIOR EXECUTIVE CHEF,"Acute Care, Conferences, Leadership, Profit and Loss, Retail Sales, Self-motivated, Staff Development and Motivation, Team Leadership and
Team Building.","GED John Jay - City , State , New York National Guard 1984
Languages
Bilingual Spanish/English
Skills
Acute Care, Conferences, Leadership, Profit and Loss, Retail Sales, Self-motivated, Staff Development and Motivation, Team Leadership and
Team Building."
16248476.pdf,Summary,"Cost control, Customer service, Bilingual","GED : Culinary Arts 2012 Culinary Arts California , City , State , USA Culinary Arts
High School Diploma City , State , USA
Languages
English/Spanish
Skills
Cost control, Customer service, Bilingual"
16594812.pdf,CHEF,"credit, clients, personnel, sales reports, tables","Grantham University Online College Present Associates : Applied Science-Medical Billing and Coding Applied Science-Medical Billing and
Coding
California Culinary Academy March 2006 Certification in Baking and Pastry City , State
Walla Walla High School June 2005 High School Diploma City , State
Skills
credit, clients, personnel, sales reports, tables"
16804396.pdf,MAIN CHEF,"Conflict resolution, cost control, excellent customer service,customer service specialist, documentation,Inventory control, leadership, team leader,
safety.
Fast learner, goal driven, MicroSoft office proficient","Associate of Applied Science
EMT/Paramedic Malcolm X College - Chicago, IL EMT/Paramedic Paramedic and Emergency Responder coursework, Hands-on coursework
in Disaster and Emergency Management, EMT-I Certificate class series, Coursework in Human Anatomy and Physiology
Skills
Conflict resolution, cost control, excellent customer service,customer service specialist, documentation,Inventory control, leadership, team leader,
safety.
Fast learner, goal driven, MicroSoft office proficient"
16855929.pdf,SUSHI CHEF,"Assistant Manager, delivery, direction, front office, next, CODING, receptionist, safety, supervisor","High school diploma Poudre High School 
CIS : Computer Information Systems Front Range Community College - City , State 
Summary
My name is Evan Elias, I have recently made the important decision about my career. Computers are going fast and the world of computers is
expanding to all the corners of the earth. I want to be part of this ever-evolving staple of humanity. I also want to be able to cook and provide for
people who cannot do it themselves and be a contributor to technology in my course of life. I have taken many classes on programming and taught
myself about the IT aspect of computers. I am very strong in math and I like to solve problems. I have taken many cooking classes and have
worked in every position in a kitchen.
Highlights
I am very good under pressure from the experiences in the restaurant industry. I am very good with
Technology whether it be solving a simple internet bug or it being a big list of coding.
Assistant Manager
Delivery
Direction
Front office
Next
CODING
Receptionist
Safety
Supervisor
Skills
Assistant Manager, delivery, direction, front office, next, CODING, receptionist, safety, supervisor"
16924102.pdf,EXECUTIVE CHEF,"Knowledge of different styles of cooking, Resolving personal conflicts between staff members.
Constantly working hard to achieve personal goals and objectives. Process improvement analysis and implementation.
Education
Restaurant/Hotel Management 2017 Penn Foster
Management Serve Safe Certified 2015 City
Consistently working to high standards, Gain in-depth familiarity with any kitchen's operations, Serve Safe Management Certified, Knowledge of
different styles of cooking, Resolving personal conflicts between staff members, Constantly working hard to achieve personal goals and objectives,
Process improvementanalysis and implementation","Restaurant/Hotel Management 2017 Penn Foster
Management Serve Safe Certified 2015 City
Skills
Consistently working to high standards, Gain in-depth familiarity with any kitchen's operations, Serve Safe Management Certified, Knowledge of
different styles of cooking, Resolving personal conflicts between staff members, Constantly working hard to achieve personal goals and objectives,
Process improvementanalysis and implementation"
18036030.pdf,Ashanique Gray,"Mental health assessments
Behavior modification
Conflict mediation
Data analysis and reporting
Loading unloading trailers
Machine operations
Team lead
Communication skills
Structured value is a must
Cleansiness and professionalism
Experience
Express Employment Professionals 
City , State Company Name / Jan 2014 to May 2021
While working for this company i worked for fedex in halethorpe Md, Amazon, Dap, and Goetes candy company
Employed skills in crisis intervention to help resolve difficult situations.
Improved profit margins by streamlining operations and workflow.
Defined strategies and created a plan to achieve ambitious operational objectives.
Motivated and encouraged team members to communicate more openly and constructively with each other.
Resolved interpersonal conflicts by listening, finding common ground and building relationships.
Demonstrated leadership by making improvements to work processes and helping to train others.
Palletizing work order packages, and operating power jack machine to store away orders
Scan
Sort
Training on the job
First Team Staffing 
City , State Company Name / Mar 2013 to Aug 2020
Authored error-free formal and informal business correspondence.
Provided insight regarding job duties to optimize productivity.
Supported executive decision-making by reporting on metrics and recommending actionable improvements.
Diminished obstacles and saved time, spearheading special projects through effective emergency resolution.
Trailer load Outbound exbound
Scanning
Shrink wrapping
Machine operations
Team lead training individuals that needed strength in some business areas
Pick and pack production
Scanning, shipping, and receiving data entry
I have worked on many different warehouse plantations due to temp agencys work availability
Server, Waiter. Team Lead 
City , State Company Name / Sep 2013 to Dec 2016
Provided exceptional service to more than 200 customers per day at La Fontaine Bleu establishment.
Server
Busser
Cook
Cook prep
Arranged place settings with fresh tablecloths, tableware and flowers to beautify table.
Completed thorough and accurate opening and closing duties to facilitate smooth restaurant operations.
Walked among tables and refilled water and beverage glasses or took orders for more drinks and food.
Updated repeat customers on menu changes and new food and beverage offerings to maintain quality service relationships.
Collaborated with host, bus person and cook to serve up food and beverage options.
Operated and maintained cleaning equipment and tools, including dishwasher, hand wash stations, pot-scrubbing station and trash
compactor.
Met or exceeded sales targets on consistent basis with proactive promotional strategies and dessert mentions.
Served plated dinners, buffet-style dinners and passed hors d'oeuvres for parties.
Carried appetizer and drink trays around [Type] events, maneuvering around guests and furniture without spilling.
Greeted customers, answered questions and recommended specials, wine and desserts to increase profits.
Prepared salads, appetizers and set up garnish stations to assist kitchen staff.
Collected dishes promptly after each course, cleared crumbs and glassware, and maintained customer satisfaction.
Addressed concerns or complaints quickly to improve service and escalated more advanced issues to management for resolution.
Greeted arriving guests and escorted each to assigned tables, took drink orders and answered questions about events.
Washed buffet, restaurant and banquet items, including silverware, dishes, cooking utensils, equipment and displays.
Educated guests on meals during wedding and birthday events, answering questions and bringing special orders.
Welcomed guests with personable attitude and smile, offering to bring beverage orders while reviewing menu options.
Education and Training
High School Diploma Chesapeake High School Jun 2012 City
Completed continuing education in Human Services Social Worker for bachelors degree
Currently a student in college
I am an A and B student with a few college credits
3.5 Gpa Level
Some College (No Degree) : Human Services Social Worker CCBC Essex Campus City
I am working towards my bachelors degree I have a few credits
Serving society is very important to me
Accomplishments
Consistently maintained high customer satisfaction ratings.
Led team to achieve improvements on work productions, earning recognition from upper management and financial reward.
I have trained and lead many individuals of all ages as well as mentoring and being therapuetic to all employees and business demands
I believe in working as a team efficiently and productively. All jobs must be done on a timely and organized matter.","High School Diploma Chesapeake High School Jun 2012 City
Completed continuing education in Human Services Social Worker for bachelors degree
Currently a student in college
I am an A and B student with a few college credits
3.5 Gpa Level
Some College (No Degree) : Human Services Social Worker CCBC Essex Campus City
I am working towards my bachelors degree I have a few credits
Serving society is very important to me
Accomplishments
Consistently maintained high customer satisfaction ratings.
Led team to achieve improvements on work productions, earning recognition from upper management and financial reward.
I have trained and lead many individuals of all ages as well as mentoring and being therapuetic to all employees and business demands
I believe in working as a team efficiently and productively. All jobs must be done on a timely and organized matter."
18480859.pdf,EXECUTIVE CHEF/ FOOD SERVICE DIRECTOR,"LICENSES :
NRA ProMgt Certifications in the following areas: Sanitation, Professional Baking, Nutrition, Professional Service, Professional Cooking,
Supervisory Development, Hospitality Management and Cost Control. CEU for Sanitation and Hygiene May 2014 CPR Certification. ServSafe
Certification in accordance with the state of Florida Food Management guidelines :
Professional Affiliations
Member of the American Culinary Federation.
References available upon request.","1998 Associate of Arts : The Academy - Occupational Studies Culinary Arts City , State , USA
LICENSES :
NRA ProMgt Certifications in the following areas: Sanitation, Professional Baking, Nutrition, Professional Service, Professional Cooking,
Supervisory Development, Hospitality Management and Cost Control. CEU for Sanitation and Hygiene May 2014 CPR Certification. ServSafe
Certification in accordance with the state of Florida Food Management guidelines :
Professional Affiliations
Member of the American Culinary Federation.
References available upon request."
18825446.pdf,EXECUTIVE CHEF,"allergies, Basic, Cash handling, closing, oral communication, cooking, cost analysis, cost control, customer service, fashion, fast, features,
inventory, leadership skills, office, Works, Operations Management, personnel, presentation skills, profit, quality, receiving, safety, safety codes,
selling, sales, scheduling, servers, supervisor, trainer, Health Department certified","2011
Le Cordon Bleu Culinary School City , State , USA Associate of Arts : Culinary Arts Hospitality and Restaurant Management
Le Cordon Bleu Culinary Arts Hospitality and Restaurant Management Specialized in all aspects of culinary cuisine
Professional Affiliations
Member, Small Business Association (2005 - present)
Member, USPCA
United States Private Chef Association
Skills
allergies, Basic, Cash handling, closing, oral communication, cooking, cost analysis, cost control, customer service, fashion, fast, features,
inventory, leadership skills, office, Works, Operations Management, personnel, presentation skills, profit, quality, receiving, safety, safety codes,
selling, sales, scheduling, servers, supervisor, trainer, Health Department certified"
19007667.pdf,CHEF,"delivery, Detail oriented, English, inventory, Inventory Management, logistics, producing, purchasing, quality, retail, scheduling, Spanish, work-flow",
19268120.pdf,Summary,"Grill cook specialist
Fry cook specialist
Saucier
Soups /salads specialist
Inventory specialist
Menu and catering planner
Waste management specialist
Sautee and broiler specialist
Event planner
Expert in preparing daily specials
Scheduling
Profit and lost specialist
Team player
Excellent customer service
Training of employee","GED : Culinary arts 1996 Lyndon B Johnson , City , State , USA
graduated with my GED and my culinary certificate as a station cook
Associate of Applied Science : Culinary arts 1999 Lincoln college , City , State , USA
Graduated in top 5 of class
Courses in Hospitality and Restaurant Management
Basic Vocational Certificate: Prep Cook
Nutrition courses
Classes in Restaurant and Facility Operations
Coursework in Food and Beverage Operations
serve safe management
Certifications
Serve safe
AA in applied science
Station cook certificate
Four dietary certificate
Languages
Bilingual Spanish/English/ 1/3 creole
Skills
Grill cook specialist
Fry cook specialist
Saucier
Soups /salads specialist
Inventory specialist
Menu and catering planner
Waste management specialist
Sautee and broiler specialist
Event planner
Expert in preparing daily specials
Scheduling
Profit and lost specialist
Team player
Excellent customer service
Training of employee"
19285236.pdf,EXECUTIVE CHEF,"fiduciary, event/floor planning, Leadership, sales, teaching
__________
Communication
Critical thinking
Organizational
Coaching
Interpersonal
Listening and Understanding
Logistical
Detail Oriented
Computer
Public Speaking","2012
Frontline Culinary Certificate 
AACCÂ 
â€‹
2 semesters
2012-2013
Frontline Leadership Certificate - : 2010
ServSafe Instructor & Proctor ServSafe Certified
Skills
fiduciary, event/floor planning, Leadership, sales, teaching
Â Skills
__________
Communication
Critical thinking
Organizational
Coaching
Interpersonal
Listening and Understanding
Logistical
Detail Oriented
Computer
Public Speaking"
19831366.pdf,EXECUTIVE CHEF,"Art, cooking, costing, inventory, math, payroll, personnel, reading, scheduling, Structured","High School Diploma : Liberal Arts Gibraltar High School ï¼​ State , USA math, reading, science, art and social science Liberal Arts
Loyola University of Chicago ï¼​ City , State , USA Art, civilization and language Alliance Francaise Paris, France
Skills
Art, cooking, costing, inventory, math, payroll, personnel, reading, scheduling, Structured"
19951766.pdf,TABLE GAMES DEALER,"Typing speed of 98 WPM, Word, Photoshop, Excel, Access, PowerPoint, Multi-tasking and organizational training
Completed course training in customer service and confrontation at First Council Casino Hotel","High School Diploma : August 2012 Arkansas City High School ï¼​ City , State GPA: Awarded a certificate and special edition of the Webster's
New College Dictionary by the Kansas Honors Program of the KU Alumni Association for graduating in the top 10% of my class. Presidential
Scholarship January 2012 Awarded Presidential Scholarship to Cowley County Community College for academic excellence.
Presidential Academic Achievement Award, all four years. (2009-2012)
Awarded a certificate and special edition of the Webster's New College Dictionary by the Kansas Honors Program of the KU Alumni
Association for graduating in the top 10% of my class.
Awarded Presidential Scholarship to Cowley County Community College (Jan 2012) for academic excellence.
3.927 GPA
Coursework in Spanish (3 years), Calculus, and Chemistry.
Member of Debate and Forensics Club (2 years)
Some Associates : Psychology Cowley County Community College ï¼​ City , State
3.75 GPA
Coursework in Ethics, Computer Applications, Statistics, Psychology and Developmental Psychology
Skills
Typing speed of 98 WPM, Word, Photoshop, Excel, Access, PowerPoint, Multi-tasking and organizational training
Completed course training in customer service and confrontation at First Council Casino Hotel"
20033302.pdf,BUSINESS MANAGER,"administrative, Arabic, contracts, Customer Relationship Management, Client, customer satisfaction, delivery, energy efficient, English, food safety,
French, hiring, inspection, inventory management, managerial, marketing, market, Access, Excel (spreadsheets, Outlook, PowerPoint, 98,
Microsoft Word, payroll, pivot tables, policies, product development, profit, quality, QuickBooks, safety, sales, sales reports, Search Engine
Optimization, servers, shipping, staffing, strategic, tax, tax preparer, tax returns, training programs, written","Bachelor of Science : Business Management Saint Joseph University 
Business Management Magna Cum Laude
Summary
Analytical and solutionsoriented manager with 15 years experience in business management and astute understanding of accounting, taxes,
marketing, sales and administrative procedures. Adept at implementing and executing operational strategies, addressing complex challenges and
leading team members to continuous successes. Proficient at managing profit and loss statements, fostering the financial health of the company and
maintaining a holistic view of operations while also focusing on the granular details
Languages
English, Arabic, and French, written and spoken
Highlights
Microsoft Word, Excel (spreadsheets, pivot tables, formulas, formatting), PowerPoint, Access, Outlook and Google Docs Google Data
Analytics, Search Engine Optimization (SEO) and Web Metrics Social media tools such as Hootsuite, Hashtagify and TweetDeck Cloud
Management and Security Salesforce Customer Relationship Management QuickBooks, 14 CPE Credits: Mastering QuickBooks
Skills
administrative, Arabic, contracts, Customer Relationship Management, Client, customer satisfaction, delivery, energy efficient, English, food safety,
French, hiring, inspection, inventory management, managerial, marketing, market, Access, Excel (spreadsheets, Outlook, PowerPoint, 98,
Microsoft Word, payroll, pivot tables, policies, product development, profit, quality, QuickBooks, safety, sales, sales reports, Search Engine
Optimization, servers, shipping, staffing, strategic, tax, tax preparer, tax returns, training programs, written"
20321582.pdf,EXECUTIVE CHEF,"Conflict Resolution
Staff Training
Premier Ordering
FMS(Food Management Systems)
Hospitality Suite
Payroll and scheduling
ServSafe Certification
High energy
Vendor relations Sysco/U.S Foods
Performance assessments
Menu planning
Problem-solving
Strong work ethic
Work History
Executive Chef 06/2016 to Current 
Company Name â€“ City , State 
Inventoried food, ingredient, and supply stock to prepare and plan vendor orders.
Hired, trained and managed all kitchen staff, including employee development, issuing disciplinary action and conducting performance
reviews.
Incorporated customer feedback in the experimentation and creation of new signature dishes.
Monitored linework processes to ensure consistency in quality, quantity, and presentation.
Generated employee schedules, work assignments and determined appropriate compensation rates.
Ensured personnel safety, kitchen sanitation and proper food handling or storage.
Planned promotional menu additions based on seasonal pricing and product availability.
Executive Chef 01/2015 to 03/2016 
Company Name â€“ City , State 
Consistently verified that kitchen staff followed all recipes and portioned serving guidelines correctly.
Actively participated in staff meetings and operated as an effective management team leader.
Identified opportunities to increase revenue, decrease kitchen expenses and maximize departmental productivity without compromising guest
satisfaction.
Worked with nutritionist and doctors to develop proper meals for patients with special needs.
Responsible for weekly cleaning schedule and submitting cleaning reports to management.
Ensured smooth kitchen operation by overseeing daily product inventory, purchasing and receiving.
Executive Chef 08/2012 to 01/2015 
Company Name â€“ City , State 
Collaborated closely with the Food and Beverage Director to conduct staff meetings and resolve service, product and personnel issues.
Consistently kept a clean and safe environment by adhering to all federal, state and local sanitation and safety requirements.
Established and maintained open, collaborative relationships with the kitchen team.
Conducted daily inspections and maintained food sanitation and kitchen equipment safety reports.
Enforced appropriate work-flow and quality controls for food quality and temperature.
Consistently tasted, smelled and observed all dishes to ensure they were visually appealing and prepared correctly.
Responsible for managing food production for a high volume $15 million account.
Sous Chef/Interim Executive Chef 01/2009 to 08/2012 
Company Name â€“ City , State 
Inspected dining and serving area to ensure cleanliness and proper set up.
Instructed cooks and other staff in the preparation, cooking, garnishing and presentation of food.
Responsible for managing food production for a high volume $3 million account.
Responsible for managing employees in the BOH and the FOH daily.
Experience managing branded retail locations.
Responsible for keeping up with inventory levels & ordering products in compliance.
Assisted with training other accounts in the area with the new FMS system.
Developed menus, pricing, and special food offerings to increase revenue and customer satisfaction.
Effectively managed a kitchen staff for banquets, catered events.
Kitchen Supervisor 06/2005 to 06/2009 
Company Name â€“ City , State 
Delivered quality service by providing a warm and welcoming environment.
Maintained clean dining room, lobby and service areas at all times.
Ensured compliance with relevant regulatory employment rules and standards.
Updated daily logs, computer tracking systems and other relevant documentation.
Operated all kitchen equipment adeptly.
Followed proper standards for product freshness, food safety, weights and measures, refrigeration and sanitation.
Kitchen Manager 06/2005 to 08/2008 
Company Name â€“ City , State 
Responsible for the ordering of food and service products.
Created and implemented a HACCAP program for food safety.
Created and implemented an inventory program to assist restaurant with ordering organization.
Managed food production and managed kitchen staff.
Trained staff on proper cooking procedures as well as safety regulations and productivity strategies.
Security Police/E4 Senior Airman 05/2000 to 10/2005 
Company Name â€“ City , State 
Commanded operations post, including personnel, weapons and equipment.
Coordinated training schedules and filed crucial administrative paperwork.
Led military police teams in support of battlefield operations.
Certifications
ServeSafe Certified Focus on portion and cost control Knowledge of Food Service Management Focused and disciplined Conflict Resolution
techniques Knowledge in Premier Ordering Assisted with training & roll out of FMS 4.0 Featured in Entertaining with Sodexo Mediterranean
Culinary Creations Kitchen staff training
Education
Associate of Arts : Culinary Arts 2005 Savannah Technical University - City , State
Majored in Culinary Arts
Minored in Sanitation
Graduated with 3.5 GPA
Graduated in Top 10% of Class
Food Preparation, Kitchen Management, Patisserie and Confectionery, International Cuisine : 2002 United States Air Force - City , State
Security Police/Culinary Course work in leadership skills. Emphasis training with Military Police.
administrative, Premier, Conflict Resolution, cooking, cost control, customer satisfaction, Staff Training, Focus, food safety, Inventory, inventory
purchasing, quality, receiving, retail, safety, work-flow
Additional Information
Accomplishments Contest Winner in the 2011 Entertaining Mediterranean with Sodexo New Recipes Contest. Catered The 2013
Kentucky Derby Two time Legendary Service Award Winner First to receive a double gold score on National Food Service Audits for
two years straight.","Associate of Arts : Culinary Arts 2005 Savannah Technical University - City , State
Majored in Culinary Arts
Minored in Sanitation
Graduated with 3.5 GPA
Graduated in Top 10% of Class
Food Preparation, Kitchen Management, Patisserie and Confectionery, International Cuisine : 2002 United States Air Force - City , State
Security Police/Culinary Course work in leadership skills. Emphasis training with Military Police.
Skills
administrative, Premier, Conflict Resolution, cooking, cost control, customer satisfaction, Staff Training, Focus, food safety, Inventory, inventory
levels, leadership, Leadership Skills, team leader, Director, managing, Market, meetings, weapons, personnel, Police, pricing, producing,
purchasing, quality, receiving, retail, safety, work-flow
Additional Information
Accomplishments Contest Winner in the 2011 Entertaining Mediterranean with Sodexo New Recipes Contest. Catered The 2013
Kentucky Derby Two time Legendary Service Award Winner First to receive a double gold score on National Food Service Audits for
two years straight."
20691949.pdf,A LA CARTE CHEF/ CHEF DE CUISINE,"800-1100 covers in 3 hours
Company Name 12/2009 to 05/2014
Merion Cricket Club, Haverford, PA, Junior Sous Chef
Viking Culinary Center, Haverford, PA, Chef/Instructor
Cloud Catering and Events, NYC, NY, Cook
The Black Rat, Winchester, England, Stage
Craigie on Main, Cambridge, MA, Stage
Four Seasons Resort: Aviara, Carlsbad, CA, Intern
Education
2009 Culinary Institute of America , City , State
Bachelors of Professional Studies , Culinary Arts and Restaurant Management . Assisted with numerous school-sponsored catering
events for up to 450 people. Member of the Inter-collegiate soccer team four years, serving as captain one year. Kitchen assistant for saturday
morning, 15 person Adult Education classes. Residence Assistant, 2 1/2 years
skills, stress management, supervision, teaching, leadership, enthusiasm, passion for cooking, problem solving","2009 Culinary Institute of America , City , State
Bachelors of Professional Studies , Culinary Arts and Restaurant Management . Assisted with numerous school-sponsored catering
events for up to 450 people. Member of the Inter-collegiate soccer team four years, serving as captain one year. Kitchen assistant for saturday
Skills
Interpersonal Skills, cooking, critical thinking, dependability focused, human relations, inventory, listening skills, time and personnel management
skills, stress management, supervision, teaching, leadership, enthusiasm, passion for cooking, problem solving"
20817322.pdf,EXECUTIVE CHEF,"Microsoft Excel
Five years of experience with R.S.I.
Proficient in MenuLink and ShiftNote","Associate of Arts : Culinary Arts Sullivan University , City , State , United States
Classes in Restaurant and Facility Operations
Courses in: Food Preparation, Kitchen Management, Patisserie and Confectionery, International Cuisine
Indiana University , City , State , United States
Skills
Microsoft Excel
Five years of experience with R.S.I.
Proficient in MenuLink and ShiftNote"
