PDF File Name,Job Role,Skills,Education
14381464.pdf,SALES ASSOCIATE,"Excellent Customer service, Customer service, Works, Fast learner, Roofing","2013
Diploma David Douglas High School 3.0
Skills
Excellent Customer service, Customer service, Works, Fast learner, Roofing"
15273850.pdf,SENIOR SALES ASSISTANT/ SALES SUPPORT,"ads, attention to detail, customer service, data base, inventory, office, presentations, quality control, sales, phones
Experience
Senior Sales Assistant/ Sales Support , 01/2006 to 01/2012 Company Name ï¼​ City , State
Accurately monitored and evaluated ads for specifications and standards compliance.
Provided high standard of service and attention to detail.
Quickly and effectively solve customer challenges.
Maintain quality control/satisfaction records, constantly seeking new ways to improve customer service.
Answered multi-line phones.
Maintained inventory of office supplies.
Managed all aspects of daily office operations.
Created and edited memos, correspondence and directory reports for management evaluations and presentations.
Box Office Manager , 01/2003 to 01/2006 Company Name ï¼​ City , State
Managed all aspects of ticket sales.
Maintained data base of all season ticket holders, answered multi-line phones, and kept an inventory of all supplies.
Organized volunteers to work in the box office to help with ticket sales for concerts.
Education and Training
High School Diploma : 1985 Northwood High School ï¼​ City , State","High School Diploma : 1985 Northwood High School ï¼​ City , State"
15581242.pdf,SALES SPECIALIST,"Bilingual (Bangla & English)
Staff mentoring and development
Motivated and self-driven business acumen
Strong customer service experienceÂ 
Exceeds performance and sales quotas
Â Held leadership roles within university/community organizations
Advanced mathematical aptitude
Knowledgeable with computers and other technical skills (Windows/Mac)","Bachelor of Science : Biology , May 2016 University of Houston ï¼​ City , State Minor in Health Science 
Experience
Sales Specialist 
December 2014 to Current Company Name ï¼​ City , State
Processed sales, payments, credits, refunds and exchanges in a high volume environment.
Assisted customers in person/ remotely with IT setup, including data migration and app installation.
Introduce corporate and small businesses to IT repair, device management, and financing services.
Vice President 
May 2014 to Current Company Name ï¼​ City , State
Negotiated relationships with sponsors, clients, and external organization on marketing initiatives.
Organized and implemented community events/ fundraisers, with over 500 people in attendance.
Established multiple $1,000 scholarships, while retaining sizable account balance for next administration.Â 
Lab Assistant 
September 2013 to January 2014 Company Name ï¼​ City , State
Maintained highly detailed records of all procedures, methods, and materials utilized on specimens.
Demonstrated leadership skills while coordinating a diverse team tasked with independent asssignments.
Technical skills manipulating sensitive model organisms, hazardous materials, and fine tuned equipment. Â 
Qualifications
3 years of experience within Sales, IT, and ConsultingÂ Â 
Apple CRM: proprietary CRM software used to organize client information, track leads, and finalize sales
SAP Inventory Management: Software to track product movement, catalog merchandise, and audit for lossÂ 
iOSdm Hub & Jamf: device management platform to maintain functionality, and push software updates
Conducted research on model organism, fruit fly ( Drosophila, melanogaster)
Skills
Bilingual (Bangla & English)
Staff mentoring and development
Motivated and self-driven business acumen
Strong customer service experienceÂ 
Exceeds performance and sales quotas
Â Held leadership roles within university/community organizations
Advanced mathematical aptitude
Knowledgeable with computers and other technical skills (Windows/Mac)"
15620421.pdf,CENTER SALES,"Microsoft Word, Excel, Power Point, Outlook","High School Diploma : general , 2000 John F Hodge High ï¼​ City , State , USA Coursework in Marketing, Business Management and
Communications.Â  Member of Â Debate and Speech Clubs.Â  Student government representative.Â  Data Entry Office Assistant Certificate.Â  
Languages
Fluent English reading and writing
Technical Skills and Qualifications
Microsoft Word, Excel, Power Point, Outlook"
15765660.pdf,SALES,"MS Office Suite (Word, Excel, Outlook, PowerPoint), SharePoint, Visio, LMS, Centra, Digital Marketing, MailChimp, Webtrends, TreeHouse
PRM, MS Dynamics, Salesforce.com, Hubspot, Marketo, Vertical Response, Photoshop, Dreamweaver, TeamSite CMS, Citrix, Social Media;
LinkedIn, Facebook, and Twitter","Bachelor of Science : Marketing , 1994 California State University Northridge ï¼​ City , State , US
Skills
MS Office Suite (Word, Excel, Outlook, PowerPoint), SharePoint, Visio, LMS, Centra, Digital Marketing, MailChimp, Webtrends, TreeHouse
PRM, MS Dynamics, Salesforce.com, Hubspot, Marketo, Vertical Response, Photoshop, Dreamweaver, TeamSite CMS, Citrix, Social Media;
LinkedIn, Facebook, and Twitter"
15918496.pdf,SALES,"Honest, Reliable, Driven, Enthusiastic people person, Self motivated","Advanced coursework of 18 credit hours toward Master's Degree.
Skills
Honest, Reliable, Driven, Enthusiastic people person, Self motivated"
15973307.pdf,SALES CONSULTANT,"Critical Thinking
Goal Setting and Implementation
Proficient with MS Word, Excel, and PowerPoint","High School Diploma 2016 Tse' Yi' Gai High School , City , State , United States
Certifications: Valedictorian
Extracurricular Involvement: Student Council, Peer Helper, Honor Society, Athletics, Native American ClubÂ 
Recipient of National College Prep Scholar, Quest Bridge
â€‹
Columbia University , City , State , United States
Graduation expected in May 2020
Leadership
Mentor , Columbia Mentoring Initiative, Sept. 2017-PresentÂ 
Serve as a guide and motivator for a first-year Columbia College student in the Indigenous family group.
Discuss and create personal, mentorship, and academic goals.
Attend bonding events with mentee to ensure a healthy mental and physical well-being.
Powwow Chair , Native American Council at Columbia University, Apr. 2017-Present
Co-President , Native American Heritage Month, Apr. 2017-Dec. 2017
Responsible for planning and organizing month-long events that represent Native American identity and also the annual university
powwow.Â 
Engage in weekly meetings to discuss event planning with peers and advisors.Â 
Use leadership abilities to execute events in a timely and organized manner.
Skills
Critical Thinking
Goal Setting and Implementation
Teamwork Skills
Proficient with MS Word, Excel, and PowerPoint"
16121015.pdf,SALES ASSOCIATE,"Speaking
Sales and Marketing
Customer and personal Service
Active Listening
Critical Thinking
Reading Comprehension
English Language
Judgement and Decision Making
Social Perceptiveness
Persuasion
Clerical
Coordination
Monitoring
Time Management
Negotiation
Mathematics
Service Oriented
Food Production
Active Learning
Learning Strategies
Instructing
Production and Processing
Education and Training
June 2011 Stanhope Elmore High School ï¼​ City , State GED
Work Experience
Sales Associate , 11/2015 ï¼​ 12/2015 Company Name ï¼​ City , State
Greet customers and ascertain what each customer wants or needs.
Recommend, select, and help locate or obtain merchandise based on customer needs and desires.
Answer questions regarding the store and its merchandise.
Maintain knowledge of current sales and promotions, policies regarding payment and exchanges, and security practices.
Place special orders or call other stores to find desired items.
Open and close cash registers, performing tasks such as counting money, separating charge slips, coupons, and vouchers, balancing cash
drawers, and making deposits.
Watch for and recognize security risks and thefts, and know how to prevent or handle these situations.
Inventory stock and requisition new stock.
Ticket, arrange and display merchandise to promote sales.
Exchange merchandise for customers and accept returns.
Bag or package purchases, and wrap gifts.
Clean shelves, counters, and tables.
Server/Server Assistant , 08/2011 ï¼​ 01/2012 Company Name ï¼​ City , State
Check with customers to ensure that they are enjoying their meals and take action to correct any problems.
Collect payments from customers.
Write patrons' food orders on order slips, memorize orders, or enter orders into computers for transmittal to kitchen staff.
Prepare checks that itemize and total meal costs and sales taxes.
Take orders from patrons for food or beverages.
Serve food or beverages to patrons, and prepare or serve specialty dishes at tables as required.
Present menus to patrons and answer questions about menu items, making recommendations upon request.
Clean tables or counters after patrons have finished dining.
Roll silverware, set up food stations or set up dining areas to prepare for the next shift or for large parties.
Inform customers of daily specials.
Explain how various menu items are prepared, describing ingredients and cooking methods.
Prepare tables for meals, including setting up items such as linens, silverware, and glassware.
Stock service areas with supplies such as coffee, food, tableware, and linens.
Remove dishes and glasses from tables or counters, take them to kitchen for cleaning.
Assist host or hostess by answering phones to take reservations or to-go orders, and by greeting, seating, and thanking guests.
Perform cleaning duties, such as sweeping and mopping floors, vacuuming carpet, tidying up server station, taking out trash, or checking and
cleaning bathroom.
Perform food preparation duties such as preparing salads, appetizers, and cold dishes, portioning desserts, and brewing coffee.
Escort customers to their tables.
Fill salt, pepper, sugar, cream, condiment, and napkin containers.
Garnish and decorate dishes in preparation for serving.
Provide guests with information about local areas, including giving directions.
Sales Associate , 01/2011 ï¼​ 05/2014 Company Name ï¼​ City , State
Use computers for various applications, such as database management or word processing.
Answer telephones and give information to callers, take messages, or transfer calls to appropriate individuals.
Receive payment by cash, check, credit cards, vouchers, or automatic debits.
Issue receipts, refunds, credits, or change due to customers.
Assist customers by providing information and resolving their complaints.
Count money in cash drawers at the beginning of shifts to ensure that amounts are correct and that there is adequate change.
Establish or identify prices of goods, services or admission, and tabulate bills using calculators, cash registers, or optical price scanners.
Greet customers entering establishments.
Answer customers' questions, and provide information on procedures or policies.
Sell tickets and other items to customers.
Calculate total payments received during a time period, and reconcile this with total sales.
Monitor checkout stations to ensure that they have adequate cash available and that they are staffed appropriately.
Assist with duties in other areas of the store, such as monitoring fitting rooms or bagging and carrying out customers' items.
Maintain clean and orderly checkout areas and complete other general cleaning duties, such as mopping floors and emptying trash cans.
Sort, count, and wrap currency and coins.
Stock shelves, and mark prices on shelves and items.
Request information or assistance using paging systems.
Compute and record totals of transactions.
Compile and maintain non-monetary reports and records.
Offer customers carry-out service at the completion of transactions.
Recommend products to customers, based on customers' needs and interests.
Answer customers' questions about products, prices, availability, product uses, and credit terms.
Train customers' employees to operate and maintain new equipment.
Pack customer purchases in bags or cartons.
Stock shelves, racks, cases, bins, and tables with new or transferred merchandise.
Stamp, attach, or change price tags on merchandise, referring to price list.
Receive, open, unpack and issue sales floor merchandise.
Clean display cases, shelves, and aisles.
Design and set up advertising signs and displays of merchandise on shelves, counters, or tables to attract customers and promote sales.","June 2011 Stanhope Elmore High School ï¼​ City , State GED
Work Experience
Sales Associate , 11/2015 ï¼​ 12/2015 Company Name ï¼​ City , State
Greet customers and ascertain what each customer wants or needs.
Recommend, select, and help locate or obtain merchandise based on customer needs and desires.
Answer questions regarding the store and its merchandise.
Maintain knowledge of current sales and promotions, policies regarding payment and exchanges, and security practices.
Place special orders or call other stores to find desired items.
Open and close cash registers, performing tasks such as counting money, separating charge slips, coupons, and vouchers, balancing cash
drawers, and making deposits.
Watch for and recognize security risks and thefts, and know how to prevent or handle these situations.
Inventory stock and requisition new stock.
Ticket, arrange and display merchandise to promote sales.
Exchange merchandise for customers and accept returns.
Bag or package purchases, and wrap gifts.
Clean shelves, counters, and tables.
Server/Server Assistant , 08/2011 ï¼​ 01/2012 Company Name ï¼​ City , State
Check with customers to ensure that they are enjoying their meals and take action to correct any problems.
Collect payments from customers.
Write patrons' food orders on order slips, memorize orders, or enter orders into computers for transmittal to kitchen staff.
Prepare checks that itemize and total meal costs and sales taxes.
Take orders from patrons for food or beverages.
Serve food or beverages to patrons, and prepare or serve specialty dishes at tables as required.
Present menus to patrons and answer questions about menu items, making recommendations upon request.
Clean tables or counters after patrons have finished dining.
Roll silverware, set up food stations or set up dining areas to prepare for the next shift or for large parties.
Inform customers of daily specials.
Explain how various menu items are prepared, describing ingredients and cooking methods.
Prepare tables for meals, including setting up items such as linens, silverware, and glassware.
Stock service areas with supplies such as coffee, food, tableware, and linens.
Remove dishes and glasses from tables or counters, take them to kitchen for cleaning.
Assist host or hostess by answering phones to take reservations or to-go orders, and by greeting, seating, and thanking guests.
Perform cleaning duties, such as sweeping and mopping floors, vacuuming carpet, tidying up server station, taking out trash, or checking and
cleaning bathroom.
Perform food preparation duties such as preparing salads, appetizers, and cold dishes, portioning desserts, and brewing coffee.
Escort customers to their tables.
Fill salt, pepper, sugar, cream, condiment, and napkin containers.
Garnish and decorate dishes in preparation for serving.
Provide guests with information about local areas, including giving directions.
Sales Associate , 01/2011 ï¼​ 05/2014 Company Name ï¼​ City , State
Use computers for various applications, such as database management or word processing.
Answer telephones and give information to callers, take messages, or transfer calls to appropriate individuals.
Receive payment by cash, check, credit cards, vouchers, or automatic debits.
Issue receipts, refunds, credits, or change due to customers.
Assist customers by providing information and resolving their complaints.
Count money in cash drawers at the beginning of shifts to ensure that amounts are correct and that there is adequate change.
Establish or identify prices of goods, services or admission, and tabulate bills using calculators, cash registers, or optical price scanners.
Greet customers entering establishments.
Answer customers' questions, and provide information on procedures or policies.
Sell tickets and other items to customers.
Calculate total payments received during a time period, and reconcile this with total sales.
Monitor checkout stations to ensure that they have adequate cash available and that they are staffed appropriately.
Assist with duties in other areas of the store, such as monitoring fitting rooms or bagging and carrying out customers' items.
Maintain clean and orderly checkout areas and complete other general cleaning duties, such as mopping floors and emptying trash cans.
Sort, count, and wrap currency and coins.
Stock shelves, and mark prices on shelves and items.
Request information or assistance using paging systems.
Compute and record totals of transactions.
Compile and maintain non-monetary reports and records.
Offer customers carry-out service at the completion of transactions.
Recommend products to customers, based on customers' needs and interests.
Answer customers' questions about products, prices, availability, product uses, and credit terms.
Train customers' employees to operate and maintain new equipment.
Pack customer purchases in bags or cartons.
Stock shelves, racks, cases, bins, and tables with new or transferred merchandise.
Stamp, attach, or change price tags on merchandise, referring to price list.
Receive, open, unpack and issue sales floor merchandise.
Clean display cases, shelves, and aisles.
Design and set up advertising signs and displays of merchandise on shelves, counters, or tables to attract customers and promote sales."
16223371.pdf,SALES,"Bi-lingual
Excellent communication skills
Outstanding people skills
Creative, insightful, innovative, assertive
Leadership- result oriented and goals achiever
Efficient under pressure
Proficient phone skills
Education
Business, Freshman Truckee Meadows Community College City , State Business, Freshman
High School Diploma 2007 West High School City , State","Business, Freshman Truckee Meadows Community College City , State Business, Freshman
High School Diploma 2007 West High School City , State"
16280971.pdf,SALES REP,"Â Networking, Presentations, Team Player
Â  Â  Â  Â Customer Testimonial
Melinda Gibson(VP with IN Touch Ministries stated: Â  ""Karen became a trusted vendor to me. Â I could consistently trust her for quality
products, while keeping to my timeline and budget.She truly went the extra mile for me each time we worked together."" April 29, 2010.
Others upon request","Bachelor of Arts University of Columbus City , State
Activities and Honors
Member of asi, (Advertising Specialty Institute) *Member of Atlanta Promotional Marketing Association *Member of BNI (Business Networking
Institute) *Chairmen for 1st Annual Gardens Alive Summer Soiree & Silent Auction benefitting the Justin Time Foundation for Missing Teens &
Young Adults *Elected to the Board of Directors for Pathway East Walk to Emmaus in 2009 *Elected Secretary for the Board of Directors for
Pathway East in 2010 *Elected for the Board of Directors for Trafficking in America Task Force 2011 National Winner of Senior Talent at the
COG Jubilee in Strings bowed category in 2004, 2005, 2006. Â National Runner Up of Senior Talent at COG Jubilee in Piano in 2004.
Skills
People Skills, New Business Development, Sales, Client Management, Customer Service, Management, Marketing Communications,
Â Networking, Presentations, Team Player
Â  Â  Â  Â Customer Testimonial
Melinda Gibson(VP with IN Touch Ministries stated: Â  ""Karen became a trusted vendor to me. Â I could consistently trust her for quality
products, while keeping to my timeline and budget.She truly went the extra mile for me each time we worked together."" April 29, 2010.
Others upon request"
16511249.pdf,SALES,"CPR, First Aid, report writing andÂ documentation, leadership.
Experience
10/2015 to 11/2015
Sales Company Name - City , State
Identified prospective customers using lead generating methods and performing an average of 50 cold calls per day.
Participated in various incentive programs and contests designed to support achievement of production goals.
Sold first car immediately after training by personal referral.
01/2015 to 09/2015
Sales Company Name - City , State
Identify customer needs; match needs to Company products and services, and overcome customer objections and resistance.
Meet established performance objectives.
07/2014 to 01/2015
Sales Company Name - City , State
Identify and acquire high quality, long-term, â€œpreferredâ€​ customers to support growth through Costco Road show program
participation.
Primary responsibility is to make sales presentations to prospective DSW customers at pre- identified Costco locations.
On occasion similar duties may be performed at other retailers.
Communicate front-line conditions and customer problems to manager; create and maintain contracts, accounting and service
documentation and logs as required by manager.
Serve as a Company representative with Costco management to ensure that DS Services of America is represented in a professional
manner at all times.
Communicate with store management as needed.
Ensure in store booth set up is completed according to DS Services of America and Costco standards.
06/2014 to 07/2014
Catering Chef Company Name - City , State
Prepared food items such as sandwiches, salads, soups, and beverages
05/2014 to 06/2014
Server Company Name - City , State
Served items requested by customers and processed payment.
10/2011 to 05/2014
Loss Prevention Officer Company Name - City , State
First responder to medical and fie emergencies.
Recommended improvements in security systems and procedures. Supplied internal and external security in a hotel withÂ 410 guest rooms.
Reduced general liability claims by 5% through safety audits and training.
Conducted site reviews and security audits and made recommendations to management based on findings.
Developed procedures for the emergency response and crisis management, physical security, information protection, incident management
and investigation units.
Counseled management on how to cut spending without compromising the safety and security of the company's assets.
Developed and implemented training procedures for all newly hired personnel.
06/2008 to 01/2010
Construction Security Supervisor Company Name - City , State
Managed staff schedules for all shifts and events to minimize overtime costs.
Managed more than 6 security officers for construction of 12 story high-rise building.
Developed and implemented training procedures for all newly hired personnel.
Counseled management on how to cut spending without compromising the safety and security of the company's assets. Developed
procedures for the emergency response and crisis management, physical security, information protection, incident management and
investigation units.
06/2008 to 06/2009
Security Officer Company Name - City , State
Implemented video surveillance, motion detection and closed-circuit television systems to aid in monitoring the premises.
Recommended improvements in security systems and procedures.
Issued criminal trespass warnings to possible suspects and assisted police in apprehending and processing shoplifters.
Monitored the entire facility using CCTV while simultaneously performing dispatch duties.
Communicated and enforced compliance with state and local laws while emphasizing company standards of professionalism and safety.
04/2006 to 06/2008
Security Officer Company Name - City , State
Monitored the entire facility using CCTV while simultaneously performing dispatch duties.
Issued criminal trespass warnings to possible suspects and assisted police in apprehending and processing shoplifters.
01/2006 to 06/2006
Security Officer Company Name - City , State
Issued criminal trespass warnings to possible suspects and assisted police in apprehending and processing shoplifters.
Monitored the entire facility using CCTV while simultaneously performing dispatch duties.
08/2003 to 01/2006
Loss Prevention Officer Company Name - City , State
Issued criminal trespass warnings to possible suspects and assisted police in apprehending and processing shoplifters.
Monitored the entire facility using CCTV while simultaneously performing dispatch duties.
02/2003 to 07/2003
Security Company Name - City , State
Monitored the entire facility using CCTV while simultaneously performing dispatch duties.
02/2000 to 02/2003
Room Service Assistant Manager Company Name - City , State
Oversaw delivery of food.
Quality control.
Inventory control.
Scheduling.
01/2000 to 01/2003
Owner Company Name - City , State
Owner of catering business
01/1999 to 01/2000
Line Cook Company Name - City , State
Catering Chef and server for catering and deli.
01/1997 to 01/1999
Line Cook Company Name - City , State
Line cook
04/1996 to 09/1996
Line cook Company Name - City , State
Line cook
Education
1996
Culinary Certificate : Culinary Western Culinary - City , State , USA GPA: Graduated top 10 in Class of 500.
Graduated top 10 in Class of 500.
Working on Bachelors San Francisco State - City , State , USA
A ttended 9/89 to 6/91. Specialized in History and American Foreign Policy.
1989
Associate of Arts : History Skyline College - City , State , USA","1996
Culinary Certificate : Culinary Western Culinary - City , State , USA GPA: Graduated top 10 in Class of 500.
Graduated top 10 in Class of 500.
Working on Bachelors San Francisco State - City , State , USA
A ttended 9/89 to 6/91. Specialized in History and American Foreign Policy.
1989
Associate of Arts : History Skyline College - City , State , USA"
17378327.pdf,SALES ADVISOR,"communication skills, Creative problem solver, publisher, MS Windows, Quick learner, sales, phone","1974
Bachelors Degree : Biology Dillard University ï¼​ City , State Biology
Personal Information
From 1986 to present I am engaged in a volunteer work that involves public contact, public speaking and extensive record keeping. I spend over
70 hours per month in this work, and interface with a variety of people from diverse backgrounds. Additional Information Additional Information:
From 1986 to present I am engaged in a volunteer work that involves public contact, public speaking and extensive record keeping. I spend over
70 hours per month in this work, and interface with a variety of people from diverse backgrounds.
Additional Information
Personal Information From 1986 to present I am engaged in a volunteer work that involves public contact, public speaking and extensive
record keeping. I spend over 70 hours per month in this work, and interface with a variety of people from diverse backgrounds. Additional
Information Additional Information: From 1986 to present I am engaged in a volunteer work that involves public contact, public speaking
and extensive record keeping. I spend over 70 hours per month in this work, and interface with a variety of people from diverse
backgrounds.
Skills
communication skills, Creative problem solver, publisher, MS Windows, Quick learner, sales, phone"
17410700.pdf,SALES ASSOCIATE,,
17509935.pdf,SALES ASSOCIATE,"I have has some extended classes in interviewing and hiring of staff as well as Goal setting and the follow through with staff as well as with the
store. Â Over 15 years of experience with not only the building of a schedule but also the maintaining of one. Â 
I am very good with encouraging the staff to set high expectations for themselves as well as helping them to achieve the goals. Â 
I also took a couple of seminars on problem solving in the work place which extended from staffing, schedules, and customers. Â","2000
High School Diploma : General South Summit High School ï¼​ City , State , Summit
2002
Cosmotology Heiritage College of Beauty ï¼​ City , State
Skills
I have has some extended classes in interviewing and hiring of staff as well as Goal setting and the follow through with staff as well as with the
store. Â Over 15 years of experience with not only the building of a schedule but also the maintaining of one. Â 
I am very good with encouraging the staff to set high expectations for themselves as well as helping them to achieve the goals. Â 
I also took a couple of seminars on problem solving in the work place which extended from staffing, schedules, and customers. Â"
