PDF File Name,Job Role,Skills,Education
16626724.pdf,CONSTRUCTION AND DESIGN PROJECT MANAGER,"Sage Timberline Software, Compeat, QuickBooks, Microsoft Office Suite (Word, Excel, PowerPoint, Outlook, Access)
Experience
Construction and Design Project Manager 10/2002 to Current Company Name City , State
Oversee all facets of project management for several multimillion-dollar restaurant and residential projects in New York City and London,
including contract negotiations and administration, project estimation, material purchasing, budget management, and site management;
managed design and construction for 10 projects to date.
Coordinate with owner and investors during pre-construction phase to develop requirements, scopes of work, and budgets; execute and
manage budget and schedules from conception to completion.
Organize trades, procure source materials, and liaise between owner, principal architect, designers, engineers, subcontractors, and vendors.
Partner with architects to solicit bids for construction and design, assess bids, and award contracts.
Manage selection and hiring of design and construction subcontractors, and work with both teams to achieve milestones on time and on
budget.
Document observations and photograph ongoing design and construction work, produce field reports, and regularly communicate project
status to internal partners weekly.
Investigate issues and expedite resolution to maintain timelines and budgets; develop strategies to prevent recurrence of issues.
Research and commission artisans to build site specific and custom objects for interior and exterior design and dÃ©cor.
Source and purchase materials from international vendors, and purchase and coordinate material shipments from vendors to construction
sites.
Ensure compliance with requisite regulations, including federal, state, and local building codes and safety guidelines.
Past experience includes Education Program Coordinator at Solomon R.
Guggenheim Museum, Office Manager at Cranmer Art Conservation, Inc., and Assistant Program Manager at Trinity College.
Education and Training
Bachelor of Arts : Museum Studies and Art History Art History Italian The City College of New York City , State Museum Studies and Art
History Art History Italian
The University of Vermont City , State Dean's List
Certifications
Design and Construction Budget Development and Management Project Management Requests for Proposal and Estimation Contract
Negotiations and Administration Sourcing and Procurement
architect, Art, budget management, Budget Development and Management, budgets, budget, building codes, Contract Negotiations, contracts,
Design and Construction, hiring, materials, Access, Excel, Microsoft Office Suite, Outlook, PowerPoint, Word, Office Manager, Procurement,
Project Management, Proposal, purchasing, QuickBooks, Research, safety, Sage, Solomon, Timberline","Guggenheim Museum, Office Manager at Cranmer Art Conservation, Inc., and Assistant Program Manager at Trinity College.
Bachelor of Arts : Museum Studies and Art History Art History Italian The City College of New York City , State Museum Studies and Art
History Art History Italian
The University of Vermont City , State Dean's List
Certifications
Design and Construction Budget Development and Management Project Management Requests for Proposal and Estimation Contract
Negotiations and Administration Sourcing and Procurement
Skills
architect, Art, budget management, Budget Development and Management, budgets, budget, building codes, Contract Negotiations, contracts,
Design and Construction, hiring, materials, Access, Excel, Microsoft Office Suite, Outlook, PowerPoint, Word, Office Manager, Procurement,
Project Management, Proposal, purchasing, QuickBooks, Research, safety, Sage, Solomon, Timberline"
16924279.pdf,ELECTRONIC TECHNICIAN II,"SECURITY, CLOSING, COLOR CODES, CONTRACTS, DOCUMENTATION, FIBER SPLICING, INSPECTIONS, PROGRESS,
QUALITY ASSURANCE, SPLICING, VERIZON, DSL, AC, CIRCUITS, COMPONENT LEVEL REPAIR, DDL, SCHEMATIC,
TELECOMMUNICATION, TELECOMMUNICATIONS, TELECOMMUNICATIONS EQUIPMENT, AVIATION, CLASS,
COMPREHENSIVE LARGE ARRAY DATA STEWARDSHIP SYSTEM, DISPATCHER, OPERATIONS, PROMOTIONAL, SYSTEMS
SECURITY, MICROSOFT WINDOWS, WINDOWS 95, WINDOWS 98, WINDOWS ME, DDM, HDSL, MICROSCOPE,
MULTIMETERS, OC48, SOLDER, SOLDERING, EXCEL, FIREWALLS, POWERPOINT, RED HAT, WORD, ISS
Military Experience
11/1996 to 11/2000
E-4 Company Name
In charge of distributing material and equipment for all personnel in the V1 Air Department, Conducted performance evaluations and made
promotional recommendations of several enlisted personnel in V1 AIR Department. Member of the Crash and Salvage firefighting team during
flight operations.
Responsible for moving, spotting, safety and launching all aircraft on the flight deck. Including instructing personnel in breaking down and tying
down all aircrafts on the flight deck. Able to handle challenges, coordinated a variety of tasks in stressful and fast-paced environment
Master at Arms: Security Patrolman, Dispatcher, Armored escort for government bank on board the USS George Washington. Patrolman in all
Captains' (C.O) and Executive Officers' (X.O.I) Mast. Managed a crew of 40 subordinate enlisted. Delegated tasks to those enlisted on behavior
probation. Collaborated with superior officers to oversee tasks and duties of personnel within Air and Security department. Point man on Security
Attack Force Team and Special Forces Joint tasks onboard the USS George Washington.","1 2005
Bachelor of Science : Information Systems Security, Information Systems
1 2003
Associates of Science : Computer and Electronic Engineering
ISS ITT Technical Institute ï¼​ City , State , US GPA: GPA: 0.850 GPA: 0.850
Affiliations
Supply Petty Officer: In charge of distributing material and equipment for all personnel in the V1 Air Department, Conducted performance
evaluations and made promotional recommendations of several enlisted personnel in V1 AIR Department. Member of the Crash and Salvage
firefighting team during flight operations
Certifications
OTR
Skills
SECURITY, CLOSING, COLOR CODES, CONTRACTS, DOCUMENTATION, FIBER SPLICING, INSPECTIONS, PROGRESS,
QUALITY ASSURANCE, SPLICING, VERIZON, DSL, AC, CIRCUITS, COMPONENT LEVEL REPAIR, DDL, SCHEMATIC,
TELECOMMUNICATION, TELECOMMUNICATIONS, TELECOMMUNICATIONS EQUIPMENT, AVIATION, CLASS,
COMPREHENSIVE LARGE ARRAY DATA STEWARDSHIP SYSTEM, DISPATCHER, OPERATIONS, PROMOTIONAL, SYSTEMS
SECURITY, MICROSOFT WINDOWS, WINDOWS 95, WINDOWS 98, WINDOWS ME, DDM, HDSL, MICROSCOPE,
MULTIMETERS, OC48, SOLDER, SOLDERING, EXCEL, FIREWALLS, POWERPOINT, RED HAT, WORD, ISS
Military Experience
11/1996 to 11/2000
E-4 Company Name
In charge of distributing material and equipment for all personnel in the V1 Air Department, Conducted performance evaluations and made
promotional recommendations of several enlisted personnel in V1 AIR Department. Member of the Crash and Salvage firefighting team during
flight operations.
Responsible for moving, spotting, safety and launching all aircraft on the flight deck. Including instructing personnel in breaking down and tying
down all aircrafts on the flight deck. Able to handle challenges, coordinated a variety of tasks in stressful and fast-paced environment
Master at Arms: Security Patrolman, Dispatcher, Armored escort for government bank on board the USS George Washington. Patrolman in all
Captains' (C.O) and Executive Officers' (X.O.I) Mast. Managed a crew of 40 subordinate enlisted. Delegated tasks to those enlisted on behavior
probation. Collaborated with superior officers to oversee tasks and duties of personnel within Air and Security department. Point man on Security
Attack Force Team and Special Forces Joint tasks onboard the USS George Washington."
17252448.pdf,CONSTRUCTION PROJECT MANAGER,"Project scheduling
Estimating
Budget planning
Value engineering
Contract coordination
OSHA safety requirements
Work History
Construction Project Manager , 01/2016 to 04/2017 
Company Name â€“ City , State 
Managed submittals and processing of Requests for Information between general contractor, owner and owner's consultants
Mitigated risk, coordinating plans and specifications to ensure compliance with permitting and regulatory agencies
Analyzed trade and material proposals and negotiated contracts
Monitored construction operations for $2 Million dollar plus Housing Project
Monitored, coached and supervised team of 25 employees in 2017
Maintained zero site accidents and lost work days for 1.5 years
Site Supervisor , 01/2015 to 12/2015 
Company Name â€“ City , State 
Maintained Pile Driving heavy equipment, tools and machinery in good working order by efficiently completing Pile Driving Operations
Initiated onsite safety program and properly trained all team members, decreasing injuries by 95%
Sourced suppliers and purchased necessary materials for work
Analyzed project blueprints and specifications to identify exact number of worker's needed to complete job
Delegated assignments based on site plans, project needs and knowledge of individual team members
Education
Master of Science : Civil Engineering , 11/2019 
Auburn University - City , State 
Coursework in Construction Law, Project Management and Cost Estimation
Member of University Tennis Club
Bachelor of Science : Civil Engineering , 05/2017 
L.J. Institute of Technology - City 
Elected Captain of Tennis Team
Member of College Quiz Club
Thesis: Energy Generation in Floating City
Hobbies
National level Lawn Tennis Champion
Registered Adult development tennis coach with Professional Tennis Registry
Avid Reader
Additional Information
Authorized to work for any employer in U.S.A.
PROJECT WORK
Event Center design for SIFAT,Alabama
Rock and Dirt clearing plan, Long term erosion control plan, Landscape plan, 3D Model along with site layout and detail estimate
Auburn University Facilities management
Designed web based platform integration for Project initiation form(PIF), Helped design material to share with AU Colleges and other stake
holders
Atchafalaya Basin flood protection Project,Louisiana
Carried out risk assessment from contractor perspective,Haul routes and access routes design, Sequence of construction activity
Presented model for variation in prices for Rip Rap across Alabama for Alabama department of transportation
Analysed historical bid data for all projects awarded between 2006 to 2016,3500 Projects, After exploratory data analysis presented
algorithm to directly link Rip-rap price with gasoline index in state
Studied pavement condition for city of Los Gatos, California
Analysed present condition using Streetsaver software , Presented action plan for city as well as fund utilization formula
Weagle construction
Presented 100 day plan for restoration of safety culture in company
Technical Proficiency
Auto-CAD, REVIT Architecture, Navisworks, RS Means, Streetsaver, Bluebeam, WinTR55, Kenslabs,BIM 360, MS Project, MS Office
Project scheduling
Estimating
Budget planning
Value engineering
Contract coordination
OSHA safety requirements
Work History
Construction Project Manager , 01/2016 to 04/2017 
Company Name â€“ City , State 
Managed submittals and processing of Requests for Information between general contractor, owner and owner's consultants
Mitigated risk, coordinating plans and specifications to ensure compliance with permitting and regulatory agencies
Analyzed trade and material proposals and negotiated contracts
Monitored construction operations for $2 Million dollar plus Housing Project
Monitored, coached and supervised team of 25 employees in 2017
Maintained zero site accidents and lost work days for 1.5 years
Site Supervisor , 01/2015 to 12/2015 
Company Name â€“ City , State 
Maintained Pile Driving heavy equipment, tools and machinery in good working order by efficiently completing Pile Driving Operations
Initiated onsite safety program and properly trained all team members, decreasing injuries by 95%
Sourced suppliers and purchased necessary materials for work
Analyzed project blueprints and specifications to identify exact number of worker's needed to complete job
Delegated assignments based on site plans, project needs and knowledge of individual team members","Master of Science : Civil Engineering , 11/2019 
Auburn University - City , State 
Coursework in Construction Law, Project Management and Cost Estimation
Member of University Tennis Club
Bachelor of Science : Civil Engineering , 05/2017 
L.J. Institute of Technology - City 
Elected Captain of Tennis Team
Member of College Quiz Club
Thesis: Energy Generation in Floating City
Hobbies
National level Lawn Tennis Champion
Registered Adult development tennis coach with Professional Tennis Registry
Avid Reader
Additional Information
Authorized to work for any employer in U.S.A.
PROJECT WORK
Event Center design for SIFAT,Alabama
Rock and Dirt clearing plan, Long term erosion control plan, Landscape plan, 3D Model along with site layout and detail estimate
Auburn University Facilities management
Designed web based platform integration for Project initiation form(PIF), Helped design material to share with AU Colleges and other stake
holders
Atchafalaya Basin flood protection Project,Louisiana
Carried out risk assessment from contractor perspective,Haul routes and access routes design, Sequence of construction activity
Presented model for variation in prices for Rip Rap across Alabama for Alabama department of transportation
Analysed historical bid data for all projects awarded between 2006 to 2016,3500 Projects, After exploratory data analysis presented
algorithm to directly link Rip-rap price with gasoline index in state
Studied pavement condition for city of Los Gatos, California
Analysed present condition using Streetsaver software , Presented action plan for city as well as fund utilization formula
Weagle construction
Presented 100 day plan for restoration of safety culture in company
Technical Proficiency
Auto-CAD, REVIT Architecture, Navisworks, RS Means, Streetsaver, Bluebeam, WinTR55, Kenslabs,BIM 360, MS Project, MS Office
Skills
Project scheduling
Estimating
Budget planning
Value engineering
Contract coordination
OSHA safety requirements
Work History
Construction Project Manager , 01/2016 to 04/2017 
Company Name â€“ City , State 
Managed submittals and processing of Requests for Information between general contractor, owner and owner's consultants
Mitigated risk, coordinating plans and specifications to ensure compliance with permitting and regulatory agencies
Analyzed trade and material proposals and negotiated contracts
Monitored construction operations for $2 Million dollar plus Housing Project
Monitored, coached and supervised team of 25 employees in 2017
Maintained zero site accidents and lost work days for 1.5 years
Site Supervisor , 01/2015 to 12/2015 
Company Name â€“ City , State 
Maintained Pile Driving heavy equipment, tools and machinery in good working order by efficiently completing Pile Driving Operations
Initiated onsite safety program and properly trained all team members, decreasing injuries by 95%
Sourced suppliers and purchased necessary materials for work
Analyzed project blueprints and specifications to identify exact number of worker's needed to complete job
Delegated assignments based on site plans, project needs and knowledge of individual team members"
17342969.pdf,DIRECTOR OF SHIP CONSTRUCTION,"Relationship building
Problem Solver
Conflict Resolution
Microsoft Office Professional
Energetic","Bachelors of Science : Business Management 2001 Troy State University City , State GPA: GPA: 3.6 Business Management GPA: 3.6
Business 1986 Auburn University City , State Business
Associates Degree : Drafting and Design Technology 1989 John Patterson State Technical College City , State GPA: GPA: 4.0 Drafting and
Design Technology GPA: 4.0
Skills
Relationship building
Problem Solver
Conflict Resolution
Great Organizational Skills
Microsoft Office Professional
Energetic"
17570634.pdf,COMMERCIAL PROJECT MANAGER AND CONSTRUCTION MANAGER,"account management, backup, broadband, budget, Check Point Certified Security Administrator, charts, closing, Computer hardware, hardware,
computer networks, clients, customer satisfaction, data communications, direction, Electronic Medical Records, email, forms, hiring, human
resources, inspection, Internet connectivity, computer support, local area networks, leadership, managing, marketing, office, network design and
implementation, network security, network, networking, networks, policies, problem resolution, processes, procurement, project management,
quality, reporting, safety, sales, scheduling, settlements, software training, strategy, supervising, technical support, technical training, transmission,
web hosting, workflow","Bachelor of Science : Technical Management DeVry University - City , State Technical Management
Associate of Science : Computer Network Information Systems Westwood College of Technology - City , State Computer Network Information
Systems
Check Point Certified Security Administrator
Skills
account management, backup, broadband, budget, Check Point Certified Security Administrator, charts, closing, Computer hardware, hardware,
computer networks, clients, customer satisfaction, data communications, direction, Electronic Medical Records, email, forms, hiring, human
resources, inspection, Internet connectivity, computer support, local area networks, leadership, managing, marketing, office, network design and
implementation, network security, network, networking, networks, policies, problem resolution, processes, procurement, project management,
quality, reporting, safety, sales, scheduling, settlements, software training, strategy, supervising, technical support, technical training, transmission,
web hosting, workflow"
18472240.pdf,CONSTRUCTION,"c, inventory, windows, window, painting, Paint, Plumbing, repairs, roofing","2005
GED Central Florida College ï¼​ City , State
2009
EPA Certified Universal
Skills
c, inventory, windows, window, painting, Paint, Plumbing, repairs, roofing"
18882984.pdf,LOAN ASSISTANT/COMMERCIAL & CONSTRUCTION REAL ESTATE/SMALL BUSINESS LOANS,"asset management, attorney, closing, Excellent customer service, Customer Service, data entry, database, Documentation, due diligence, Fashion,
fast, File management, Financial Analyst, Forms, goal setting, inventory control, leadership, Litigation, loan documentation, Managing, Excel,
Outlook, Windows, Word, Nursing, organizational skills, proposal, proposal preparation, real estate, recruitment, retail, Sales, Tax, taxes, time
management, written communication skills","2011
Certificate of successful completion of Nursing Assistant program (NUR158) : Anatomy/Physiology and Psychology Paradise Valley Community
College ï¼​ City , State Anatomy/Physiology and Psychology
2000
Certificate of Fashion Display & Coordination : Business, Accounting and Marketing Saddleback Community College ï¼​ City , State Business,
Accounting and Marketing
1988
Diploma Laguna Hills High School ï¼​ City , State
2007
- Successful completion of Financial Analyst and Tax Analysis preparation course
Skills
asset management, attorney, closing, Excellent customer service, Customer Service, data entry, database, Documentation, due diligence, Fashion,
fast, File management, Financial Analyst, Forms, goal setting, inventory control, leadership, Litigation, loan documentation, Managing, Excel,
Outlook, Windows, Word, Nursing, organizational skills, proposal, proposal preparation, real estate, recruitment, retail, Sales, Tax, taxes, time
management, written communication skills"
19364677.pdf,FACILITIES DESIGN AND CONSTRUCTION PROJECT MANAGER,"Accomplished and driven project manager delivering managerial oversight to a construction project or series of construction projects. Proven track
record leading overall direction, administration, completion, and financial outcome of projects, with expertise in healthcare construction. Proficient
managing large project teams including stakeholders, architectural and engineering teams, general contractors, and contracted consultants. Skillful
in developing project scope, budget and schedule, to establish operational priorities and maintain strong relationships.","MBA University of Phoeniz ï¼​ City , State
Bachelor of Science : Design Science Arizona State University ï¼​ City , State
Certifications
Project Management Professional (PMP) PMI, 2013
Project Management Certificate â€“ UC SAN DIEGO EXTENSION, 2012
Skills
Accomplished and driven project manager delivering managerial oversight to a construction project or series of construction projects. Proven track
record leading overall direction, administration, completion, and financial outcome of projects, with expertise in healthcare construction. Proficient
managing large project teams including stakeholders, architectural and engineering teams, general contractors, and contracted consultants. Skillful
in developing project scope, budget and schedule, to establish operational priorities and maintain strong relationships."
19471144.pdf,CONSTRUCTION SUPPORT COORDINATOR,"administrative, billings, budget, Case Management, Coaching, construction manager, Contracts, Prepare contracts, CPR, First Aid, home office,
inspection, Inspect, litigation, machinery, Managing, materials, Excel, Windows Operating Systems, Outlook, PowerPoint, Word, Negotiation,
painting, Paralegal, personnel, plumbing, policies, coding, progress, quality, receiving, Record keeping, Safety, safety codes, shipping, Supervisor,
supervisory","Issuing Institution Location Qualification Course of Study University of Nebraska - Lincoln ï¼​ City , State
Bachelor's Degree Bachelor of Arts
Skills
administrative, billings, budget, Case Management, Coaching, construction manager, Contracts, Prepare contracts, CPR, First Aid, home office,
inspection, Inspect, litigation, machinery, Managing, materials, Excel, Windows Operating Systems, Outlook, PowerPoint, Word, Negotiation,
painting, Paralegal, personnel, plumbing, policies, coding, progress, quality, receiving, Record keeping, Safety, safety codes, shipping, Supervisor,
supervisory"
19928941.pdf,CAR SALESMAN,"Administration and Management
Customer and Personal Service
Judgment and Decision Making
Negotiation
Sales and Marketing
Building and Construction
Operation and Control
Professional Experience
Car Salesman 
February 2015 to May 2016 Company Name ï¼​ City , State
Determine goods and services to be sold, and set prices and credit terms, based on forecasts of customer demand.
Locate, select, and procure merchandise for resale, representing management in purchase negotiations.
Perform sales floor work, such as greeting or assisting customers, stocking shelves, or taking inventory.
Construction Worker 
March 2011 to Current Company Name ï¼​ City , State
Oversee activities directly related to making products or providing services.
Read plans, instructions, or specifications to determine work activities.
Load, unload, or identify building materials, machinery, or tools, distributing them to the appropriate locations, according to project plans or
specifications.
Dig ditches or trenches, backfill excavations, or compact and level earth to grade specifications, using picks, shovels, pneumatic tampers, or
rakes.
Mix, pour, or spread concrete, using portable cement mixers.
Erect or dismantle scaffolding, shoring, braces, traffic barricades, ramps, or other temporary structures.
Provide assistance to craft workers, such as carpenters, plasterers, or masons.
Education
BBA : Operations and Supply Chain Management University of Central ï¼​ City , State , United States Operations and Quality Management
coursework,Â  Member of Apics UCO student chapter 
Professional Affiliations
Member of Apics
Decision Making, inventory, layout, machinery, Marketing, Materials Management, Negotiation, Project Plans, Sales","BBA : Operations and Supply Chain Management University of Central ï¼​ City , State , United States Operations and Quality Management
coursework,Â  Member of Apics UCO student chapter 
Professional Affiliations
Member of Apics
Skills
Decision Making, inventory, layout, machinery, Marketing, Materials Management, Negotiation, Project Plans, Sales"
20565849.pdf,CARPENTER,"blueprints, coach, direction, equipment operator, forklift, Forms, Inspection, materials, mentor, personnel, policies, Read, regulatory documents,
safety, strategic, supervising, welding","High school diploma Byron High School ï¼​ City , State
Associate degree (A.S Rock Valley College ï¼​ City , State
Additional Information
2
Skills
blueprints, coach, direction, equipment operator, forklift, Forms, Inspection, materials, mentor, personnel, policies, Read, regulatory documents,
safety, strategic, supervising, welding"
20681037.pdf,GARDEN ASSOCIATE,"Computer skills: Windows, XP, PowerPoint, Microsoft Word, Excel, Outlook, Internet research","2010
GED Bentonville High School ï¼​ City , State 
Skills
Computer skills: Windows, XP, PowerPoint, Microsoft Word, Excel, Outlook, Internet research"
21363048.pdf,DIRECTOR OF FACILITIES AND CONSTRUCTION,"Uniquely bringing a Mechanical Engineering background alongside a General Contractor License allows for a great relationship with Clients,
Architects and Engineers. Due to higher education and experience, consulting naturally plays a valuable skill set. Some hands-on experience over
the past 20 years includes; Energy Efficiency, Energy Management, HVAC, New Builds, Renovations, Building Add-Ons,Â all within the scope as
aÂ Senior Manager and Owner with Leadership experience of jobs ranging from $30,000 to $30 Million.","2004
MBA : Masters Business Administration University of Florida ï¼​ City , State
Mechanical Engineering California Polytechnic State University ï¼​ City , State Mechanical Engineering
General Contractor License with additional certifications;Â Â Certified Underground Utility License; Excavation Contractor, CUC Advanced
MOT (Traffic Management for road work), Certified OSHA Safety Rep., Confined Space Certification (Lift Station work)
Interests
Spending time with Family; Water Skiing, PlayingÂ Soccer, Hobby Farming
Skills
Uniquely bringing a Mechanical Engineering background alongside a General Contractor License allows for a great relationship with Clients,
Architects and Engineers. Due to higher education and experience, consulting naturally plays a valuable skill set. Some hands-on experience over
the past 20 years includes; Energy Efficiency, Energy Management, HVAC, New Builds, Renovations, Building Add-Ons,Â all within the scope as
aÂ Senior Manager and Owner with Leadership experience of jobs ranging from $30,000 to $30 Million."
